,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,8.50785779953003,0.1470178438270526,0.11100263595581054,0.0049820832532876235,8,1,2,600,"{'max_depth': 8, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 600}",-0.05728502908319667,-0.05948775473711739,-0.05480245390151543,-0.05619133607442977,-0.058285869290480435,-0.05721048861734794,0.0016238992549931646,1,-0.047422729430108945,-0.047370356397022695,-0.0470885301335619,-0.047702537880460784,-0.048168029655376664,-0.0475504366993062,0.00036514423617264023
