,id,make,model,true,predict,score,ccp_alpha,max_depth,max_features,max_leaf_nodes,min_impurity_decrease,min_samples_leaf,min_samples_split,min_weight_fraction_leaf,n_estimators,alpha_value,trainScore
2193,3098855,Peugeot,Partner,9.185022563991893,9.415926680547187,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
5776,3136612,Ford,Fiesta,9.301094735244646,9.46734307476528,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
1431,3093985,Toyota,Yaris,9.383452989684827,9.451613471190715,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
4555,3132977,Volkswagen,Caddy,9.047821442478408,8.933716929443678,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
15799,3167103,Volkswagen,Touran,9.708080756193517,9.586507375825342,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
13838,3163654,Bmw,5 Series,10.184522582266116,10.180843236073324,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
566,3088210,Nissan,Juke,9.21024036697585,9.329710389607593,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
12298,3160617,Volkswagen,Tiguan,9.648272670221848,9.875694854073364,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
6520,3138750,Bmw,1 Series,9.903487552536127,9.640276443713141,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
2438,3100208,Kia,Sportage,9.74090979777877,9.83300418601089,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
6481,3138649,Audi,A3,9.947504437952903,10.021178538639408,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
10188,3156170,Audi,A3,9.811920359010637,9.782246151553318,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
3980,3108444,Mercedes-benz,C Class,10.543893021838013,10.511045239467824,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
14886,3165522,Kia,Ceed,9.708080756193517,9.581218965453543,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
2605,3101038,Mazda,CX-5,10.084766899751639,10.117273351424865,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
1383,3093634,Bmw,3 Series,9.82822506803558,9.834873693382615,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
3529,3105904,Skoda,Octavia,9.674074388208323,9.720736903414014,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
14717,3165248,Ford,Transit Connect,9.849559210510572,9.70521105537706,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
14105,3164221,Audi,A3,8.098642843759418,8.216498114754321,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
10601,3157023,Renault,Megane,10.274878680310541,9.994636117717159,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
15480,3166534,Hyundai,i10,9.543234787249512,9.41961774492535,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
17080,3169146,Skoda,Octavia,9.973479924356162,10.109143605122734,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
7932,3151040,Renault,Kadjar,9.67721410821299,9.677594256340695,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
17299,3169482,Toyota,Yaris,9.392661928770137,9.261286250812397,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
593,3088327,Volkswagen,T-Roc,10.659609532257463,10.725139600832682,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
7663,3150378,Bmw,5 Series,10.778852117797637,10.75031051751735,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
170,3085382,Volkswagen,Passat,10.032320424379096,9.915488064699403,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
628,3088493,Volkswagen,Passat,10.032320424379096,9.94103495219595,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
1476,3094293,Renault,Kadjar,10.161612072745584,10.012603822988149,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
17223,3169373,Renault,Clio,9.099408811268901,9.01467907977394,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
6958,3140141,Toyota,Prius,9.811920359010637,9.903048836812387,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
10736,3157347,Hyundai,Tucson,10.43396873396056,10.363567748588626,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
523,3087908,Renault,Megane,9.90323752128092,9.898453128030553,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
5902,3137081,Hyundai,Tucson,9.903337541285003,10.084821691174719,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
2514,3100548,Peugeot,3008,10.203592144986466,10.143581413324982,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
12432,3160888,Suzuki,Swift,9.734477009801846,9.75579094555442,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
8818,3153100,Peugeot,3008,10.475878531960273,10.395340091747993,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
11879,3159854,Ford,Mondeo,9.795345393916424,9.696505696471363,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
2621,3101133,Bmw,5 Series,9.047821442478408,9.010478915061201,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
3789,3107440,Mercedes-benz,C Class,10.303940118820748,10.383217777525255,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
15178,3166028,Hyundai,i30,9.769670404801788,9.726687141887115,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
13949,3163922,Dacia,Duster,10.286707051696972,10.313314012033512,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
14036,3164095,Volkswagen,Golf,10.124629101179664,10.011067213110204,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
16447,3168123,Volkswagen,Passat,10.404111313817522,10.055417546385353,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
15703,3166957,Volkswagen,Passat,9.388486557359657,9.296955411113272,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
4204,3109701,Kia,Sorento,10.981897133886719,10.947297588998271,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
15863,3167196,Nissan,Note,9.612466578818832,9.452209824345655,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
16267,3167839,Audi,A3,9.878169744551839,9.729063681241563,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
12209,3160495,Mazda,Mazda3,9.47231994707559,9.704209473050746,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
15329,3166430,Kia,Rio,9.993785190516908,10.019093256345025,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
15289,3166235,Nissan,Qashqai,9.996522418503318,9.990215733721268,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
12289,3160603,Nissan,Micra,9.79784922051313,9.783419209509239,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
4590,3133067,Kia,Ceed,8.400659375160286,8.649272366221735,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
15193,3166050,Volkswagen,Tiguan,10.75683848463641,10.865002960698597,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
3788,3107439,Hyundai,Tucson,10.12643108384767,10.105242095394116,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
236,3085795,Audi,A3,9.964112174352563,9.938620217340368,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
7234,3140938,Nissan,Micra,9.952039593118293,9.988729815853645,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
7851,3150856,Volkswagen,Passat,10.643041105910228,10.367515531083923,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
17133,3169229,Renault,Megane,8.354674261918463,8.65262962958952,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
10248,3156297,Toyota,Rav4,10.644233711895351,10.503643985533442,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
6959,3140145,Volkswagen,Tiguan,10.402746539930654,10.43897380063459,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
6203,3137845,Volkswagen,up!,9.205327830152639,9.168743746974506,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
3892,3107881,Kia,Sportage,10.201738576337144,10.050284998008346,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
10283,3156429,Hyundai,Tucson,9.996522418503318,9.89697830328751,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
2853,3102429,Honda,HR-V,9.996522418503318,10.025666796851452,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
841,3089986,Hyundai,Tucson,9.903437551286085,9.862699100889966,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
17097,3169168,Volkswagen,Passat,10.238172478583245,10.217894663440212,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
7863,3150886,Nissan,Qashqai,10.18282238350008,10.14680316279902,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
9847,3155499,Peugeot,2008,10.595383951194421,10.428073726085605,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
9965,3155721,Hyundai,Tucson,9.998797732340453,10.061896022878951,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
8871,3153217,Toyota,Rav4,9.61547209118311,9.576375765498383,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
11971,3160035,Skoda,Octavia,10.06475570013225,10.156468310522696,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
10790,3157450,Audi,A5,10.404111313817522,10.230271098503243,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
2978,3103040,Kia,Ceed,9.433083843269053,9.283630977795537,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
1038,3091331,Ford,Focus,10.04107321548869,10.032825579818727,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
3083,3103537,Mercedes-benz,C Class,10.232755327808727,10.376838642064127,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
16318,3167921,Volkswagen,Tiguan,10.461673747661957,10.36758135191175,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
15705,3166961,Opel,Astra,8.852950887099581,8.932509416443864,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
11699,3159526,Renault,Clio,9.209840246934501,9.18397438992969,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
4653,3133222,Ford,Mondeo,9.612466578818832,9.672788329206984,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
16482,3168166,Opel,Corsa,10.021270588192511,10.046802611429843,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
7024,3140310,Skoda,Octavia,9.877913301416697,9.797556141457262,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
17348,3169558,Volkswagen,Polo,9.205327830152639,9.085838590605755,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
14434,3164773,Skoda,Fabia,9.539644119118783,9.470396457337952,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
2712,3101678,Ford,Focus,10.363030408174957,10.246981355254421,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
3827,3107655,Hyundai,Tucson,9.740733301234702,9.786318109957964,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
15381,3166358,Toyota,C-HR,10.275051108968611,10.237309824847038,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
15895,3167241,Skoda,Fabia,9.708080756193517,9.61204803698383,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
13599,3163239,Volkswagen,Passat,10.236381967809457,10.144843847469682,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
9752,3155286,Ford,Kuga,10.146433731146518,10.18538574792774,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
10193,3156178,Volkswagen,Golf,9.79784922051313,9.815476722834685,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
15713,3166972,Nissan,Note,8.955448122347393,9.022172915264772,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
15564,3166734,Ford,Fiesta,9.849559210510572,9.774435756524584,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
3870,3107823,Ford,Fiesta,9.099408811268901,9.138870124756256,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
1967,3097562,Peugeot,208,9.164296433474776,9.326314941783593,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
14901,3165540,Peugeot,3008,10.221941283654663,10.290801911395148,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
15351,3166311,Peugeot,3008,10.595383951194421,10.524453766322484,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
12923,3161884,Peugeot,Partner,9.543234787249512,9.429010676469332,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
65,3084780,Audi,A3,9.738023112808596,9.742746998252837,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
632,3088501,Skoda,Superb,9.67721410821299,9.697048852688024,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
13473,3162992,Bmw,1 Series,10.085600754292345,9.7666085873028,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
4596,3133078,Nissan,Qashqai,10.621205387030278,10.506181439269303,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
4230,3109773,Nissan,X-Trail,10.271596874100524,10.152183408306913,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
3442,3105356,Hyundai,ix35,9.093806555720231,8.937853142422401,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
5148,3134789,Nissan,Serena,9.53892443574839,9.721114118301463,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
13915,3163787,Bmw,1 Series,9.612466578818832,9.521823139588285,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
10796,3157465,Nissan,Qashqai,10.201738576337144,10.154171404962856,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
5415,3135641,Audi,A6,10.868092144688834,10.900725980957791,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
7806,3150745,Renault,Megane,9.795345393916424,9.768521194588113,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
14680,3165187,Volkswagen,Golf,11.111701351119319,11.123810750970227,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
147,3085282,Volkswagen,Golf,9.875602349046593,10.066750262677843,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
8514,3152349,Kia,Ceed,9.898475010712584,9.896229991007894,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
8650,3152695,Mercedes-benz,C Class,10.308919326755392,10.148362636949383,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
11024,3157930,Nissan,Note,9.615138591096644,9.610340972863613,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
8867,3153204,Volkswagen,Passat,9.612466578818832,9.515811565648328,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
4716,3133394,Bmw,5 Series,10.126591103050316,10.072040879451666,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
6573,3138911,Honda,Fit,9.388486557359657,9.247913334831873,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
1570,3094956,Citroen,Grand C4 Picasso,9.740674462130217,9.509778576409921,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
5489,3135785,Renault,Kadjar,10.221577581159291,10.10286066293435,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
4714,3133391,Ford,Focus,9.158520623246385,9.127244849129887,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
6848,3139802,Seat,Leon,9.994241915804592,10.11722329343971,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
12347,3160735,Skoda,Karoq,10.477287975463508,10.638072796070345,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
5362,3135503,Mazda,Mazda6,9.453286550586572,9.639810555256373,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
2504,3100497,Audi,A4,9.388486557359657,9.042451111829266,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
4144,3109308,Renault,Clio,9.898475010712584,9.896072587732741,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
5225,3135056,Bmw,2 Series,9.711115659888671,9.791443617054814,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
4521,3114917,Honda,Fit,9.429475901892854,9.379973478379473,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
5995,3137339,Nissan,Qashqai,10.12643108384767,10.152411187495144,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
13154,3162314,Hyundai,Tucson,10.274878680310541,10.288200980891771,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
15990,3167380,Suzuki,Swift,9.791997176502765,9.736890923169524,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
10813,3157489,Audi,A5,10.201738576337144,10.080409874570734,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
3465,3105457,Volkswagen,Golf,10.201738576337144,10.063255993491923,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
8680,3152756,Volkswagen,Passat,9.946930110378965,9.882607460469263,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
9209,3154026,Nissan,Qashqai,9.99857043378282,9.907760612255485,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
4874,3133857,Volkswagen,Passat,9.740674462130217,9.606458082827528,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
274,3086105,Audi,A3,10.165659490817816,9.94328976412366,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
4499,3114833,Audi,Q3,10.87297776087786,10.914273401827081,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
6510,3138733,Land,ROVER Discovery Sport,10.713306039899766,10.50700607420153,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
1903,3097210,Mercedes-benz,C Class,11.007220043898808,10.885525318632098,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
1107,3091740,Kia,Sportage,10.515966830028619,10.444088000955338,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
16365,3167985,Hyundai,i20,9.79784922051313,9.993100910503923,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
5970,3137280,Ford,S-Max,9.90323752128092,9.53136788993122,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
1482,3100990,Skoda,Kodiaq,10.932660441466956,11.038654026834102,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
12016,3160113,Renault,Clio,9.825255704266555,9.83819034579363,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
7791,3150716,Mercedes-benz,E Class,10.544024782823776,10.322357994468918,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
10761,3157398,Mercedes-benz,CLA Class,10.04107321548869,10.092173025443604,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
3380,3105036,Toyota,Yaris,8.293799608846818,8.257249069442778,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
11305,3158700,Toyota,Corolla,10.163926888594034,10.18319982717729,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
12813,3161647,Toyota,C-HR,10.2396025825095,10.31863279357721,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
12070,3160198,Volkswagen,Golf,9.047821442478408,8.915759772501971,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
10712,3157310,Seat,Ateca,10.04107321548869,10.134633708189305,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
15559,3166710,Peugeot,3008,10.633328217032549,10.471350144925193,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
4024,3108778,Bmw,3 Series,9.612466578818832,8.302713647574105,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
11665,3159432,Volkswagen,Polo,9.79784922051313,9.50977393698181,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
16917,3168821,Toyota,Avensis,7.24422751560335,7.944391519629879,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
7226,3140918,Volkswagen,Passat,9.836278802842678,9.84529665457058,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
12835,3161689,Volkswagen,Passat,9.305650551780507,9.332201227993112,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
3944,3108158,Mercedes-benz,CLA Class,10.201738576337144,10.059862947101347,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
3527,3105892,Audi,A3,10.126631103850338,9.933748038352848,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
2418,3100105,Citroen,Grand C4 Picasso,9.581903928408666,9.476813421948206,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
15266,3166193,Peugeot,5008,9.468851067127684,10.093099258323896,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
8621,3152636,Skoda,Superb,8.45531778769815,8.481578531788735,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
935,3090730,Mazda,Mazda6,9.546455401949554,9.692447090218305,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
14946,3165617,Citroen,Grand C4 Picasso,10.221759448941915,10.024293724571868,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
5084,3134560,Mercedes-benz,C Class,10.595383951194421,10.691704106824838,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
3943,3108143,Audi,A5,10.271596874100524,9.91131207353415,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
10522,3156879,Toyota,C-HR,10.292145542327912,10.349766053978096,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
1159,3092175,Skoda,Karoq,10.323841273138044,10.448274511214711,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
4834,3133775,Ford,Kuga,10.146237633489257,10.103366091597623,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
6422,3138489,Ford,Mondeo,9.925444719888171,9.726964723677836,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
4985,3134230,Bmw,5 Series,10.274878680310541,10.179652806988313,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
8832,3153123,Kia,Sorento,10.404111313817522,10.282413643053424,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
15987,3167376,Volkswagen,Polo,9.412464556066316,9.269088167296054,-0.02699219932009326,0,6,0.7,12,0,9,6,0,600,58,0.009648810966946123
