,id,make,model,true,predict,score,max_depth,min_samples_leaf,min_samples_split,n_estimators,alpha_value,trainScore
3788,3107439,Hyundai,Tucson,10.12643108384767,10.11963513298377,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
236,3085795,Audi,A3,9.964112174352563,10.01151915391945,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
7234,3140938,Nissan,Micra,9.952039593118293,10.029378466800248,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
7851,3150856,Volkswagen,Passat,10.643041105910228,10.51802445746806,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
17133,3169229,Renault,Megane,8.354674261918463,8.58902654627545,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
10248,3156297,Toyota,Rav4,10.644233711895351,10.640509158873114,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
6959,3140145,Volkswagen,Tiguan,10.402746539930654,10.500405608112015,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
6203,3137845,Volkswagen,up!,9.205327830152639,9.191333566202985,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
3892,3107881,Kia,Sportage,10.201738576337144,9.954395724180099,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
10283,3156429,Hyundai,Tucson,9.996522418503318,9.852215420765003,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
2853,3102429,Honda,HR-V,9.996522418503318,10.047405198335678,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
841,3089986,Hyundai,Tucson,9.903437551286085,9.824862015734807,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
17097,3169168,Volkswagen,Passat,10.238172478583245,10.177554400976327,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
7863,3150886,Nissan,Qashqai,10.18282238350008,10.241214540628869,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
9847,3155499,Peugeot,2008,10.595383951194421,10.426361768826355,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
9965,3155721,Hyundai,Tucson,9.998797732340453,10.075626569136642,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
8871,3153217,Toyota,Rav4,9.61547209118311,9.565802767047185,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
11971,3160035,Skoda,Octavia,10.06475570013225,10.09488348555706,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
10790,3157450,Audi,A5,10.404111313817522,10.218068330590958,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
2978,3103040,Kia,Ceed,9.433083843269053,9.227688705963553,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
1038,3091331,Ford,Focus,10.04107321548869,10.044294482056088,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
3083,3103537,Mercedes-benz,C Class,10.232755327808727,10.378724809720751,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
16318,3167921,Volkswagen,Tiguan,10.461673747661957,10.387260867657549,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
15705,3166961,Opel,Astra,8.852950887099581,9.086236890303242,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
11699,3159526,Renault,Clio,9.209840246934501,9.260341110579324,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
4653,3133222,Ford,Mondeo,9.612466578818832,9.674728888767437,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
16482,3168166,Opel,Corsa,10.021270588192511,10.072146042278698,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
7024,3140310,Skoda,Octavia,9.877913301416697,9.926378963406654,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
17348,3169558,Volkswagen,Polo,9.205327830152639,9.143229343437284,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
14434,3164773,Skoda,Fabia,9.539644119118783,9.480990696200676,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
2712,3101678,Ford,Focus,10.363030408174957,10.161130353317283,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
3827,3107655,Hyundai,Tucson,9.740733301234702,9.814823979822306,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
15381,3166358,Toyota,C-HR,10.275051108968611,10.254958765958596,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
15895,3167241,Skoda,Fabia,9.708080756193517,9.594264599612842,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
13599,3163239,Volkswagen,Passat,10.236381967809457,10.039656990918447,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
9752,3155286,Ford,Kuga,10.146433731146518,10.189552407234928,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
10193,3156178,Volkswagen,Golf,9.79784922051313,9.783590139045131,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
15713,3166972,Nissan,Note,8.955448122347393,9.00502176374715,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
15564,3166734,Ford,Fiesta,9.849559210510572,9.760931070590152,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
3870,3107823,Ford,Fiesta,9.099408811268901,9.166235723810717,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
1967,3097562,Peugeot,208,9.164296433474776,9.197510770275397,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
14901,3165540,Peugeot,3008,10.221941283654663,10.339675400434125,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
15351,3166311,Peugeot,3008,10.595383951194421,10.535861224796674,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
12923,3161884,Peugeot,Partner,9.543234787249512,9.595741126698016,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
65,3084780,Audi,A3,9.738023112808596,9.687667992034749,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
632,3088501,Skoda,Superb,9.67721410821299,9.717207767669432,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
13473,3162992,Bmw,1 Series,10.085600754292345,9.819479290023095,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
4596,3133078,Nissan,Qashqai,10.621205387030278,10.521318928601342,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
4230,3109773,Nissan,X-Trail,10.271596874100524,10.050381563199997,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
3442,3105356,Hyundai,ix35,9.093806555720231,8.805203311064295,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
5148,3134789,Nissan,Serena,9.53892443574839,9.654413698365511,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
13915,3163787,Bmw,1 Series,9.612466578818832,9.401093232389446,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
10796,3157465,Nissan,Qashqai,10.201738576337144,10.112587393554296,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
5415,3135641,Audi,A6,10.868092144688834,10.928902748057281,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
7806,3150745,Renault,Megane,9.795345393916424,9.764064117779743,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
14680,3165187,Volkswagen,Golf,11.111701351119319,11.157174359484037,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
147,3085282,Volkswagen,Golf,9.875602349046593,9.976502902211019,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
8514,3152349,Kia,Ceed,9.898475010712584,9.814674896920765,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
8650,3152695,Mercedes-benz,C Class,10.308919326755392,10.13218852600309,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
11024,3157930,Nissan,Note,9.615138591096644,9.593190823268086,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
8867,3153204,Volkswagen,Passat,9.612466578818832,9.526808244453646,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
4716,3133394,Bmw,5 Series,10.126591103050316,10.07350599998837,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
6573,3138911,Honda,Fit,9.388486557359657,9.295180567390254,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
1570,3094956,Citroen,Grand C4 Picasso,9.740674462130217,9.58916387177516,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
5489,3135785,Renault,Kadjar,10.221577581159291,10.059813279075003,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
4714,3133391,Ford,Focus,9.158520623246385,8.930940316081605,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
6848,3139802,Seat,Leon,9.994241915804592,10.170902408221163,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
12347,3160735,Skoda,Karoq,10.477287975463508,10.66850207090919,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
5362,3135503,Mazda,Mazda6,9.453286550586572,9.690510427571885,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
2504,3100497,Audi,A4,9.388486557359657,9.17507807181227,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
4144,3109308,Renault,Clio,9.898475010712584,9.885434368389515,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
5225,3135056,Bmw,2 Series,9.711115659888671,9.59035871268388,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
4521,3114917,Honda,Fit,9.429475901892854,9.364063171955948,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
5995,3137339,Nissan,Qashqai,10.12643108384767,10.07566090369178,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
13154,3162314,Hyundai,Tucson,10.274878680310541,10.276839384850604,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
15990,3167380,Suzuki,Swift,9.791997176502765,9.731182445712358,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
10813,3157489,Audi,A5,10.201738576337144,10.127048304801844,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
3465,3105457,Volkswagen,Golf,10.201738576337144,10.033934852940705,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
8680,3152756,Volkswagen,Passat,9.946930110378965,9.846772930340741,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
9209,3154026,Nissan,Qashqai,9.99857043378282,9.937386638272454,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
4874,3133857,Volkswagen,Passat,9.740674462130217,9.609435766445305,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
274,3086105,Audi,A3,10.165659490817816,10.011250606128959,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
4499,3114833,Audi,Q3,10.87297776087786,10.914937135662148,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
6510,3138733,Land,ROVER Discovery Sport,10.713306039899766,10.586074947082873,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
1903,3097210,Mercedes-benz,C Class,11.007220043898808,10.951279340058921,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
1107,3091740,Kia,Sportage,10.515966830028619,10.453201901763864,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
16365,3167985,Hyundai,i20,9.79784922051313,9.897364932770667,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
5970,3137280,Ford,S-Max,9.90323752128092,9.565223161854885,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
1482,3100990,Skoda,Kodiaq,10.932660441466956,11.054089637962461,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
12016,3160113,Renault,Clio,9.825255704266555,9.832172386747636,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
7791,3150716,Mercedes-benz,E Class,10.544024782823776,10.420060112160673,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
10761,3157398,Mercedes-benz,CLA Class,10.04107321548869,10.053935718178346,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
3380,3105036,Toyota,Yaris,8.293799608846818,8.320465855995279,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
11305,3158700,Toyota,Corolla,10.163926888594034,10.224999782136232,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
12813,3161647,Toyota,C-HR,10.2396025825095,10.318759813681924,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
12070,3160198,Volkswagen,Golf,9.047821442478408,8.77247910621836,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
10712,3157310,Seat,Ateca,10.04107321548869,10.158618224615985,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
15559,3166710,Peugeot,3008,10.633328217032549,10.42747703071464,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
4024,3108778,Bmw,3 Series,9.612466578818832,8.340343005920104,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
11665,3159432,Volkswagen,Polo,9.79784922051313,9.633146236822252,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
16917,3168821,Toyota,Avensis,7.24422751560335,7.974022455037109,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
7226,3140918,Volkswagen,Passat,9.836278802842678,9.895467840736666,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
12835,3161689,Volkswagen,Passat,9.305650551780507,8.946972464385086,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
3944,3108158,Mercedes-benz,CLA Class,10.201738576337144,10.151024577483215,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
3527,3105892,Audi,A3,10.126631103850338,9.879856188291235,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
2418,3100105,Citroen,Grand C4 Picasso,9.581903928408666,9.643827042304867,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
15266,3166193,Peugeot,5008,9.468851067127684,10.073781860063479,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
8621,3152636,Skoda,Superb,8.45531778769815,8.375367043679104,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
935,3090730,Mazda,Mazda6,9.546455401949554,9.803384434909418,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
14946,3165617,Citroen,Grand C4 Picasso,10.221759448941915,9.97460013876856,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
5084,3134560,Mercedes-benz,C Class,10.595383951194421,10.717094631770761,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
3943,3108143,Audi,A5,10.271596874100524,9.927602722516728,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
10522,3156879,Toyota,C-HR,10.292145542327912,10.352049063102086,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
1159,3092175,Skoda,Karoq,10.323841273138044,10.45724226148933,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
4834,3133775,Ford,Kuga,10.146237633489257,10.11306848679369,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
6422,3138489,Ford,Mondeo,9.925444719888171,9.821814427340657,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
4985,3134230,Bmw,5 Series,10.274878680310541,10.156591677181845,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
8832,3153123,Kia,Sorento,10.404111313817522,10.497888271372044,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
15987,3167376,Volkswagen,Polo,9.412464556066316,9.303389950059035,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
14298,3164552,Audi,A3,9.798071479779479,9.809369765086426,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
12921,3161880,Kia,Sportage,10.043032079974024,10.057801763862743,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
9964,3155720,Volkswagen,Tiguan,10.371927459805681,10.249326561001922,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
10062,3155907,Volkswagen,Passat,10.201738576337144,9.97314925338101,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
15196,3166054,Renault,Clio,9.388486557359657,9.391047279724418,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
1810,3096558,Toyota,Auris,9.345745008982385,9.074946141726905,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
13272,3162509,Nissan,Qashqai,9.388486557359657,9.206443243994272,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
14400,3164722,Opel,Corsa,8.698681067461614,8.888080254197943,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
1909,3097238,Suzuki,Vitara,10.293331279741336,10.642550318359358,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
4266,3109890,Audi,A3,9.940301525658844,9.890138559818409,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
11848,3159791,Volkswagen,Tiguan,10.735309127783832,10.614123270962745,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
7813,3150757,Ford,Focus,9.51044496442652,9.470566875136514,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
15519,3166653,Hyundai,Tucson,10.477287975463508,10.466330979753055,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
16849,3168723,Audi,A4,10.702120240942051,10.718423600210484,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
2686,3101540,Renault,Megane,10.146433731146518,10.267128687118834,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
9096,3153696,Hyundai,Tucson,10.679228031399926,10.974524359886166,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
6673,3139182,Bmw,X5,11.12652741957929,11.170551525430028,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
7963,3151103,Audi,A6,10.239781201782993,10.031864593188255,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
6149,3137677,Ford,Transit Custom,9.72913416539135,9.909398477703201,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
10387,3156627,Ford,Fiesta,9.528794103094718,9.651222767010871,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
14231,3164450,Ford,Transit Custom,9.345745008982385,9.52144561105096,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
12700,3161361,Bmw,3 Series,10.083723602839061,9.78141882468923,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
13520,3163099,Volkswagen,Golf,8.980927207648378,9.196170714357393,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
1697,3095803,Nissan,Qashqai,10.081633737919603,9.924557969769973,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
464,3087349,Hyundai,i20,9.74090979777877,9.88184244980166,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
6324,3138174,Opel,Astra,9.67721410821299,9.607312267988325,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
12387,3160797,Hyundai,Tucson,7.718685495198466,8.95479461016485,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
10751,3157375,Volkswagen,Polo,10.03889218954233,9.87946516135798,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
14158,3164303,Nissan,Qashqai,10.081005925824062,9.990802145239483,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
15698,3166947,Ford,Fiesta,8.955577146281511,9.177200887303758,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
15356,3166319,Volkswagen,Touareg,10.596384701840863,11.11429140381521,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
3256,3104425,Bmw,5 Series,10.126591103050316,10.20878460559589,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
6186,3137791,Hyundai,Tucson,9.973246796950981,10.099770408001458,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
14706,3165232,Bmw,X5,11.00126616045566,10.710596625969183,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
16865,3168743,Audi,A1,9.153770020487789,9.237294601936343,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
15988,3167378,Volkswagen,Polo,9.432683603119623,9.351818750242654,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
3819,3107625,Volkswagen,Touran,10.426735696300677,10.21062037879392,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
1181,3092327,Volkswagen,Golf,9.79784922051313,9.84790927673871,-0.028452456763979485,6,60,6,600,58,0.00691922248303689
