,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,19.447833490371703,0.033665196855307805,0.009377622604370117,0.0076568013079334925,8,1,2,100,"{'max_depth': 8, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",-0.028570426631576478,-0.029959773717681413,-0.028430200185291125,-0.028168252356663724,-0.030103473211869302,-0.029046425220616408,0.0008159719925114084,1,-0.0035810272512199065,-0.0034673860225847026,-0.003446525991075808,-0.0035608044935981297,-0.003475156285983099,-0.00350618000889233,5.4059209413116966e-05
