,id,make,model,true,predict,score,ccp_alpha,max_depth,max_features,max_leaf_nodes,min_impurity_decrease,min_samples_leaf,min_samples_split,min_weight_fraction_leaf,n_estimators,alpha_value,trainScore
1476,3094293,Renault,Kadjar,10.161612072745584,10.013876648121121,-0.026781877534285833,0,6,0.7,12,0,9,6,0,600,58,0.009792547163708497
17223,3169373,Renault,Clio,9.099408811268901,8.975728069384505,-0.026781877534285833,0,6,0.7,12,0,9,6,0,600,58,0.009792547163708497
6958,3140141,Toyota,Prius,9.811920359010637,9.894602030452637,-0.026781877534285833,0,6,0.7,12,0,9,6,0,600,58,0.009792547163708497
10736,3157347,Hyundai,Tucson,10.43396873396056,10.374398813469545,-0.026781877534285833,0,6,0.7,12,0,9,6,0,600,58,0.009792547163708497
523,3087908,Renault,Megane,9.90323752128092,9.855994926020362,-0.026781877534285833,0,6,0.7,12,0,9,6,0,600,58,0.009792547163708497
5902,3137081,Hyundai,Tucson,9.903337541285003,10.0342580150817,-0.026781877534285833,0,6,0.7,12,0,9,6,0,600,58,0.009792547163708497
2514,3100548,Peugeot,3008,10.203592144986466,10.264331297555634,-0.026781877534285833,0,6,0.7,12,0,9,6,0,600,58,0.009792547163708497
12432,3160888,Suzuki,Swift,9.734477009801846,9.747472757463381,-0.026781877534285833,0,6,0.7,12,0,9,6,0,600,58,0.009792547163708497
8818,3153100,Peugeot,3008,10.475878531960273,10.318124500876216,-0.026781877534285833,0,6,0.7,12,0,9,6,0,600,58,0.009792547163708497
11879,3159854,Ford,Mondeo,9.795345393916424,9.654912482341384,-0.026781877534285833,0,6,0.7,12,0,9,6,0,600,58,0.009792547163708497
2621,3101133,Bmw,5 Series,9.047821442478408,9.073214819877508,-0.026781877534285833,0,6,0.7,12,0,9,6,0,600,58,0.009792547163708497
3789,3107440,Mercedes-benz,C Class,10.303940118820748,10.312392705569732,-0.026781877534285833,0,6,0.7,12,0,9,6,0,600,58,0.009792547163708497
15178,3166028,Hyundai,i30,9.769670404801788,9.752326226111276,-0.026781877534285833,0,6,0.7,12,0,9,6,0,600,58,0.009792547163708497
13949,3163922,Dacia,Duster,10.286707051696972,10.344870442805826,-0.026781877534285833,0,6,0.7,12,0,9,6,0,600,58,0.009792547163708497
14036,3164095,Volkswagen,Golf,10.124629101179664,10.040600347638488,-0.026781877534285833,0,6,0.7,12,0,9,6,0,600,58,0.009792547163708497
16447,3168123,Volkswagen,Passat,10.404111313817522,10.23734018955945,-0.026781877534285833,0,6,0.7,12,0,9,6,0,600,58,0.009792547163708497
15703,3166957,Volkswagen,Passat,9.388486557359657,9.28313619226867,-0.026781877534285833,0,6,0.7,12,0,9,6,0,600,58,0.009792547163708497
4204,3109701,Kia,Sorento,10.981897133886719,10.768801903780746,-0.026781877534285833,0,6,0.7,12,0,9,6,0,600,58,0.009792547163708497
15863,3167196,Nissan,Note,9.612466578818832,9.515642091567234,-0.026781877534285833,0,6,0.7,12,0,9,6,0,600,58,0.009792547163708497
16267,3167839,Audi,A3,9.878169744551839,9.691238703984215,-0.026781877534285833,0,6,0.7,12,0,9,6,0,600,58,0.009792547163708497
12209,3160495,Mazda,Mazda3,9.47231994707559,9.701951594388566,-0.026781877534285833,0,6,0.7,12,0,9,6,0,600,58,0.009792547163708497
15329,3166430,Kia,Rio,9.993785190516908,9.995659259834966,-0.026781877534285833,0,6,0.7,12,0,9,6,0,600,58,0.009792547163708497
15289,3166235,Nissan,Qashqai,9.996522418503318,9.985785489986567,-0.026781877534285833,0,6,0.7,12,0,9,6,0,600,58,0.009792547163708497
12289,3160603,Nissan,Micra,9.79784922051313,9.786898108071954,-0.026781877534285833,0,6,0.7,12,0,9,6,0,600,58,0.009792547163708497
4590,3133067,Kia,Ceed,8.400659375160286,8.643550005297055,-0.026781877534285833,0,6,0.7,12,0,9,6,0,600,58,0.009792547163708497
15193,3166050,Volkswagen,Tiguan,10.75683848463641,10.83873169171068,-0.026781877534285833,0,6,0.7,12,0,9,6,0,600,58,0.009792547163708497
3788,3107439,Hyundai,Tucson,10.12643108384767,10.136495948484848,-0.026781877534285833,0,6,0.7,12,0,9,6,0,600,58,0.009792547163708497
236,3085795,Audi,A3,9.964112174352563,9.857266684311274,-0.026781877534285833,0,6,0.7,12,0,9,6,0,600,58,0.009792547163708497
7234,3140938,Nissan,Micra,9.952039593118293,10.04145830101225,-0.026781877534285833,0,6,0.7,12,0,9,6,0,600,58,0.009792547163708497
7851,3150856,Volkswagen,Passat,10.643041105910228,10.435414362160074,-0.026781877534285833,0,6,0.7,12,0,9,6,0,600,58,0.009792547163708497
17133,3169229,Renault,Megane,8.354674261918463,8.5600253412705,-0.026781877534285833,0,6,0.7,12,0,9,6,0,600,58,0.009792547163708497
10248,3156297,Toyota,Rav4,10.644233711895351,10.51589736610181,-0.026781877534285833,0,6,0.7,12,0,9,6,0,600,58,0.009792547163708497
6959,3140145,Volkswagen,Tiguan,10.402746539930654,10.434449751995505,-0.026781877534285833,0,6,0.7,12,0,9,6,0,600,58,0.009792547163708497
6203,3137845,Volkswagen,up!,9.205327830152639,9.16478761790885,-0.026781877534285833,0,6,0.7,12,0,9,6,0,600,58,0.009792547163708497
3892,3107881,Kia,Sportage,10.201738576337144,9.965953535256169,-0.026781877534285833,0,6,0.7,12,0,9,6,0,600,58,0.009792547163708497
10283,3156429,Hyundai,Tucson,9.996522418503318,9.887163675609507,-0.026781877534285833,0,6,0.7,12,0,9,6,0,600,58,0.009792547163708497
2853,3102429,Honda,HR-V,9.996522418503318,10.03034601706352,-0.026781877534285833,0,6,0.7,12,0,9,6,0,600,58,0.009792547163708497
841,3089986,Hyundai,Tucson,9.903437551286085,9.748823014574805,-0.026781877534285833,0,6,0.7,12,0,9,6,0,600,58,0.009792547163708497
17097,3169168,Volkswagen,Passat,10.238172478583245,10.147120811257011,-0.026781877534285833,0,6,0.7,12,0,9,6,0,600,58,0.009792547163708497
7863,3150886,Nissan,Qashqai,10.18282238350008,10.185519375705681,-0.026781877534285833,0,6,0.7,12,0,9,6,0,600,58,0.009792547163708497
9847,3155499,Peugeot,2008,10.595383951194421,10.408511427970955,-0.026781877534285833,0,6,0.7,12,0,9,6,0,600,58,0.009792547163708497
9965,3155721,Hyundai,Tucson,9.998797732340453,10.095327559320124,-0.026781877534285833,0,6,0.7,12,0,9,6,0,600,58,0.009792547163708497
8871,3153217,Toyota,Rav4,9.61547209118311,9.50172308747529,-0.026781877534285833,0,6,0.7,12,0,9,6,0,600,58,0.009792547163708497
11971,3160035,Skoda,Octavia,10.06475570013225,10.114943252789287,-0.026781877534285833,0,6,0.7,12,0,9,6,0,600,58,0.009792547163708497
10790,3157450,Audi,A5,10.404111313817522,10.273068171052666,-0.026781877534285833,0,6,0.7,12,0,9,6,0,600,58,0.009792547163708497
2978,3103040,Kia,Ceed,9.433083843269053,9.301380199831417,-0.026781877534285833,0,6,0.7,12,0,9,6,0,600,58,0.009792547163708497
1038,3091331,Ford,Focus,10.04107321548869,10.037742362653317,-0.026781877534285833,0,6,0.7,12,0,9,6,0,600,58,0.009792547163708497
3083,3103537,Mercedes-benz,C Class,10.232755327808727,10.414479350977503,-0.026781877534285833,0,6,0.7,12,0,9,6,0,600,58,0.009792547163708497
