,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,7.931084108352661,0.12903157811539842,0.11388959884643554,0.006989614435220863,8,1,2,600,"{'max_depth': 8, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 600}",-0.0546057614477408,-0.05654620301803734,-0.053382278541039,-0.05359964318079217,-0.05581883239463837,-0.054790543716449536,0.0012308790814596973,1,-0.044972557733448056,-0.0460103819535465,-0.04638253649434807,-0.04574478245153984,-0.04612459040190739,-0.045846969806957974,0.0004828347814609067
