,true,predict,make,model,score,alpha,epsilon,max_iter
5429,10.858036996527373,10.71560940776197,Bmw,3 Series,-0.0664428529740766,263.0,1.35,600
12414,9.205327830152639,9.400198632793904,Bmw,3 Series,-0.0664428529740766,263.0,1.35,600
961,9.259130536145614,9.433029830662631,Bmw,3 Series,-0.0664428529740766,263.0,1.35,600
11241,9.795345393916424,10.093722679506694,Bmw,3 Series,-0.0664428529740766,263.0,1.35,600
15779,8.698681067461614,9.545780966041239,Bmw,3 Series,-0.0664428529740766,263.0,1.35,600
5279,8.846496938558838,9.432563584716991,Bmw,3 Series,-0.0664428529740766,263.0,1.35,600
6855,10.04107321548869,10.0750602905358,Bmw,3 Series,-0.0664428529740766,263.0,1.35,600
3271,10.949050620114422,10.67959053760976,Bmw,3 Series,-0.0664428529740766,263.0,1.35,600
9836,10.75577295443437,10.531064739747807,Bmw,3 Series,-0.0664428529740766,263.0,1.35,600
15146,10.165659490817816,10.256007784758312,Bmw,3 Series,-0.0664428529740766,263.0,1.35,600
13832,8.986571625268054,9.254820814051048,Bmw,3 Series,-0.0664428529740766,263.0,1.35,600
10118,10.273325483001141,10.255506767448527,Bmw,3 Series,-0.0664428529740766,263.0,1.35,600
14252,9.38429367909962,9.3528875596307,Bmw,3 Series,-0.0664428529740766,263.0,1.35,600
4357,9.996522418503318,9.877436084370066,Bmw,3 Series,-0.0664428529740766,263.0,1.35,600
1524,10.667791927412402,10.398670831056512,Bmw,3 Series,-0.0664428529740766,263.0,1.35,600
297,8.465899897028686,8.978451893943808,Bmw,3 Series,-0.0664428529740766,263.0,1.35,600
10475,9.612466578818832,9.903089384193443,Bmw,3 Series,-0.0664428529740766,263.0,1.35,600
17491,9.947504437952903,9.832351360024237,Bmw,3 Series,-0.0664428529740766,263.0,1.35,600
3984,10.273152756513104,10.209711028961037,Bmw,3 Series,-0.0664428529740766,263.0,1.35,600
3330,10.819678279409949,10.690894283812252,Bmw,3 Series,-0.0664428529740766,263.0,1.35,600
8925,9.90098442231801,9.86954749564398,Bmw,3 Series,-0.0664428529740766,263.0,1.35,600
13502,9.598998361767967,9.635568247016177,Bmw,3 Series,-0.0664428529740766,263.0,1.35,600
3085,9.996294602122335,10.053165682955854,Bmw,3 Series,-0.0664428529740766,263.0,1.35,600
14629,10.184711314926863,9.946562251827777,Bmw,3 Series,-0.0664428529740766,263.0,1.35,600
8198,10.644233711895351,10.610079235606912,Bmw,3 Series,-0.0664428529740766,263.0,1.35,600
9667,10.062625773874425,10.105742632017758,Bmw,3 Series,-0.0664428529740766,263.0,1.35,600
17315,8.691146498539675,8.75837329027005,Bmw,3 Series,-0.0664428529740766,263.0,1.35,600
14107,10.203555107263542,10.180364451170755,Bmw,3 Series,-0.0664428529740766,263.0,1.35,600
8726,10.038673825091196,10.022179037941116,Bmw,3 Series,-0.0664428529740766,263.0,1.35,600
4922,10.081633737919603,10.125872085591263,Bmw,3 Series,-0.0664428529740766,263.0,1.35,600
16425,9.60911649193355,9.376021684305774,Bmw,3 Series,-0.0664428529740766,263.0,1.35,600
15510,11.2891567182621,11.169407206840027,Bmw,7 Series,-0.11310186634041852,20.0,1.35,600
12731,11.289719411702812,10.784811666816156,Bmw,7 Series,-0.11310186634041852,20.0,1.35,600
9037,11.37308851978243,11.096488336146393,Bmw,7 Series,-0.11310186634041852,20.0,1.35,600
3546,10.778852117797637,10.54225176979931,Bmw,7 Series,-0.11310186634041852,20.0,1.35,600
2033,10.8187777840767,10.860014233187703,Bmw,7 Series,-0.11310186634041852,20.0,1.35,600
17068,11.384523750165704,11.438984782407013,Bmw,7 Series,-0.11310186634041852,20.0,1.35,600
9036,11.37308851978243,11.096488336146393,Bmw,7 Series,-0.11310186634041852,20.0,1.35,600
6974,10.340128278112742,10.886838290923748,Bmw,7 Series,-0.11310186634041852,20.0,1.35,600
16971,10.69183127007966,10.819429497448514,Bmw,7 Series,-0.11310186634041852,20.0,1.35,600
15165,11.56123932524878,11.270761613884625,Bmw,7 Series,-0.11310186634041852,20.0,1.35,600
12194,11.250911139267025,11.07874659414138,Bmw,7 Series,-0.11310186634041852,20.0,1.35,600
16175,9.38429367909962,10.170178620934513,Bmw,7 Series,-0.11310186634041852,20.0,1.35,600
8972,10.645305842559727,10.43041322779013,Bmw,7 Series,-0.11310186634041852,20.0,1.35,600
9775,10.874171768240615,10.960819336002302,Bmw,7 Series,-0.11310186634041852,20.0,1.35,600
6673,11.12652741957929,11.204102455226725,Bmw,X5,-0.0908177602177636,2.0,1.35,600
14706,11.00126616045566,11.205251978755056,Bmw,X5,-0.0908177602177636,2.0,1.35,600
9747,11.5520981000447,11.42774654738975,Bmw,X5,-0.0908177602177636,2.0,1.35,600
10212,11.337976662505687,11.177571350723504,Bmw,X5,-0.0908177602177636,2.0,1.35,600
9837,11.511924964636645,11.257145472098895,Bmw,X5,-0.0908177602177636,2.0,1.35,600
318,10.713306039899766,10.747665519805704,Bmw,X5,-0.0908177602177636,2.0,1.35,600
3533,11.407553838139561,11.398899855640133,Bmw,X5,-0.0908177602177636,2.0,1.35,600
3391,8.987196820661973,10.211535148190393,Bmw,X5,-0.0908177602177636,2.0,1.35,600
3807,11.002016504398489,10.877321380320653,Bmw,X5,-0.0908177602177636,2.0,1.35,600
15208,10.371927459805681,10.561669962009743,Bmw,X5,-0.0908177602177636,2.0,1.35,600
11788,11.461105716240432,11.559656957254568,Bmw,X5,-0.0908177602177636,2.0,1.35,600
1643,11.580116714510552,11.668523866122637,Bmw,X5,-0.0908177602177636,2.0,1.35,600
13946,10.966472663561087,10.9498021105746,Bmw,X5,-0.0908177602177636,2.0,1.35,600
10824,10.967335848767897,10.956600094476137,Bmw,X5,-0.0908177602177636,2.0,1.35,600
2948,11.407287132947232,11.492397041414405,Bmw,X5,-0.0908177602177636,2.0,1.35,600
6405,10.943304794693733,10.619056712430378,Bmw,X5,-0.0908177602177636,2.0,1.35,600
5785,10.714306651468048,10.579025369130795,Bmw,X5,-0.0908177602177636,2.0,1.35,600
9378,10.984444905965518,11.10887220279167,Bmw,X5,-0.0908177602177636,2.0,1.35,600
4751,9.388486557359657,10.061732592697483,Bmw,X5,-0.0908177602177636,2.0,1.35,600
10211,11.652252530191328,11.333707196156773,Bmw,X5,-0.0908177602177636,2.0,1.35,600
14980,10.966472663561087,11.108905773113392,Bmw,X5,-0.0908177602177636,2.0,1.35,600
4915,10.895812970686281,10.904280268351195,Bmw,X5,-0.0908177602177636,2.0,1.35,600
3297,10.239781201782993,10.768413837846765,Bmw,X5,-0.0908177602177636,2.0,1.35,600
3591,10.817756241458644,10.954352913416617,Bmw,X5,-0.0908177602177636,2.0,1.35,600
11496,10.432644132986843,10.687734170039686,Bmw,X5,-0.0908177602177636,2.0,1.35,600
10695,11.511924964636645,11.466378407600603,Bmw,X5,-0.0908177602177636,2.0,1.35,600
17040,10.89664672866686,10.893244238439955,Bmw,X5,-0.0908177602177636,2.0,1.35,600
7074,11.46157953761864,11.477401172897059,Bmw,X5,-0.0908177602177636,2.0,1.35,600
9935,11.034002173549839,10.864359114206762,Bmw,X5,-0.0908177602177636,2.0,1.35,600
15975,10.768484990022733,11.080749917398824,Bmw,X5,-0.0908177602177636,2.0,1.35,600
768,11.360939107972346,11.391977156447293,Bmw,X5,-0.0908177602177636,2.0,1.35,600
2757,10.667791927412402,11.070417538065339,Bmw,X5,-0.0908177602177636,2.0,1.35,600
5815,11.00126616045566,10.816767130413906,Bmw,X5,-0.0908177602177636,2.0,1.35,600
13868,10.667791927412402,10.785078487013,Bmw,X5,-0.0908177602177636,2.0,1.35,600
9745,11.695205354229437,11.518490260939586,Bmw,X5,-0.0908177602177636,2.0,1.35,600
1570,9.740674462130217,9.649161212228652,Citroen,Grand C4 Picasso,-0.04038657898521803,61.0,1.35,600
2418,9.581903928408666,9.097398596716182,Citroen,Grand C4 Picasso,-0.04038657898521803,61.0,1.35,600
14946,10.221759448941915,10.316120518613232,Citroen,Grand C4 Picasso,-0.04038657898521803,61.0,1.35,600
12106,8.986571625268054,8.776500338052463,Citroen,Grand C4 Picasso,-0.04038657898521803,61.0,1.35,600
9503,10.177134086023445,10.30580575636553,Citroen,Grand C4 Picasso,-0.04038657898521803,61.0,1.35,600
15144,9.796737182589247,9.774710710510599,Citroen,Grand C4 Picasso,-0.04038657898521803,61.0,1.35,600
15238,9.708080756193517,9.660225696295521,Citroen,Grand C4 Picasso,-0.04038657898521803,61.0,1.35,600
13045,10.292145542327912,10.204634243644103,Citroen,Grand C4 Picasso,-0.04038657898521803,61.0,1.35,600
3324,9.792555991828847,9.725745009114751,Citroen,Grand C4 Picasso,-0.04038657898521803,61.0,1.35,600
9956,9.875602349046593,9.756370459559854,Citroen,Grand C4 Picasso,-0.04038657898521803,61.0,1.35,600
1050,8.68270762989381,8.81339737463351,Citroen,Grand C4 Picasso,-0.04038657898521803,61.0,1.35,600
12682,8.852950887099581,8.96830236569858,Citroen,Grand C4 Picasso,-0.04038657898521803,61.0,1.35,600
4980,9.61547209118311,9.111068264074753,Citroen,Grand C4 Picasso,-0.04038657898521803,61.0,1.35,600
16874,10.307284603543595,10.18493161138719,Citroen,Grand C4 Picasso,-0.04038657898521803,61.0,1.35,600
16310,10.238172478583245,10.359587814528416,Citroen,Grand C4 Picasso,-0.04038657898521803,61.0,1.35,600
10464,8.852950887099581,9.017274253897419,Citroen,Grand C4 Picasso,-0.04038657898521803,61.0,1.35,600
3258,8.433594167539924,8.49038187570131,Citroen,Grand C4 Picasso,-0.04038657898521803,61.0,1.35,600
13232,8.846496938558838,9.285720012836421,Fiat,500,-0.1092047421979812,77.0,1.35,600
2451,9.546741177474825,9.493981938867174,Fiat,500,-0.1092047421979812,77.0,1.35,600
15507,9.468851067127684,9.257033381941405,Fiat,500,-0.1092047421979812,77.0,1.35,600
10343,9.468851067127684,9.24992578623444,Fiat,500,-0.1092047421979812,77.0,1.35,600
12983,9.159047077588632,9.170330165738187,Fiat,500,-0.1092047421979812,77.0,1.35,600
7033,9.099297073182859,9.43194364400241,Fiat,500,-0.1092047421979812,77.0,1.35,600
218,9.944869390314897,9.590586679377132,Fiat,500,-0.1092047421979812,77.0,1.35,600
16466,9.153770020487789,9.299321956017858,Fiat,500,-0.1092047421979812,77.0,1.35,600
7422,9.795345393916424,9.583491665712497,Fiat,500,-0.1092047421979812,77.0,1.35,600
185,9.543234787249512,9.539443834882558,Fiat,500,-0.1092047421979812,77.0,1.35,600
482,9.305195902988862,9.358629040495972,Fiat,500,-0.1092047421979812,77.0,1.35,600
14010,8.77940359789435,9.63746200336091,Fiat,500,-0.1092047421979812,77.0,1.35,600
7595,9.468851067127684,9.406804438287233,Fiat,500,-0.1092047421979812,77.0,1.35,600
12717,9.185022563991893,9.328974757713215,Fiat,500,-0.1092047421979812,77.0,1.35,600
10103,9.468464892185638,9.532220679313737,Fiat,500,-0.1092047421979812,77.0,1.35,600
8241,9.539644119118783,9.57753241460455,Fiat,500,-0.1092047421979812,77.0,1.35,600
9075,9.104424146384634,9.859367673557204,Fiat,500,-0.1092047421979812,77.0,1.35,600
8615,9.259035293514941,9.312029499854466,Fiat,500,-0.1092047421979812,77.0,1.35,600
13315,9.21024036697585,9.587169847464958,Fiat,500,-0.1092047421979812,77.0,1.35,600
1038,10.04107321548869,10.157823359859558,Ford,Focus,-0.05315070628060418,2.0,1.35,600
2712,10.363030408174957,10.339858485339166,Ford,Focus,-0.05315070628060418,2.0,1.35,600
4714,9.158520623246385,9.223887263297149,Ford,Focus,-0.05315070628060418,2.0,1.35,600
7813,9.51044496442652,9.521224084122933,Ford,Focus,-0.05315070628060418,2.0,1.35,600
12623,9.578449693540579,9.69879935547764,Ford,Focus,-0.05315070628060418,2.0,1.35,600
8875,9.137662146478197,9.211903484647927,Ford,Focus,-0.05315070628060418,2.0,1.35,600
1315,10.043206015705211,10.090431608687714,Ford,Focus,-0.05315070628060418,2.0,1.35,600
15209,10.083723602839061,10.034232793158266,Ford,Focus,-0.05315070628060418,2.0,1.35,600
7741,9.67721410821299,9.54726126618802,Ford,Focus,-0.05315070628060418,2.0,1.35,600
7684,10.302632731899473,10.372568850371115,Ford,Focus,-0.05315070628060418,2.0,1.35,600
9182,10.273325483001141,10.326769766492882,Ford,Focus,-0.05315070628060418,2.0,1.35,600
16721,9.674074388208323,9.849882248672667,Ford,Focus,-0.05315070628060418,2.0,1.35,600
967,9.61547209118311,9.754355511508976,Ford,Focus,-0.05315070628060418,2.0,1.35,600
14230,9.350015354048665,9.534477845056038,Ford,Focus,-0.05315070628060418,2.0,1.35,600
7549,9.767094927630573,9.88050106294604,Ford,Focus,-0.05315070628060418,2.0,1.35,600
17498,8.507142855562735,8.940550843744743,Ford,Focus,-0.05315070628060418,2.0,1.35,600
8172,9.769956159911606,9.691336398549593,Ford,Focus,-0.05315070628060418,2.0,1.35,600
7377,10.352969546061066,10.3957369646166,Ford,Focus,-0.05315070628060418,2.0,1.35,600
3169,9.66459564425378,9.65700741513649,Ford,Focus,-0.05315070628060418,2.0,1.35,600
14794,9.259130536145614,9.303860679350288,Ford,Focus,-0.05315070628060418,2.0,1.35,600
7496,9.769670404801788,9.71882550018873,Ford,Focus,-0.05315070628060418,2.0,1.35,600
3208,9.658226195968298,9.719844411296883,Ford,Focus,-0.05315070628060418,2.0,1.35,600
15873,9.79784922051313,9.786272313726656,Ford,Focus,-0.05315070628060418,2.0,1.35,600
13961,9.60911649193355,9.564717124800866,Ford,Focus,-0.05315070628060418,2.0,1.35,600
8073,9.849559210510572,9.950725107640256,Ford,Focus,-0.05315070628060418,2.0,1.35,600
16983,8.517193191416238,8.511752076941344,Ford,Focus,-0.05315070628060418,2.0,1.35,600
15416,9.711115659888671,9.6809662727325,Ford,Focus,-0.05315070628060418,2.0,1.35,600
6097,9.949893925350283,9.967052352947839,Ford,Focus,-0.05315070628060418,2.0,1.35,600
4453,9.851931065621725,9.856442402027259,Ford,Focus,-0.05315070628060418,2.0,1.35,600
16023,9.20029003612268,9.096667940526684,Ford,Focus,-0.05315070628060418,2.0,1.35,600
16600,9.578449693540579,9.49884879611824,Ford,Focus,-0.05315070628060418,2.0,1.35,600
12800,8.824677891164198,8.879903098959439,Ford,Focus,-0.05315070628060418,2.0,1.35,600
3897,9.795345393916424,9.801775886836616,Ford,Focus,-0.05315070628060418,2.0,1.35,600
13956,9.710812583662682,9.71935918180043,Ford,Focus,-0.05315070628060418,2.0,1.35,600
12958,8.852235835227855,9.611049767214622,Ford,Focus,-0.05315070628060418,2.0,1.35,600
12325,8.00603417874901,8.828825893440593,Ford,Focus,-0.05315070628060418,2.0,1.35,600
16572,9.61547209118311,9.70256914508432,Ford,Focus,-0.05315070628060418,2.0,1.35,600
2476,9.902236770634476,9.844649103991056,Ford,Focus,-0.05315070628060418,2.0,1.35,600
16141,10.077440859659566,10.20193336074028,Ford,Focus,-0.05315070628060418,2.0,1.35,600
2260,9.849559210510572,9.683328459710008,Ford,Focus,-0.05315070628060418,2.0,1.35,600
7043,9.46877384406884,9.411842915671206,Ford,Focus,-0.05315070628060418,2.0,1.35,600
12597,9.543234787249512,9.574955374083299,Ford,Focus,-0.05315070628060418,2.0,1.35,600
2626,9.90323752128092,9.795536087384598,Ford,Focus,-0.05315070628060418,2.0,1.35,600
3429,9.259130536145614,9.198924002816684,Ford,Focus,-0.05315070628060418,2.0,1.35,600
8946,10.238172478583245,10.181308244956389,Ford,Focus,-0.05315070628060418,2.0,1.35,600
9505,9.758172721371269,9.813921270092528,Ford,Focus,-0.05315070628060418,2.0,1.35,600
6248,9.849559210510572,9.790840017072593,Ford,Focus,-0.05315070628060418,2.0,1.35,600
16248,9.301094735244646,9.17858777540457,Ford,Focus,-0.05315070628060418,2.0,1.35,600
17366,9.543234787249512,9.43707481731491,Ford,Focus,-0.05315070628060418,2.0,1.35,600
11452,9.710812583662682,9.78110987177119,Ford,Focus,-0.05315070628060418,2.0,1.35,600
15797,9.388486557359657,9.399284912051575,Ford,Focus,-0.05315070628060418,2.0,1.35,600
9000,10.419300717813158,10.3201692634682,Ford,Focus,-0.05315070628060418,2.0,1.35,600
9078,8.846496938558838,8.886091622279068,Ford,Focus,-0.05315070628060418,2.0,1.35,600
11919,9.468851067127684,9.356050323607276,Ford,Focus,-0.05315070628060418,2.0,1.35,600
9572,9.388486557359657,9.362876698953722,Ford,Focus,-0.05315070628060418,2.0,1.35,600
84,9.259130536145614,9.300536089651722,Ford,Focus,-0.05315070628060418,2.0,1.35,600
