,id,make,model,true,predict,score,ccp_alpha,max_depth,max_features,max_leaf_nodes,min_impurity_decrease,min_samples_leaf,min_samples_split,min_weight_fraction_leaf,n_estimators,alpha_value,trainScore
2193,3098855,Peugeot,Partner,9.185022563991893,9.432633455553548,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
5776,3136612,Ford,Fiesta,9.301094735244646,9.422910787724508,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
1431,3093985,Toyota,Yaris,9.383452989684827,9.515676253651625,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
4555,3132977,Volkswagen,Caddy,9.047821442478408,8.793341322328489,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
15799,3167103,Volkswagen,Touran,9.708080756193517,9.534078964111364,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
13838,3163654,Bmw,5 Series,10.184522582266116,10.14551214003495,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
566,3088210,Nissan,Juke,9.21024036697585,9.38044538630753,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
12298,3160617,Volkswagen,Tiguan,9.648272670221848,9.842143750038993,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
6520,3138750,Bmw,1 Series,9.903487552536127,9.638732779411383,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
2438,3100208,Kia,Sportage,9.74090979777877,9.849816328200474,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
6481,3138649,Audi,A3,9.947504437952903,10.014146079213127,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
10188,3156170,Audi,A3,9.811920359010637,9.8281266443817,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
3980,3108444,Mercedes-benz,C Class,10.543893021838013,10.53797538844968,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
14886,3165522,Kia,Ceed,9.708080756193517,9.57625726931567,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
2605,3101038,Mazda,CX-5,10.084766899751639,10.264777314662863,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
1383,3093634,Bmw,3 Series,9.82822506803558,9.832260435670024,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
3529,3105904,Skoda,Octavia,9.674074388208323,9.7387494890108,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
14717,3165248,Ford,Transit Connect,9.849559210510572,9.693458835931496,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
14105,3164221,Audi,A3,8.098642843759418,8.117004892945202,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
10601,3157023,Renault,Megane,10.274878680310541,9.974568362580808,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
15480,3166534,Hyundai,i10,9.543234787249512,9.396820201230225,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
17080,3169146,Skoda,Octavia,9.973479924356162,10.070809199872048,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
7932,3151040,Renault,Kadjar,9.67721410821299,9.721613803559663,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
17299,3169482,Toyota,Yaris,9.392661928770137,9.179854586430736,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
593,3088327,Volkswagen,T-Roc,10.659609532257463,10.796285057890215,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
7663,3150378,Bmw,5 Series,10.778852117797637,10.83199326665103,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
170,3085382,Volkswagen,Passat,10.032320424379096,9.99027858616958,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
628,3088493,Volkswagen,Passat,10.032320424379096,10.036308871207591,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
1476,3094293,Renault,Kadjar,10.161612072745584,10.066024251831513,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
17223,3169373,Renault,Clio,9.099408811268901,8.97135132332246,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
6958,3140141,Toyota,Prius,9.811920359010637,9.829494543051771,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
10736,3157347,Hyundai,Tucson,10.43396873396056,10.39263878803497,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
523,3087908,Renault,Megane,9.90323752128092,9.8633559019043,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
5902,3137081,Hyundai,Tucson,9.903337541285003,10.041554886422553,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
2514,3100548,Peugeot,3008,10.203592144986466,10.066483085651642,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
12432,3160888,Suzuki,Swift,9.734477009801846,9.772768553836945,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
8818,3153100,Peugeot,3008,10.475878531960273,10.340239762258616,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
11879,3159854,Ford,Mondeo,9.795345393916424,9.683781075090021,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
2621,3101133,Bmw,5 Series,9.047821442478408,8.978773661683453,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
3789,3107440,Mercedes-benz,C Class,10.303940118820748,10.286517799196714,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
15178,3166028,Hyundai,i30,9.769670404801788,9.75066015186657,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
13949,3163922,Dacia,Duster,10.286707051696972,10.287010615411122,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
14036,3164095,Volkswagen,Golf,10.124629101179664,9.927423928919396,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
16447,3168123,Volkswagen,Passat,10.404111313817522,10.18985000963533,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
15703,3166957,Volkswagen,Passat,9.388486557359657,9.344396167063195,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
4204,3109701,Kia,Sorento,10.981897133886719,10.92003429375713,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
15863,3167196,Nissan,Note,9.612466578818832,9.485238023141802,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
16267,3167839,Audi,A3,9.878169744551839,9.801335937600797,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
12209,3160495,Mazda,Mazda3,9.47231994707559,9.6693681978643,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
15329,3166430,Kia,Rio,9.993785190516908,10.012734774699016,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
15289,3166235,Nissan,Qashqai,9.996522418503318,9.989220349790637,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
12289,3160603,Nissan,Micra,9.79784922051313,9.85095165695923,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
4590,3133067,Kia,Ceed,8.400659375160286,8.442224326495236,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
15193,3166050,Volkswagen,Tiguan,10.75683848463641,10.822792237157381,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
3788,3107439,Hyundai,Tucson,10.12643108384767,10.128472299747513,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
236,3085795,Audi,A3,9.964112174352563,9.958412473193613,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
7234,3140938,Nissan,Micra,9.952039593118293,9.934742915013693,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
7851,3150856,Volkswagen,Passat,10.643041105910228,10.467483611742447,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
17133,3169229,Renault,Megane,8.354674261918463,8.474322218652688,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
10248,3156297,Toyota,Rav4,10.644233711895351,10.565249114342338,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
6959,3140145,Volkswagen,Tiguan,10.402746539930654,10.442751912898494,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
6203,3137845,Volkswagen,up!,9.205327830152639,9.128243440728998,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
3892,3107881,Kia,Sportage,10.201738576337144,10.073146549021443,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
10283,3156429,Hyundai,Tucson,9.996522418503318,9.872242313941287,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
2853,3102429,Honda,HR-V,9.996522418503318,10.045884037139762,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
841,3089986,Hyundai,Tucson,9.903437551286085,9.803041071906927,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
17097,3169168,Volkswagen,Passat,10.238172478583245,10.18624002222526,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
7863,3150886,Nissan,Qashqai,10.18282238350008,10.221112325384277,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
9847,3155499,Peugeot,2008,10.595383951194421,10.459539256601317,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
9965,3155721,Hyundai,Tucson,9.998797732340453,10.035629360463437,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
8871,3153217,Toyota,Rav4,9.61547209118311,9.460451390101715,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
11971,3160035,Skoda,Octavia,10.06475570013225,10.15815163588303,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
10790,3157450,Audi,A5,10.404111313817522,10.249772859485637,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
2978,3103040,Kia,Ceed,9.433083843269053,9.254841815535132,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
1038,3091331,Ford,Focus,10.04107321548869,10.001000659647165,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
3083,3103537,Mercedes-benz,C Class,10.232755327808727,10.353588332410299,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
16318,3167921,Volkswagen,Tiguan,10.461673747661957,10.358648700850269,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
15705,3166961,Opel,Astra,8.852950887099581,8.983798589576494,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
11699,3159526,Renault,Clio,9.209840246934501,9.183539518352504,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
4653,3133222,Ford,Mondeo,9.612466578818832,9.662626284191958,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
16482,3168166,Opel,Corsa,10.021270588192511,10.112310981889628,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
7024,3140310,Skoda,Octavia,9.877913301416697,9.903606947781338,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
17348,3169558,Volkswagen,Polo,9.205327830152639,9.101789638236157,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
14434,3164773,Skoda,Fabia,9.539644119118783,9.512938410471492,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
2712,3101678,Ford,Focus,10.363030408174957,10.201395409652612,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
3827,3107655,Hyundai,Tucson,9.740733301234702,9.829587641173461,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
15381,3166358,Toyota,C-HR,10.275051108968611,10.25106501154553,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
15895,3167241,Skoda,Fabia,9.708080756193517,9.552251647245134,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
13599,3163239,Volkswagen,Passat,10.236381967809457,10.104641168308119,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
9752,3155286,Ford,Kuga,10.146433731146518,10.197186503821166,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
10193,3156178,Volkswagen,Golf,9.79784922051313,9.883104523616618,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
15713,3166972,Nissan,Note,8.955448122347393,9.020499679353096,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
15564,3166734,Ford,Fiesta,9.849559210510572,9.754085013166682,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
3870,3107823,Ford,Fiesta,9.099408811268901,9.00652470586547,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
1967,3097562,Peugeot,208,9.164296433474776,9.247050698499608,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
14901,3165540,Peugeot,3008,10.221941283654663,10.311699511149351,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
15351,3166311,Peugeot,3008,10.595383951194421,10.53372337109898,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
12923,3161884,Peugeot,Partner,9.543234787249512,9.593065049985285,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
65,3084780,Audi,A3,9.738023112808596,9.782890029078784,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
632,3088501,Skoda,Superb,9.67721410821299,9.623046362978267,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
13473,3162992,Bmw,1 Series,10.085600754292345,9.775618934280384,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
4596,3133078,Nissan,Qashqai,10.621205387030278,10.509018353954252,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
4230,3109773,Nissan,X-Trail,10.271596874100524,10.044579070629547,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
3442,3105356,Hyundai,ix35,9.093806555720231,8.902990365151727,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
5148,3134789,Nissan,Serena,9.53892443574839,9.61151503635089,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
13915,3163787,Bmw,1 Series,9.612466578818832,9.474749514560628,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
10796,3157465,Nissan,Qashqai,10.201738576337144,10.097678369932801,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
5415,3135641,Audi,A6,10.868092144688834,10.934410241188187,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
7806,3150745,Renault,Megane,9.795345393916424,9.71871349638511,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
14680,3165187,Volkswagen,Golf,11.111701351119319,11.174518399884446,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
147,3085282,Volkswagen,Golf,9.875602349046593,10.018804204043574,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
8514,3152349,Kia,Ceed,9.898475010712584,9.881630237148014,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
8650,3152695,Mercedes-benz,C Class,10.308919326755392,10.103529940132931,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
11024,3157930,Nissan,Note,9.615138591096644,9.59915335071423,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
8867,3153204,Volkswagen,Passat,9.612466578818832,9.417959096330968,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
4716,3133394,Bmw,5 Series,10.126591103050316,10.109180297420085,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
6573,3138911,Honda,Fit,9.388486557359657,9.348845191318503,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
1570,3094956,Citroen,Grand C4 Picasso,9.740674462130217,9.499800880787596,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
5489,3135785,Renault,Kadjar,10.221577581159291,10.071124041238411,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
4714,3133391,Ford,Focus,9.158520623246385,9.063950903545654,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
6848,3139802,Seat,Leon,9.994241915804592,10.1443745501783,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
12347,3160735,Skoda,Karoq,10.477287975463508,10.709054718365897,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
5362,3135503,Mazda,Mazda6,9.453286550586572,9.72614746085381,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
2504,3100497,Audi,A4,9.388486557359657,9.126406655202905,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
4144,3109308,Renault,Clio,9.898475010712584,9.947890964440676,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
5225,3135056,Bmw,2 Series,9.711115659888671,9.708394530995298,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
4521,3114917,Honda,Fit,9.429475901892854,9.339393931144786,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
5995,3137339,Nissan,Qashqai,10.12643108384767,10.104936347516428,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
13154,3162314,Hyundai,Tucson,10.274878680310541,10.270635696802971,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
15990,3167380,Suzuki,Swift,9.791997176502765,9.75909560086549,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
10813,3157489,Audi,A5,10.201738576337144,10.050203394025608,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
3465,3105457,Volkswagen,Golf,10.201738576337144,10.079785148205652,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
8680,3152756,Volkswagen,Passat,9.946930110378965,9.85941653081491,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
9209,3154026,Nissan,Qashqai,9.99857043378282,10.044147811871225,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
4874,3133857,Volkswagen,Passat,9.740674462130217,9.704548260051915,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
274,3086105,Audi,A3,10.165659490817816,9.979521635545467,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
4499,3114833,Audi,Q3,10.87297776087786,10.9368499724789,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
6510,3138733,Land,ROVER Discovery Sport,10.713306039899766,10.571811290943174,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
1903,3097210,Mercedes-benz,C Class,11.007220043898808,11.024357079497777,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
1107,3091740,Kia,Sportage,10.515966830028619,10.501000025667285,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
16365,3167985,Hyundai,i20,9.79784922051313,9.92751340269959,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
5970,3137280,Ford,S-Max,9.90323752128092,9.545639794994443,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
1482,3100990,Skoda,Kodiaq,10.932660441466956,11.082311565402094,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
12016,3160113,Renault,Clio,9.825255704266555,9.815807831494105,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
7791,3150716,Mercedes-benz,E Class,10.544024782823776,10.471153320601656,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
10761,3157398,Mercedes-benz,CLA Class,10.04107321548869,10.009449973017738,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
3380,3105036,Toyota,Yaris,8.293799608846818,8.339928515154087,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
11305,3158700,Toyota,Corolla,10.163926888594034,10.186212489001322,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
12813,3161647,Toyota,C-HR,10.2396025825095,10.400916893477303,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
12070,3160198,Volkswagen,Golf,9.047821442478408,8.794496809919222,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
10712,3157310,Seat,Ateca,10.04107321548869,10.129737560150218,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
15559,3166710,Peugeot,3008,10.633328217032549,10.55035943526825,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
4024,3108778,Bmw,3 Series,9.612466578818832,8.319510054048251,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
11665,3159432,Volkswagen,Polo,9.79784922051313,9.559378459575896,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
16917,3168821,Toyota,Avensis,7.24422751560335,7.916948484279148,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
7226,3140918,Volkswagen,Passat,9.836278802842678,9.902923909939616,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
12835,3161689,Volkswagen,Passat,9.305650551780507,9.216157624983481,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
3944,3108158,Mercedes-benz,CLA Class,10.201738576337144,10.09765400646597,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
3527,3105892,Audi,A3,10.126631103850338,9.93349750209111,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
2418,3100105,Citroen,Grand C4 Picasso,9.581903928408666,9.69904370294775,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
15266,3166193,Peugeot,5008,9.468851067127684,10.014147843359519,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
8621,3152636,Skoda,Superb,8.45531778769815,8.446883170394468,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
935,3090730,Mazda,Mazda6,9.546455401949554,9.83058559555863,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
14946,3165617,Citroen,Grand C4 Picasso,10.221759448941915,10.035858126711592,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
5084,3134560,Mercedes-benz,C Class,10.595383951194421,10.706702078317994,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
3943,3108143,Audi,A5,10.271596874100524,9.820680885069196,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
10522,3156879,Toyota,C-HR,10.292145542327912,10.404878620556467,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
1159,3092175,Skoda,Karoq,10.323841273138044,10.441643052317094,-0.026700386579128283,0.0,6,0.7,12,0,9,6,0,600,58,0.009733918748714465
