,true,predict,make,model,score,alpha,epsilon,max_iter,features
164,10.75683848463641,10.85009465090037,Audi,Q5,-0.034141287045809786,1,1.35,600,"('owners', 'body', 'color', 'fuel')"
6815,11.14836234818249,11.176212408563172,Audi,Q5,-0.034141287045809786,1,1.35,600,"('owners', 'body', 'color', 'fuel')"
4120,9.254357257392957,9.368642175931255,Audi,Q5,-0.034141287045809786,1,1.35,600,"('owners', 'body', 'color', 'fuel')"
11898,10.307284603543595,10.183642388932359,Audi,Q5,-0.034141287045809786,1,1.35,600,"('owners', 'body', 'color', 'fuel')"
5998,9.952230096524119,10.044056418391047,Audi,Q5,-0.034141287045809786,1,1.35,600,"('owners', 'body', 'color', 'fuel')"
11135,10.305613759378778,10.507026062309139,Audi,Q5,-0.034141287045809786,1,1.35,600,"('owners', 'body', 'color', 'fuel')"
9803,10.432644132986843,10.139506993194027,Audi,Q5,-0.034141287045809786,1,1.35,600,"('owners', 'body', 'color', 'fuel')"
16843,11.12652741957929,11.186061178457487,Audi,Q5,-0.034141287045809786,1,1.35,600,"('owners', 'body', 'color', 'fuel')"
1227,10.967335848767897,10.816205687316996,Audi,Q5,-0.034141287045809786,1,1.35,600,"('owners', 'body', 'color', 'fuel')"
1761,10.75683848463641,10.72189871487407,Audi,Q5,-0.034141287045809786,1,1.35,600,"('owners', 'body', 'color', 'fuel')"
2174,10.46310334047155,10.350325371396092,Audi,Q5,-0.034141287045809786,1,1.35,600,"('owners', 'body', 'color', 'fuel')"
16793,10.644233711895351,10.6094529091299,Audi,Q5,-0.034141287045809786,1,1.35,600,"('owners', 'body', 'color', 'fuel')"
10923,10.621205387030278,10.59275814373446,Audi,Q5,-0.034141287045809786,1,1.35,600,"('owners', 'body', 'color', 'fuel')"
4467,10.04107321548869,9.987729331589037,Audi,Q5,-0.034141287045809786,1,1.35,600,"('owners', 'body', 'color', 'fuel')"
9613,10.75577295443437,10.875819049966935,Audi,Q5,-0.034141287045809786,1,1.35,600,"('owners', 'body', 'color', 'fuel')"
6893,9.851931065621725,9.788197758833789,Audi,Q5,-0.034141287045809786,1,1.35,600,"('owners', 'body', 'color', 'fuel')"
14891,10.489884363149192,10.172952606325484,Audi,Q5,-0.034141287045809786,1,1.35,600,"('owners', 'body', 'color', 'fuel')"
5118,10.667791927412402,10.814237262139493,Audi,Q5,-0.034141287045809786,1,1.35,600,"('owners', 'body', 'color', 'fuel')"
15942,10.667791927412402,10.68646208343265,Audi,Q5,-0.034141287045809786,1,1.35,600,"('owners', 'body', 'color', 'fuel')"
1420,11.212927866795798,11.16415435586756,Audi,Q5,-0.034141287045809786,1,1.35,600,"('owners', 'body', 'color', 'fuel')"
7225,10.04107321548869,10.187533346019356,Audi,Q5,-0.034141287045809786,1,1.35,600,"('owners', 'body', 'color', 'fuel')"
7867,9.612466578818832,10.219613529024016,Audi,Q5,-0.034141287045809786,1,1.35,600,"('owners', 'body', 'color', 'fuel')"
6520,9.903487552536127,9.84349932697102,Bmw,1 Series,-0.02671395520312268,1,1.35,600,"('owners', 'body', 'color', 'fuel')"
13473,10.085600754292345,9.919884778267921,Bmw,1 Series,-0.02671395520312268,1,1.35,600,"('owners', 'body', 'color', 'fuel')"
13915,9.612466578818832,9.602008887334737,Bmw,1 Series,-0.02671395520312268,1,1.35,600,"('owners', 'body', 'color', 'fuel')"
