,true,predict,make,model,score,alpha,epsilon,max_iter,features
164,10.75683848463641,10.84261603123488,Audi,Q5,-0.03583797547428263,1,1.35,600,"('owners', 'nct_remaining', 'tax', 'body', 'color', 'fuel')"
6815,11.14836234818249,11.16797863072462,Audi,Q5,-0.03583797547428263,1,1.35,600,"('owners', 'nct_remaining', 'tax', 'body', 'color', 'fuel')"
4120,9.254357257392957,9.340855264240453,Audi,Q5,-0.03583797547428263,1,1.35,600,"('owners', 'nct_remaining', 'tax', 'body', 'color', 'fuel')"
11898,10.307284603543595,10.17983752023494,Audi,Q5,-0.03583797547428263,1,1.35,600,"('owners', 'nct_remaining', 'tax', 'body', 'color', 'fuel')"
5998,9.952230096524119,10.06374414834308,Audi,Q5,-0.03583797547428263,1,1.35,600,"('owners', 'nct_remaining', 'tax', 'body', 'color', 'fuel')"
11135,10.305613759378778,10.48097691771996,Audi,Q5,-0.03583797547428263,1,1.35,600,"('owners', 'nct_remaining', 'tax', 'body', 'color', 'fuel')"
9803,10.432644132986843,10.142814265513739,Audi,Q5,-0.03583797547428263,1,1.35,600,"('owners', 'nct_remaining', 'tax', 'body', 'color', 'fuel')"
16843,11.12652741957929,11.206818354399488,Audi,Q5,-0.03583797547428263,1,1.35,600,"('owners', 'nct_remaining', 'tax', 'body', 'color', 'fuel')"
1227,10.967335848767897,10.82339790571622,Audi,Q5,-0.03583797547428263,1,1.35,600,"('owners', 'nct_remaining', 'tax', 'body', 'color', 'fuel')"
1761,10.75683848463641,10.724089105139784,Audi,Q5,-0.03583797547428263,1,1.35,600,"('owners', 'nct_remaining', 'tax', 'body', 'color', 'fuel')"
2174,10.46310334047155,10.35892105650632,Audi,Q5,-0.03583797547428263,1,1.35,600,"('owners', 'nct_remaining', 'tax', 'body', 'color', 'fuel')"
16793,10.644233711895351,10.600511737845403,Audi,Q5,-0.03583797547428263,1,1.35,600,"('owners', 'nct_remaining', 'tax', 'body', 'color', 'fuel')"
10923,10.621205387030278,10.582653096836546,Audi,Q5,-0.03583797547428263,1,1.35,600,"('owners', 'nct_remaining', 'tax', 'body', 'color', 'fuel')"
4467,10.04107321548869,9.996274072762603,Audi,Q5,-0.03583797547428263,1,1.35,600,"('owners', 'nct_remaining', 'tax', 'body', 'color', 'fuel')"
9613,10.75577295443437,10.871361294197468,Audi,Q5,-0.03583797547428263,1,1.35,600,"('owners', 'nct_remaining', 'tax', 'body', 'color', 'fuel')"
6893,9.851931065621725,9.769099102064272,Audi,Q5,-0.03583797547428263,1,1.35,600,"('owners', 'nct_remaining', 'tax', 'body', 'color', 'fuel')"
14891,10.489884363149192,10.179910721153036,Audi,Q5,-0.03583797547428263,1,1.35,600,"('owners', 'nct_remaining', 'tax', 'body', 'color', 'fuel')"
5118,10.667791927412402,10.809560786177666,Audi,Q5,-0.03583797547428263,1,1.35,600,"('owners', 'nct_remaining', 'tax', 'body', 'color', 'fuel')"
15942,10.667791927412402,10.695152873866173,Audi,Q5,-0.03583797547428263,1,1.35,600,"('owners', 'nct_remaining', 'tax', 'body', 'color', 'fuel')"
1420,11.212927866795798,11.146824468864061,Audi,Q5,-0.03583797547428263,1,1.35,600,"('owners', 'nct_remaining', 'tax', 'body', 'color', 'fuel')"
7225,10.04107321548869,10.195740953700597,Audi,Q5,-0.03583797547428263,1,1.35,600,"('owners', 'nct_remaining', 'tax', 'body', 'color', 'fuel')"
7867,9.612466578818832,10.260416338870643,Audi,Q5,-0.03583797547428263,1,1.35,600,"('owners', 'nct_remaining', 'tax', 'body', 'color', 'fuel')"
6520,9.903487552536127,9.947732910601546,Bmw,1 Series,-0.031608186996541734,1,1.35,600,"('owners', 'nct_remaining', 'tax', 'body', 'color', 'fuel')"
13473,10.085600754292345,9.97194705367034,Bmw,1 Series,-0.031608186996541734,1,1.35,600,"('owners', 'nct_remaining', 'tax', 'body', 'color', 'fuel')"
13915,9.612466578818832,9.599652695854578,Bmw,1 Series,-0.031608186996541734,1,1.35,600,"('owners', 'nct_remaining', 'tax', 'body', 'color', 'fuel')"
17130,10.16199824768763,10.265582607301285,Bmw,1 Series,-0.031608186996541734,1,1.35,600,"('owners', 'nct_remaining', 'tax', 'body', 'color', 'fuel')"
15009,10.043032079974024,9.997470804622315,Bmw,1 Series,-0.031608186996541734,1,1.35,600,"('owners', 'nct_remaining', 'tax', 'body', 'color', 'fuel')"
5727,9.67721410821299,9.602078100795852,Bmw,1 Series,-0.031608186996541734,1,1.35,600,"('owners', 'nct_remaining', 'tax', 'body', 'color', 'fuel')"
3655,9.612466578818832,9.509796886399142,Bmw,1 Series,-0.031608186996541734,1,1.35,600,"('owners', 'nct_remaining', 'tax', 'body', 'color', 'fuel')"
1023,9.578449693540579,9.54937995884314,Bmw,1 Series,-0.031608186996541734,1,1.35,600,"('owners', 'nct_remaining', 'tax', 'body', 'color', 'fuel')"
12729,9.67721410821299,9.742254281729572,Bmw,1 Series,-0.031608186996541734,1,1.35,600,"('owners', 'nct_remaining', 'tax', 'body', 'color', 'fuel')"
1775,9.543234787249512,9.670021787386371,Bmw,1 Series,-0.031608186996541734,1,1.35,600,"('owners', 'nct_remaining', 'tax', 'body', 'color', 'fuel')"
2073,9.648272670221848,9.681925821542045,Bmw,1 Series,-0.031608186996541734,1,1.35,600,"('owners', 'nct_remaining', 'tax', 'body', 'color', 'fuel')"
4055,9.996522418503318,10.192300549301267,Bmw,1 Series,-0.031608186996541734,1,1.35,600,"('owners', 'nct_remaining', 'tax', 'body', 'color', 'fuel')"
3729,9.543234787249512,9.535406478945243,Bmw,1 Series,-0.031608186996541734,1,1.35,600,"('owners', 'nct_remaining', 'tax', 'body', 'color', 'fuel')"
12817,9.67721410821299,9.789035065316357,Bmw,1 Series,-0.031608186996541734,1,1.35,600,"('owners', 'nct_remaining', 'tax', 'body', 'color', 'fuel')"
1337,9.205327830152639,8.976394136786457,Bmw,1 Series,-0.031608186996541734,1,1.35,600,"('owners', 'nct_remaining', 'tax', 'body', 'color', 'fuel')"
6759,8.817297783866575,9.356509294593685,Bmw,1 Series,-0.031608186996541734,1,1.35,600,"('owners', 'nct_remaining', 'tax', 'body', 'color', 'fuel')"
16782,10.126231023828998,10.206524367248933,Bmw,1 Series,-0.031608186996541734,1,1.35,600,"('owners', 'nct_remaining', 'tax', 'body', 'color', 'fuel')"
9632,9.740674462130217,9.904491727327535,Bmw,1 Series,-0.031608186996541734,1,1.35,600,"('owners', 'nct_remaining', 'tax', 'body', 'color', 'fuel')"
7515,8.00469951054955,8.708133176399569,Bmw,1 Series,-0.031608186996541734,1,1.35,600,"('owners', 'nct_remaining', 'tax', 'body', 'color', 'fuel')"
9808,9.851931065621725,9.933886333013794,Bmw,1 Series,-0.031608186996541734,1,1.35,600,"('owners', 'nct_remaining', 'tax', 'body', 'color', 'fuel')"
4534,9.543234787249512,9.59667355812438,Bmw,1 Series,-0.031608186996541734,1,1.35,600,"('owners', 'nct_remaining', 'tax', 'body', 'color', 'fuel')"
76,9.605755144230846,9.567561211505934,Bmw,1 Series,-0.031608186996541734,1,1.35,600,"('owners', 'nct_remaining', 'tax', 'body', 'color', 'fuel')"
10067,9.235032984566555,9.366584540293992,Bmw,1 Series,-0.031608186996541734,1,1.35,600,"('owners', 'nct_remaining', 'tax', 'body', 'color', 'fuel')"
3207,9.85214162518454,9.561017741609904,Bmw,1 Series,-0.031608186996541734,1,1.35,600,"('owners', 'nct_remaining', 'tax', 'body', 'color', 'fuel')"
8722,9.578103612900335,9.674190013731687,Bmw,1 Series,-0.031608186996541734,1,1.35,600,"('owners', 'nct_remaining', 'tax', 'body', 'color', 'fuel')"
6027,9.350102314351341,9.474761240089169,Bmw,1 Series,-0.031608186996541734,1,1.35,600,"('owners', 'nct_remaining', 'tax', 'body', 'color', 'fuel')"
1890,9.468851067127684,9.612900007022107,Bmw,1 Series,-0.031608186996541734,1,1.35,600,"('owners', 'nct_remaining', 'tax', 'body', 'color', 'fuel')"
8398,9.90098442231801,9.818380957084342,Bmw,1 Series,-0.031608186996541734,1,1.35,600,"('owners', 'nct_remaining', 'tax', 'body', 'color', 'fuel')"
12833,9.67721410821299,9.824080624723415,Bmw,1 Series,-0.031608186996541734,1,1.35,600,"('owners', 'nct_remaining', 'tax', 'body', 'color', 'fuel')"
15010,9.851931065621725,9.746000465049308,Bmw,1 Series,-0.031608186996541734,1,1.35,600,"('owners', 'nct_remaining', 'tax', 'body', 'color', 'fuel')"
14312,9.099408811268901,9.221671729849659,Bmw,1 Series,-0.031608186996541734,1,1.35,600,"('owners', 'nct_remaining', 'tax', 'body', 'color', 'fuel')"
5405,9.612466578818832,9.397961082155822,Bmw,1 Series,-0.031608186996541734,1,1.35,600,"('owners', 'nct_remaining', 'tax', 'body', 'color', 'fuel')"
15011,10.775429243836092,10.703490272882267,Bmw,1 Series,-0.031608186996541734,1,1.35,600,"('owners', 'nct_remaining', 'tax', 'body', 'color', 'fuel')"
13605,10.714306651468048,10.770116560635492,Bmw,1 Series,-0.031608186996541734,1,1.35,600,"('owners', 'nct_remaining', 'tax', 'body', 'color', 'fuel')"
