,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_epsilon,param_max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,make,model
0,0.007978487014770507,0.0017841132386388144,0.0,0.0,1,1.35,600,"{'alpha': 1, 'epsilon': 1.35, 'max_iter': 600}",-0.018773720794705375,-0.009031449578526394,-0.009763640692005554,-0.5855352580204672,-0.010463024321062738,-0.12671341868135347,0.22943796950242915,1,-0.004092550206141545,-0.005321712583793398,-0.005353343026520395,-0.00492448604359216,-0.006111723522640157,-0.005160763076537531,0.0006579092830854592,Audi,Q5
0,0.010371971130371093,0.001017102236114687,0.00019960403442382814,0.00039920806884765627,1,1.35,600,"{'alpha': 1, 'epsilon': 1.35, 'max_iter': 600}",-1.415591653822041,-0.020031064086596335,-0.005750911142943568,-0.0997092228641914,-0.02429302583025869,-0.31307517554920616,0.5522292638715147,1,-0.010699590963464196,-0.009522920952207624,-0.012023171401803846,-0.008606686897411123,-0.009517623033530999,-0.010073998649683558,0.0011795663943950684,Bmw,1 Series
0,0.008976030349731445,0.0014105032986620025,0.0003989219665527344,0.0004885776326209085,1,1.35,600,"{'alpha': 1, 'epsilon': 1.35, 'max_iter': 600}",-0.31060942523929186,-0.04189032364971024,-10.187172536957473,-0.0372498704201768,-6.013399097611566,-3.318064250775643,4.122895140811339,1,-0.026220613150847324,-0.07898447013111803,-0.10573923260710275,-0.09061989862015357,-0.12331031818299514,-0.08497490653844336,0.03292591465235654,Bmw,3 Series
0,0.010074186325073241,0.002569650649727815,0.0003990650177001953,0.0004887528395952576,1,1.35,600,"{'alpha': 1, 'epsilon': 1.35, 'max_iter': 600}",-5.526598232797885,-0.037077348275480204,-0.15502707285505007,-0.1118376051316441,-0.04023623231124771,-1.1741552982742616,2.176677258199866,1,-0.01460274333238255,-0.03318287751944531,-0.020924347835720985,-0.02138075475928328,-0.03494596644731416,-0.025007337978829258,0.007793513799675143,Bmw,7 Series
0,0.010903644561767577,0.0017741807373578633,0.00010228157043457031,0.00020456314086914062,1,1.35,600,"{'alpha': 1, 'epsilon': 1.35, 'max_iter': 600}",-0.06931756820321085,-0.02192392673101021,-1.0304898214712876,-6.205602091509553,-0.7143976019211972,-1.6083462019672516,2.330372012398317,1,-0.015181752212728843,-0.023126297870196186,-0.021858004413545667,-0.01089318950554109,-0.027474111740442,-0.019706671148490756,0.005912826145397021,Bmw,X5
0,0.016156816482543947,0.004861432801706882,0.0001994609832763672,0.0003989219665527344,1,1.35,600,"{'alpha': 1, 'epsilon': 1.35, 'max_iter': 600}",-0.5281382390789721,-0.47631778413023906,-0.043439815118020655,-0.03773726456481763,-0.2050699551105501,-0.25814061160051993,0.20880160891721694,1,-0.0057946804805196536,-0.006632692389854367,-0.012334578375485575,-0.01143502713954946,-0.008388185933292564,-0.008917032863740324,0.0025794141729989398,Citroen,Grand C4 Picasso
0,0.014752435684204101,0.0023929115998213364,0.00020351409912109376,0.00040702819824218757,1,1.35,600,"{'alpha': 1, 'epsilon': 1.35, 'max_iter': 600}",-0.26118623171204125,-9.029661990526824,-3.9622259253404004,-6.573457539464449,-0.06602462913876386,-3.978511263236496,3.5035465491566407,1,-0.057300745492901,-0.0334070885400992,-0.01628475246675466,-0.012062936984748418,-0.07092181871316378,-0.03799546843953341,0.022898658782796406,Fiat,500
0,0.00797863006591797,0.0008919100988502982,0.0001994609832763672,0.0003989219665527344,1,1.35,600,"{'alpha': 1, 'epsilon': 1.35, 'max_iter': 600}",-10.312425832826042,-0.018897357825930404,-0.02065291697770585,-0.029699190623649164,-0.02176947545188387,-2.080688954741042,4.115870103167219,1,-0.0175671628186704,-0.01869053196311119,-0.0173816606693138,-0.016504789390303646,-0.0181771865195387,-0.017664266272187548,0.0007416185131984718,Ford,Focus
0,0.01097092628479004,0.002522928657468949,0.0001994609832763672,0.00039892196655273444,1,1.35,600,"{'alpha': 1, 'epsilon': 1.35, 'max_iter': 600}",-0.8610467396776054,-0.01635801213541193,-1.6043484072296776,-0.023072719126151157,-0.04488413895068685,-0.5099420034239065,0.6352866418032321,1,-0.012115971693278637,-0.05742775566593926,-0.04380369360167403,-0.05005170021511801,-0.039455562110449496,-0.04057093665729189,0.015462322165018522,Ford,Mondeo
0,0.01296544075012207,0.001994657521609102,0.0003989219665527344,0.0004885776326209085,1,1.35,600,"{'alpha': 1, 'epsilon': 1.35, 'max_iter': 600}",-0.1965894806909137,-0.9107498130528502,-0.5251898122503742,-0.01790959917080342,-0.01015120387474011,-0.3321179818079363,0.3443396626203231,1,-0.0051014234157645945,-0.004268209261632396,-0.00463145656845384,-0.004004523319735336,-0.005466589851599875,-0.004694440483437208,0.000533568266432346,Ford,Ranger
