,true,predict,make,model,score,alpha,epsilon,max_iter,features
164,10.75683848463641,10.77389846008535,Audi,Q5,-0.03575716075266103,1,1.35,600,"('mpg', 'nct_remaining', 'color', 'fuel')"
6815,11.14836234818249,11.18595022598061,Audi,Q5,-0.03575716075266103,1,1.35,600,"('mpg', 'nct_remaining', 'color', 'fuel')"
4120,9.254357257392957,9.360589000642268,Audi,Q5,-0.03575716075266103,1,1.35,600,"('mpg', 'nct_remaining', 'color', 'fuel')"
11898,10.307284603543595,10.346670510206057,Audi,Q5,-0.03575716075266103,1,1.35,600,"('mpg', 'nct_remaining', 'color', 'fuel')"
5998,9.952230096524119,10.194830332094368,Audi,Q5,-0.03575716075266103,1,1.35,600,"('mpg', 'nct_remaining', 'color', 'fuel')"
11135,10.305613759378778,10.492565671413612,Audi,Q5,-0.03575716075266103,1,1.35,600,"('mpg', 'nct_remaining', 'color', 'fuel')"
9803,10.432644132986843,10.402167180635862,Audi,Q5,-0.03575716075266103,1,1.35,600,"('mpg', 'nct_remaining', 'color', 'fuel')"
16843,11.12652741957929,11.237136917301608,Audi,Q5,-0.03575716075266103,1,1.35,600,"('mpg', 'nct_remaining', 'color', 'fuel')"
1227,10.967335848767897,10.960619322032878,Audi,Q5,-0.03575716075266103,1,1.35,600,"('mpg', 'nct_remaining', 'color', 'fuel')"
1761,10.75683848463641,10.763993743722702,Audi,Q5,-0.03575716075266103,1,1.35,600,"('mpg', 'nct_remaining', 'color', 'fuel')"
2174,10.46310334047155,10.377101163245387,Audi,Q5,-0.03575716075266103,1,1.35,600,"('mpg', 'nct_remaining', 'color', 'fuel')"
16793,10.644233711895351,10.603197906872472,Audi,Q5,-0.03575716075266103,1,1.35,600,"('mpg', 'nct_remaining', 'color', 'fuel')"
10923,10.621205387030278,10.582923910202245,Audi,Q5,-0.03575716075266103,1,1.35,600,"('mpg', 'nct_remaining', 'color', 'fuel')"
4467,10.04107321548869,10.132638663149901,Audi,Q5,-0.03575716075266103,1,1.35,600,"('mpg', 'nct_remaining', 'color', 'fuel')"
9613,10.75577295443437,10.81686810241421,Audi,Q5,-0.03575716075266103,1,1.35,600,"('mpg', 'nct_remaining', 'color', 'fuel')"
