,true,predict,make,model,score,alpha,epsilon,max_iter,features
164,10.75683848463641,10.82866651800756,Audi,Q5,-0.035357248568066345,1,1.35,600,"('body', 'color')"
6815,11.14836234818249,11.205851397896836,Audi,Q5,-0.035357248568066345,1,1.35,600,"('body', 'color')"
4120,9.254357257392957,9.382058257408033,Audi,Q5,-0.035357248568066345,1,1.35,600,"('body', 'color')"
11898,10.307284603543595,10.209715259684975,Audi,Q5,-0.035357248568066345,1,1.35,600,"('body', 'color')"
5998,9.952230096524119,10.163449276734045,Audi,Q5,-0.035357248568066345,1,1.35,600,"('body', 'color')"
11135,10.305613759378778,10.437031178699085,Audi,Q5,-0.035357248568066345,1,1.35,600,"('body', 'color')"
9803,10.432644132986843,10.38819107843462,Audi,Q5,-0.035357248568066345,1,1.35,600,"('body', 'color')"
16843,11.12652741957929,11.190175107983391,Audi,Q5,-0.035357248568066345,1,1.35,600,"('body', 'color')"
1227,10.967335848767897,10.839598664294376,Audi,Q5,-0.035357248568066345,1,1.35,600,"('body', 'color')"
1761,10.75683848463641,10.670180545484763,Audi,Q5,-0.035357248568066345,1,1.35,600,"('body', 'color')"
2174,10.46310334047155,10.280875352483926,Audi,Q5,-0.035357248568066345,1,1.35,600,"('body', 'color')"
16793,10.644233711895351,10.553592732147417,Audi,Q5,-0.035357248568066345,1,1.35,600,"('body', 'color')"
10923,10.621205387030278,10.526032516921639,Audi,Q5,-0.035357248568066345,1,1.35,600,"('body', 'color')"
4467,10.04107321548869,9.972381769040108,Audi,Q5,-0.035357248568066345,1,1.35,600,"('body', 'color')"
9613,10.75577295443437,10.85642872943613,Audi,Q5,-0.035357248568066345,1,1.35,600,"('body', 'color')"
6893,9.851931065621725,9.875047456557066,Audi,Q5,-0.035357248568066345,1,1.35,600,"('body', 'color')"
14891,10.489884363149192,10.090790261489271,Audi,Q5,-0.035357248568066345,1,1.35,600,"('body', 'color')"
5118,10.667791927412402,10.785202987454321,Audi,Q5,-0.035357248568066345,1,1.35,600,"('body', 'color')"
15942,10.667791927412402,10.743102024987511,Audi,Q5,-0.035357248568066345,1,1.35,600,"('body', 'color')"
1420,11.212927866795798,11.185340677827066,Audi,Q5,-0.035357248568066345,1,1.35,600,"('body', 'color')"
7225,10.04107321548869,10.195366653023799,Audi,Q5,-0.035357248568066345,1,1.35,600,"('body', 'color')"
7867,9.612466578818832,10.231065449452156,Audi,Q5,-0.035357248568066345,1,1.35,600,"('body', 'color')"
6520,9.903487552536127,9.858653354675686,Bmw,1 Series,-0.026523560036369933,1,1.35,600,"('body', 'color')"
13473,10.085600754292345,9.942773905485836,Bmw,1 Series,-0.026523560036369933,1,1.35,600,"('body', 'color')"
13915,9.612466578818832,9.595704567022777,Bmw,1 Series,-0.026523560036369933,1,1.35,600,"('body', 'color')"
17130,10.16199824768763,10.206815581164848,Bmw,1 Series,-0.026523560036369933,1,1.35,600,"('body', 'color')"
15009,10.043032079974024,10.00708681711121,Bmw,1 Series,-0.026523560036369933,1,1.35,600,"('body', 'color')"
5727,9.67721410821299,9.530536689354355,Bmw,1 Series,-0.026523560036369933,1,1.35,600,"('body', 'color')"
3655,9.612466578818832,9.507204679071808,Bmw,1 Series,-0.026523560036369933,1,1.35,600,"('body', 'color')"
1023,9.578449693540579,9.581623387248186,Bmw,1 Series,-0.026523560036369933,1,1.35,600,"('body', 'color')"
12729,9.67721410821299,9.723484621861143,Bmw,1 Series,-0.026523560036369933,1,1.35,600,"('body', 'color')"
