,true,predict,make,model,score,alpha,epsilon,max_iter,features
164,10.75683848463641,10.808493793974598,Audi,Q5,-0.00898200285030708,1,1.35,600,"('owners', 'tax', 'body')"
6815,11.14836234818249,11.20234748405866,Audi,Q5,-0.00898200285030708,1,1.35,600,"('owners', 'tax', 'body')"
4120,9.254357257392957,9.242146828838802,Audi,Q5,-0.00898200285030708,1,1.35,600,"('owners', 'tax', 'body')"
11898,10.307284603543595,10.312773582341837,Audi,Q5,-0.00898200285030708,1,1.35,600,"('owners', 'tax', 'body')"
5998,9.952230096524119,10.008501059210033,Audi,Q5,-0.00898200285030708,1,1.35,600,"('owners', 'tax', 'body')"
11135,10.305613759378778,10.26364386716608,Audi,Q5,-0.00898200285030708,1,1.35,600,"('owners', 'tax', 'body')"
9803,10.432644132986843,10.42384035576692,Audi,Q5,-0.00898200285030708,1,1.35,600,"('owners', 'tax', 'body')"
16843,11.12652741957929,11.19925167817585,Audi,Q5,-0.00898200285030708,1,1.35,600,"('owners', 'tax', 'body')"
1227,10.967335848767897,11.026708840571699,Audi,Q5,-0.00898200285030708,1,1.35,600,"('owners', 'tax', 'body')"
1761,10.75683848463641,10.659889194769466,Audi,Q5,-0.00898200285030708,1,1.35,600,"('owners', 'tax', 'body')"
2174,10.46310334047155,10.42766116714947,Audi,Q5,-0.00898200285030708,1,1.35,600,"('owners', 'tax', 'body')"
16793,10.644233711895351,10.674174690259122,Audi,Q5,-0.00898200285030708,1,1.35,600,"('owners', 'tax', 'body')"
10923,10.621205387030278,10.564154391482218,Audi,Q5,-0.00898200285030708,1,1.35,600,"('owners', 'tax', 'body')"
4467,10.04107321548869,10.103805476907684,Audi,Q5,-0.00898200285030708,1,1.35,600,"('owners', 'tax', 'body')"
9613,10.75577295443437,10.820675167271308,Audi,Q5,-0.00898200285030708,1,1.35,600,"('owners', 'tax', 'body')"
6893,9.851931065621725,9.819105540654945,Audi,Q5,-0.00898200285030708,1,1.35,600,"('owners', 'tax', 'body')"
14891,10.489884363149192,10.36753708697221,Audi,Q5,-0.00898200285030708,1,1.35,600,"('owners', 'tax', 'body')"
5118,10.667791927412402,10.706385748141251,Audi,Q5,-0.00898200285030708,1,1.35,600,"('owners', 'tax', 'body')"
15942,10.667791927412402,10.673021040300279,Audi,Q5,-0.00898200285030708,1,1.35,600,"('owners', 'tax', 'body')"
1420,11.212927866795798,11.202363632077423,Audi,Q5,-0.00898200285030708,1,1.35,600,"('owners', 'tax', 'body')"
7225,10.04107321548869,10.099935702164291,Audi,Q5,-0.00898200285030708,1,1.35,600,"('owners', 'tax', 'body')"
7867,9.612466578818832,9.978429672812329,Audi,Q5,-0.00898200285030708,1,1.35,600,"('owners', 'tax', 'body')"
6520,9.903487552536127,9.853085825956578,Bmw,1 Series,-0.02476754296173925,1,1.35,600,"('owners', 'tax', 'body')"
13473,10.085600754292345,9.946328129659046,Bmw,1 Series,-0.02476754296173925,1,1.35,600,"('owners', 'tax', 'body')"
13915,9.612466578818832,9.61319389422378,Bmw,1 Series,-0.02476754296173925,1,1.35,600,"('owners', 'tax', 'body')"
17130,10.16199824768763,10.227624810535602,Bmw,1 Series,-0.02476754296173925,1,1.35,600,"('owners', 'tax', 'body')"
15009,10.043032079974024,10.022763724160855,Bmw,1 Series,-0.02476754296173925,1,1.35,600,"('owners', 'tax', 'body')"
5727,9.67721410821299,9.545236483890978,Bmw,1 Series,-0.02476754296173925,1,1.35,600,"('owners', 'tax', 'body')"
3655,9.612466578818832,9.511741707658224,Bmw,1 Series,-0.02476754296173925,1,1.35,600,"('owners', 'tax', 'body')"
1023,9.578449693540579,9.55017805263224,Bmw,1 Series,-0.02476754296173925,1,1.35,600,"('owners', 'tax', 'body')"
12729,9.67721410821299,9.724462437382138,Bmw,1 Series,-0.02476754296173925,1,1.35,600,"('owners', 'tax', 'body')"
1775,9.543234787249512,9.656064414964328,Bmw,1 Series,-0.02476754296173925,1,1.35,600,"('owners', 'tax', 'body')"
2073,9.648272670221848,9.685377031952529,Bmw,1 Series,-0.02476754296173925,1,1.35,600,"('owners', 'tax', 'body')"
4055,9.996522418503318,10.20487169593977,Bmw,1 Series,-0.02476754296173925,1,1.35,600,"('owners', 'tax', 'body')"
3729,9.543234787249512,9.556413129306865,Bmw,1 Series,-0.02476754296173925,1,1.35,600,"('owners', 'tax', 'body')"
12817,9.67721410821299,9.759794538538346,Bmw,1 Series,-0.02476754296173925,1,1.35,600,"('owners', 'tax', 'body')"
1337,9.205327830152639,9.058263516046685,Bmw,1 Series,-0.02476754296173925,1,1.35,600,"('owners', 'tax', 'body')"
6759,8.817297783866575,9.29504535270915,Bmw,1 Series,-0.02476754296173925,1,1.35,600,"('owners', 'tax', 'body')"
16782,10.126231023828998,10.196722304658705,Bmw,1 Series,-0.02476754296173925,1,1.35,600,"('owners', 'tax', 'body')"
9632,9.740674462130217,9.846877757793484,Bmw,1 Series,-0.02476754296173925,1,1.35,600,"('owners', 'tax', 'body')"
7515,8.00469951054955,8.62861966556763,Bmw,1 Series,-0.02476754296173925,1,1.35,600,"('owners', 'tax', 'body')"
9808,9.851931065621725,9.93371160243615,Bmw,1 Series,-0.02476754296173925,1,1.35,600,"('owners', 'tax', 'body')"
4534,9.543234787249512,9.59995495996938,Bmw,1 Series,-0.02476754296173925,1,1.35,600,"('owners', 'tax', 'body')"
76,9.605755144230846,9.579275077113822,Bmw,1 Series,-0.02476754296173925,1,1.35,600,"('owners', 'tax', 'body')"
10067,9.235032984566555,9.38469495684987,Bmw,1 Series,-0.02476754296173925,1,1.35,600,"('owners', 'tax', 'body')"
3207,9.85214162518454,9.550270512584593,Bmw,1 Series,-0.02476754296173925,1,1.35,600,"('owners', 'tax', 'body')"
8722,9.578103612900335,9.689542063171178,Bmw,1 Series,-0.02476754296173925,1,1.35,600,"('owners', 'tax', 'body')"
6027,9.350102314351341,9.448512432492112,Bmw,1 Series,-0.02476754296173925,1,1.35,600,"('owners', 'tax', 'body')"
1890,9.468851067127684,9.56543605395787,Bmw,1 Series,-0.02476754296173925,1,1.35,600,"('owners', 'tax', 'body')"
8398,9.90098442231801,9.895490990325284,Bmw,1 Series,-0.02476754296173925,1,1.35,600,"('owners', 'tax', 'body')"
12833,9.67721410821299,9.770186332996055,Bmw,1 Series,-0.02476754296173925,1,1.35,600,"('owners', 'tax', 'body')"
15010,9.851931065621725,9.746046166016287,Bmw,1 Series,-0.02476754296173925,1,1.35,600,"('owners', 'tax', 'body')"
14312,9.099408811268901,9.27832931797999,Bmw,1 Series,-0.02476754296173925,1,1.35,600,"('owners', 'tax', 'body')"
5405,9.612466578818832,9.381945512762881,Bmw,1 Series,-0.02476754296173925,1,1.35,600,"('owners', 'tax', 'body')"
15011,10.775429243836092,10.676895736435103,Bmw,1 Series,-0.02476754296173925,1,1.35,600,"('owners', 'tax', 'body')"
13605,10.714306651468048,10.678360146365733,Bmw,1 Series,-0.02476754296173925,1,1.35,600,"('owners', 'tax', 'body')"
