,true,predict,make,model,score,alpha,epsilon,max_iter,features
164,10.75683848463641,10.808583556834481,Audi,Q5,-0.008582174937854873,1,1.35,600,"('owners', 'nct_remaining')"
6815,11.14836234818249,11.22119737900228,Audi,Q5,-0.008582174937854873,1,1.35,600,"('owners', 'nct_remaining')"
4120,9.254357257392957,9.278925324574397,Audi,Q5,-0.008582174937854873,1,1.35,600,"('owners', 'nct_remaining')"
11898,10.307284603543595,10.29800640074602,Audi,Q5,-0.008582174937854873,1,1.35,600,"('owners', 'nct_remaining')"
5998,9.952230096524119,9.976503942499539,Audi,Q5,-0.008582174937854873,1,1.35,600,"('owners', 'nct_remaining')"
11135,10.305613759378778,10.318918498156837,Audi,Q5,-0.008582174937854873,1,1.35,600,"('owners', 'nct_remaining')"
9803,10.432644132986843,10.412464101814313,Audi,Q5,-0.008582174937854873,1,1.35,600,"('owners', 'nct_remaining')"
16843,11.12652741957929,11.181522944580975,Audi,Q5,-0.008582174937854873,1,1.35,600,"('owners', 'nct_remaining')"
1227,10.967335848767897,11.007131575994432,Audi,Q5,-0.008582174937854873,1,1.35,600,"('owners', 'nct_remaining')"
1761,10.75683848463641,10.656105460894132,Audi,Q5,-0.008582174937854873,1,1.35,600,"('owners', 'nct_remaining')"
2174,10.46310334047155,10.431476231842472,Audi,Q5,-0.008582174937854873,1,1.35,600,"('owners', 'nct_remaining')"
16793,10.644233711895351,10.677823266606087,Audi,Q5,-0.008582174937854873,1,1.35,600,"('owners', 'nct_remaining')"
10923,10.621205387030278,10.56671671152587,Audi,Q5,-0.008582174937854873,1,1.35,600,"('owners', 'nct_remaining')"
4467,10.04107321548869,10.099162181377334,Audi,Q5,-0.008582174937854873,1,1.35,600,"('owners', 'nct_remaining')"
9613,10.75577295443437,10.818677758869836,Audi,Q5,-0.008582174937854873,1,1.35,600,"('owners', 'nct_remaining')"
6893,9.851931065621725,9.817543458546638,Audi,Q5,-0.008582174937854873,1,1.35,600,"('owners', 'nct_remaining')"
14891,10.489884363149192,10.362584390790055,Audi,Q5,-0.008582174937854873,1,1.35,600,"('owners', 'nct_remaining')"
5118,10.667791927412402,10.706867889677863,Audi,Q5,-0.008582174937854873,1,1.35,600,"('owners', 'nct_remaining')"
15942,10.667791927412402,10.656906577218546,Audi,Q5,-0.008582174937854873,1,1.35,600,"('owners', 'nct_remaining')"
1420,11.212927866795798,11.221214910054623,Audi,Q5,-0.008582174937854873,1,1.35,600,"('owners', 'nct_remaining')"
7225,10.04107321548869,10.104334418474522,Audi,Q5,-0.008582174937854873,1,1.35,600,"('owners', 'nct_remaining')"
7867,9.612466578818832,9.971178305696627,Audi,Q5,-0.008582174937854873,1,1.35,600,"('owners', 'nct_remaining')"
6520,9.903487552536127,9.885241736966002,Bmw,1 Series,-0.0225687038906282,1,1.35,600,"('owners', 'nct_remaining')"
13473,10.085600754292345,9.940031925261053,Bmw,1 Series,-0.0225687038906282,1,1.35,600,"('owners', 'nct_remaining')"
13915,9.612466578818832,9.631707472010323,Bmw,1 Series,-0.0225687038906282,1,1.35,600,"('owners', 'nct_remaining')"
17130,10.16199824768763,10.26897761463291,Bmw,1 Series,-0.0225687038906282,1,1.35,600,"('owners', 'nct_remaining')"
15009,10.043032079974024,10.010853532933432,Bmw,1 Series,-0.0225687038906282,1,1.35,600,"('owners', 'nct_remaining')"
5727,9.67721410821299,9.557544607995732,Bmw,1 Series,-0.0225687038906282,1,1.35,600,"('owners', 'nct_remaining')"
3655,9.612466578818832,9.533889317262336,Bmw,1 Series,-0.0225687038906282,1,1.35,600,"('owners', 'nct_remaining')"
1023,9.578449693540579,9.533680629519191,Bmw,1 Series,-0.0225687038906282,1,1.35,600,"('owners', 'nct_remaining')"
12729,9.67721410821299,9.746495793740662,Bmw,1 Series,-0.0225687038906282,1,1.35,600,"('owners', 'nct_remaining')"
1775,9.543234787249512,9.629178521161469,Bmw,1 Series,-0.0225687038906282,1,1.35,600,"('owners', 'nct_remaining')"
2073,9.648272670221848,9.711556155100528,Bmw,1 Series,-0.0225687038906282,1,1.35,600,"('owners', 'nct_remaining')"
4055,9.996522418503318,10.21735483970623,Bmw,1 Series,-0.0225687038906282,1,1.35,600,"('owners', 'nct_remaining')"
3729,9.543234787249512,9.53814139758666,Bmw,1 Series,-0.0225687038906282,1,1.35,600,"('owners', 'nct_remaining')"
12817,9.67721410821299,9.77889853401182,Bmw,1 Series,-0.0225687038906282,1,1.35,600,"('owners', 'nct_remaining')"
1337,9.205327830152639,9.066303753725657,Bmw,1 Series,-0.0225687038906282,1,1.35,600,"('owners', 'nct_remaining')"
6759,8.817297783866575,9.306937942439367,Bmw,1 Series,-0.0225687038906282,1,1.35,600,"('owners', 'nct_remaining')"
16782,10.126231023828998,10.212322165523183,Bmw,1 Series,-0.0225687038906282,1,1.35,600,"('owners', 'nct_remaining')"
9632,9.740674462130217,9.858117301735055,Bmw,1 Series,-0.0225687038906282,1,1.35,600,"('owners', 'nct_remaining')"
7515,8.00469951054955,8.553833223904096,Bmw,1 Series,-0.0225687038906282,1,1.35,600,"('owners', 'nct_remaining')"
9808,9.851931065621725,9.923976732299954,Bmw,1 Series,-0.0225687038906282,1,1.35,600,"('owners', 'nct_remaining')"
4534,9.543234787249512,9.578978426135944,Bmw,1 Series,-0.0225687038906282,1,1.35,600,"('owners', 'nct_remaining')"
76,9.605755144230846,9.561622601722878,Bmw,1 Series,-0.0225687038906282,1,1.35,600,"('owners', 'nct_remaining')"
10067,9.235032984566555,9.37345561073435,Bmw,1 Series,-0.0225687038906282,1,1.35,600,"('owners', 'nct_remaining')"
3207,9.85214162518454,9.581344166571895,Bmw,1 Series,-0.0225687038906282,1,1.35,600,"('owners', 'nct_remaining')"
8722,9.578103612900335,9.681427077012769,Bmw,1 Series,-0.0225687038906282,1,1.35,600,"('owners', 'nct_remaining')"
6027,9.350102314351341,9.487959047981555,Bmw,1 Series,-0.0225687038906282,1,1.35,600,"('owners', 'nct_remaining')"
1890,9.468851067127684,9.54715010613491,Bmw,1 Series,-0.0225687038906282,1,1.35,600,"('owners', 'nct_remaining')"
8398,9.90098442231801,9.9020126514988,Bmw,1 Series,-0.0225687038906282,1,1.35,600,"('owners', 'nct_remaining')"
12833,9.67721410821299,9.78842875173863,Bmw,1 Series,-0.0225687038906282,1,1.35,600,"('owners', 'nct_remaining')"
15010,9.851931065621725,9.745471878539476,Bmw,1 Series,-0.0225687038906282,1,1.35,600,"('owners', 'nct_remaining')"
14312,9.099408811268901,9.262681977359476,Bmw,1 Series,-0.0225687038906282,1,1.35,600,"('owners', 'nct_remaining')"
5405,9.612466578818832,9.400103973696206,Bmw,1 Series,-0.0225687038906282,1,1.35,600,"('owners', 'nct_remaining')"
15011,10.775429243836092,10.714149365261141,Bmw,1 Series,-0.0225687038906282,1,1.35,600,"('owners', 'nct_remaining')"
13605,10.714306651468048,10.71429803665768,Bmw,1 Series,-0.0225687038906282,1,1.35,600,"('owners', 'nct_remaining')"
14369,9.811920359010637,9.884162650492787,Bmw,1 Series,-0.0225687038906282,1,1.35,600,"('owners', 'nct_remaining')"
5419,9.795345393916424,9.802255845889526,Bmw,1 Series,-0.0225687038906282,1,1.35,600,"('owners', 'nct_remaining')"
813,9.539644119118783,9.63851302451411,Bmw,1 Series,-0.0225687038906282,1,1.35,600,"('owners', 'nct_remaining')"
17398,9.60911649193355,9.69673010199674,Bmw,1 Series,-0.0225687038906282,1,1.35,600,"('owners', 'nct_remaining')"
8581,9.849559210510572,9.852957807384069,Bmw,1 Series,-0.0225687038906282,1,1.35,600,"('owners', 'nct_remaining')"
8099,9.413281215972873,9.348384157837607,Bmw,1 Series,-0.0225687038906282,1,1.35,600,"('owners', 'nct_remaining')"
6876,9.792555991828847,10.040613051382268,Bmw,1 Series,-0.0225687038906282,1,1.35,600,"('owners', 'nct_remaining')"
9770,9.735068900911164,9.727269855844536,Bmw,1 Series,-0.0225687038906282,1,1.35,600,"('owners', 'nct_remaining')"
2523,9.735068900911164,9.697573770527274,Bmw,1 Series,-0.0225687038906282,1,1.35,600,"('owners', 'nct_remaining')"
