,true,predict,make,model,score,alpha,epsilon,max_iter,features
164,10.75683848463641,10.768361843141792,Audi,Q5,-0.03706558983088053,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
6815,11.14836234818249,11.188669819701635,Audi,Q5,-0.03706558983088053,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
4120,9.254357257392957,9.36158872869077,Audi,Q5,-0.03706558983088053,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
11898,10.307284603543595,10.324201789209798,Audi,Q5,-0.03706558983088053,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
5998,9.952230096524119,10.127407842693534,Audi,Q5,-0.03706558983088053,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
11135,10.305613759378778,10.524064061641617,Audi,Q5,-0.03706558983088053,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
9803,10.432644132986843,10.493094837569958,Audi,Q5,-0.03706558983088053,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
16843,11.12652741957929,11.230112415832096,Audi,Q5,-0.03706558983088053,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
1227,10.967335848767897,10.902929989550362,Audi,Q5,-0.03706558983088053,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
1761,10.75683848463641,10.742838603363106,Audi,Q5,-0.03706558983088053,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
2174,10.46310334047155,10.44600688416491,Audi,Q5,-0.03706558983088053,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
16793,10.644233711895351,10.616221082734212,Audi,Q5,-0.03706558983088053,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
10923,10.621205387030278,10.549787919725581,Audi,Q5,-0.03706558983088053,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
4467,10.04107321548869,10.1805071174126,Audi,Q5,-0.03706558983088053,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
9613,10.75577295443437,10.805822092294367,Audi,Q5,-0.03706558983088053,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
6893,9.851931065621725,9.835256273747097,Audi,Q5,-0.03706558983088053,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
14891,10.489884363149192,10.281568068994606,Audi,Q5,-0.03706558983088053,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
5118,10.667791927412402,10.7787672719032,Audi,Q5,-0.03706558983088053,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
15942,10.667791927412402,10.822578200869364,Audi,Q5,-0.03706558983088053,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
1420,11.212927866795798,11.191416986260915,Audi,Q5,-0.03706558983088053,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
7225,10.04107321548869,10.227370596461009,Audi,Q5,-0.03706558983088053,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
7867,9.612466578818832,10.361814983752346,Audi,Q5,-0.03706558983088053,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
6520,9.903487552536127,9.878138795577506,Bmw,1 Series,-0.03203871349496778,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
13473,10.085600754292345,9.973089489439646,Bmw,1 Series,-0.03203871349496778,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
13915,9.612466578818832,9.589354522738066,Bmw,1 Series,-0.03203871349496778,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
17130,10.16199824768763,10.225123646584196,Bmw,1 Series,-0.03203871349496778,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
15009,10.043032079974024,10.03239882794219,Bmw,1 Series,-0.03203871349496778,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
5727,9.67721410821299,9.564425277896735,Bmw,1 Series,-0.03203871349496778,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
3655,9.612466578818832,9.502393089130926,Bmw,1 Series,-0.03203871349496778,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
1023,9.578449693540579,9.603410719944717,Bmw,1 Series,-0.03203871349496778,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
12729,9.67721410821299,9.727252614688151,Bmw,1 Series,-0.03203871349496778,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
1775,9.543234787249512,9.645437494185822,Bmw,1 Series,-0.03203871349496778,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
2073,9.648272670221848,9.660362320616226,Bmw,1 Series,-0.03203871349496778,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
4055,9.996522418503318,10.157568686979092,Bmw,1 Series,-0.03203871349496778,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
3729,9.543234787249512,9.56167245784205,Bmw,1 Series,-0.03203871349496778,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
12817,9.67721410821299,9.770149612727906,Bmw,1 Series,-0.03203871349496778,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
1337,9.205327830152639,9.046718890045943,Bmw,1 Series,-0.03203871349496778,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
6759,8.817297783866575,9.37833032842281,Bmw,1 Series,-0.03203871349496778,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
16782,10.126231023828998,10.208546097815628,Bmw,1 Series,-0.03203871349496778,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
9632,9.740674462130217,9.886198585588216,Bmw,1 Series,-0.03203871349496778,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
7515,8.00469951054955,8.801734707003462,Bmw,1 Series,-0.03203871349496778,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
9808,9.851931065621725,9.96672067558444,Bmw,1 Series,-0.03203871349496778,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
4534,9.543234787249512,9.577838561894144,Bmw,1 Series,-0.03203871349496778,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
76,9.605755144230846,9.55044815886471,Bmw,1 Series,-0.03203871349496778,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
10067,9.235032984566555,9.36411155947382,Bmw,1 Series,-0.03203871349496778,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
3207,9.85214162518454,9.594114923595779,Bmw,1 Series,-0.03203871349496778,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
8722,9.578103612900335,9.690049375396462,Bmw,1 Series,-0.03203871349496778,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
6027,9.350102314351341,9.438756073687731,Bmw,1 Series,-0.03203871349496778,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
1890,9.468851067127684,9.632683776528928,Bmw,1 Series,-0.03203871349496778,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
8398,9.90098442231801,9.849323856738394,Bmw,1 Series,-0.03203871349496778,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
12833,9.67721410821299,9.811536059510022,Bmw,1 Series,-0.03203871349496778,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
15010,9.851931065621725,9.749875358444019,Bmw,1 Series,-0.03203871349496778,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
14312,9.099408811268901,9.259267473166737,Bmw,1 Series,-0.03203871349496778,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
5405,9.612466578818832,9.367687957830722,Bmw,1 Series,-0.03203871349496778,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
15011,10.775429243836092,10.693137659357742,Bmw,1 Series,-0.03203871349496778,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
13605,10.714306651468048,10.791003163682902,Bmw,1 Series,-0.03203871349496778,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
14369,9.811920359010637,9.899565841949249,Bmw,1 Series,-0.03203871349496778,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
5419,9.795345393916424,9.80343172941636,Bmw,1 Series,-0.03203871349496778,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
813,9.539644119118783,9.694160051817326,Bmw,1 Series,-0.03203871349496778,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
17398,9.60911649193355,9.665717114962552,Bmw,1 Series,-0.03203871349496778,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
8581,9.849559210510572,9.87111969274701,Bmw,1 Series,-0.03203871349496778,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
8099,9.413281215972873,9.379228012181883,Bmw,1 Series,-0.03203871349496778,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
6876,9.792555991828847,10.046031044930274,Bmw,1 Series,-0.03203871349496778,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
9770,9.735068900911164,9.799131422898025,Bmw,1 Series,-0.03203871349496778,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
2523,9.735068900911164,9.715987729498753,Bmw,1 Series,-0.03203871349496778,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
5899,10.1226230824528,9.992720082235692,Bmw,1 Series,-0.03203871349496778,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
1221,9.90323752128092,9.96082496919761,Bmw,1 Series,-0.03203871349496778,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
4512,9.546455401949554,9.454642295658603,Bmw,1 Series,-0.03203871349496778,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
474,9.539644119118783,9.521222990137435,Bmw,1 Series,-0.03203871349496778,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
1383,9.82822506803558,9.854794926655455,Bmw,3 Series,-0.16852343236462142,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
4024,9.612466578818832,8.331775375378204,Bmw,3 Series,-0.16852343236462142,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
12700,10.083723602839061,9.632708465943926,Bmw,3 Series,-0.16852343236462142,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
6001,10.630432112679363,10.596641480002173,Bmw,3 Series,-0.16852343236462142,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
12660,9.90098442231801,9.672002958655426,Bmw,3 Series,-0.16852343236462142,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
12954,9.90098442231801,10.406553459272688,Bmw,3 Series,-0.16852343236462142,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
11654,10.163926888594034,10.065665876418919,Bmw,3 Series,-0.16852343236462142,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
11671,10.798554647958657,10.704195032949702,Bmw,3 Series,-0.16852343236462142,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
6551,10.083723602839061,9.94189485828875,Bmw,3 Series,-0.16852343236462142,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
3841,10.203406942652387,10.223912612647014,Bmw,3 Series,-0.16852343236462142,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
16487,8.83927669058535,8.796634769003518,Bmw,3 Series,-0.16852343236462142,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
5430,11.050096039472493,11.501783338827357,Bmw,3 Series,-0.16852343236462142,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
11444,9.878169744551839,9.952922205977524,Bmw,3 Series,-0.16852343236462142,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
10147,10.238172478583245,12.227690890448692,Bmw,3 Series,-0.16852343236462142,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
8036,10.262908722142885,10.384716072342975,Bmw,3 Series,-0.16852343236462142,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
826,9.392245175273795,11.4321101047693,Bmw,3 Series,-0.16852343236462142,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
6845,10.461673747661957,10.147925039904798,Bmw,3 Series,-0.16852343236462142,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
7937,9.38429367909962,9.613478142733658,Bmw,3 Series,-0.16852343236462142,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
16005,10.667791927412402,10.680606683559029,Bmw,3 Series,-0.16852343236462142,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
10894,9.798071479779479,10.29728659118431,Bmw,3 Series,-0.16852343236462142,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
16051,9.67721410821299,9.583555374024659,Bmw,3 Series,-0.16852343236462142,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
2175,10.238172478583245,10.247206147731418,Bmw,3 Series,-0.16852343236462142,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
10229,10.124629101179664,10.047659952992962,Bmw,3 Series,-0.16852343236462142,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
8826,9.98736903651683,10.131867766634542,Bmw,3 Series,-0.16852343236462142,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
8506,9.849559210510572,9.76422643417002,Bmw,3 Series,-0.16852343236462142,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
8751,9.468851067127684,9.357505416797059,Bmw,3 Series,-0.16852343236462142,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
7076,11.002016504398489,10.88727849500464,Bmw,3 Series,-0.16852343236462142,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
4589,10.712193073730345,10.5787770798036,Bmw,3 Series,-0.16852343236462142,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
13190,10.165659490817816,10.196116723735337,Bmw,3 Series,-0.16852343236462142,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
2634,9.461099090323366,9.601232209318315,Bmw,3 Series,-0.16852343236462142,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
16044,10.691922185369403,10.504947709768182,Bmw,3 Series,-0.16852343236462142,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
10576,10.271596874100524,10.307406814628965,Bmw,3 Series,-0.16852343236462142,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
1088,9.949893925350283,9.593229575646033,Bmw,3 Series,-0.16852343236462142,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
11526,10.083723602839061,9.895489146849863,Bmw,3 Series,-0.16852343236462142,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
5737,9.104424146384634,8.740239457711672,Bmw,3 Series,-0.16852343236462142,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
4917,10.081633737919603,10.031008841504969,Bmw,3 Series,-0.16852343236462142,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
7946,10.307284603543595,10.188104668430386,Bmw,3 Series,-0.16852343236462142,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
15307,10.126591103050316,10.274399317139903,Bmw,3 Series,-0.16852343236462142,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
12086,10.305613759378778,10.236962157666474,Bmw,3 Series,-0.16852343236462142,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
12697,10.596509725282923,10.372659505394667,Bmw,3 Series,-0.16852343236462142,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
8361,9.996522418503318,10.207751905081855,Bmw,3 Series,-0.16852343236462142,1,1.35,600,"('mpg', 'nct_remaining', 'body', 'color', 'fuel')"
