,true,predict,make,model,score,alpha,epsilon,max_iter,features
164,10.75683848463641,10.799234063792523,Audi,Q5,-0.009321176942294762,1,1.35,600,"('nct_remaining', 'tax')"
6815,11.14836234818249,11.21891611169196,Audi,Q5,-0.009321176942294762,1,1.35,600,"('nct_remaining', 'tax')"
4120,9.254357257392957,9.232484940962276,Audi,Q5,-0.009321176942294762,1,1.35,600,"('nct_remaining', 'tax')"
11898,10.307284603543595,10.315851365756565,Audi,Q5,-0.009321176942294762,1,1.35,600,"('nct_remaining', 'tax')"
5998,9.952230096524119,10.008719553167431,Audi,Q5,-0.009321176942294762,1,1.35,600,"('nct_remaining', 'tax')"
11135,10.305613759378778,10.229017674372049,Audi,Q5,-0.009321176942294762,1,1.35,600,"('nct_remaining', 'tax')"
9803,10.432644132986843,10.528232791699391,Audi,Q5,-0.009321176942294762,1,1.35,600,"('nct_remaining', 'tax')"
16843,11.12652741957929,11.184667572385989,Audi,Q5,-0.009321176942294762,1,1.35,600,"('nct_remaining', 'tax')"
1227,10.967335848767897,11.044177929288487,Audi,Q5,-0.009321176942294762,1,1.35,600,"('nct_remaining', 'tax')"
1761,10.75683848463641,10.637353202434808,Audi,Q5,-0.009321176942294762,1,1.35,600,"('nct_remaining', 'tax')"
2174,10.46310334047155,10.455955117377586,Audi,Q5,-0.009321176942294762,1,1.35,600,"('nct_remaining', 'tax')"
16793,10.644233711895351,10.669583889818666,Audi,Q5,-0.009321176942294762,1,1.35,600,"('nct_remaining', 'tax')"
10923,10.621205387030278,10.56074418491274,Audi,Q5,-0.009321176942294762,1,1.35,600,"('nct_remaining', 'tax')"
4467,10.04107321548869,10.1491540466682,Audi,Q5,-0.009321176942294762,1,1.35,600,"('nct_remaining', 'tax')"
9613,10.75577295443437,10.806603453861994,Audi,Q5,-0.009321176942294762,1,1.35,600,"('nct_remaining', 'tax')"
6893,9.851931065621725,9.808634026421005,Audi,Q5,-0.009321176942294762,1,1.35,600,"('nct_remaining', 'tax')"
14891,10.489884363149192,10.411291497339754,Audi,Q5,-0.009321176942294762,1,1.35,600,"('nct_remaining', 'tax')"
5118,10.667791927412402,10.674583799777222,Audi,Q5,-0.009321176942294762,1,1.35,600,"('nct_remaining', 'tax')"
15942,10.667791927412402,10.674187671451245,Audi,Q5,-0.009321176942294762,1,1.35,600,"('nct_remaining', 'tax')"
1420,11.212927866795798,11.218929501316326,Audi,Q5,-0.009321176942294762,1,1.35,600,"('nct_remaining', 'tax')"
7225,10.04107321548869,10.118733541540372,Audi,Q5,-0.009321176942294762,1,1.35,600,"('nct_remaining', 'tax')"
7867,9.612466578818832,9.963410756731006,Audi,Q5,-0.009321176942294762,1,1.35,600,"('nct_remaining', 'tax')"
6520,9.903487552536127,9.85998948028288,Bmw,1 Series,-0.023693413948307464,1,1.35,600,"('nct_remaining', 'tax')"
13473,10.085600754292345,9.934253776239728,Bmw,1 Series,-0.023693413948307464,1,1.35,600,"('nct_remaining', 'tax')"
13915,9.612466578818832,9.629450707853625,Bmw,1 Series,-0.023693413948307464,1,1.35,600,"('nct_remaining', 'tax')"
17130,10.16199824768763,10.249359087296547,Bmw,1 Series,-0.023693413948307464,1,1.35,600,"('nct_remaining', 'tax')"
15009,10.043032079974024,10.01014492664638,Bmw,1 Series,-0.023693413948307464,1,1.35,600,"('nct_remaining', 'tax')"
5727,9.67721410821299,9.548592833902752,Bmw,1 Series,-0.023693413948307464,1,1.35,600,"('nct_remaining', 'tax')"
3655,9.612466578818832,9.537767209356595,Bmw,1 Series,-0.023693413948307464,1,1.35,600,"('nct_remaining', 'tax')"
1023,9.578449693540579,9.535298625264918,Bmw,1 Series,-0.023693413948307464,1,1.35,600,"('nct_remaining', 'tax')"
12729,9.67721410821299,9.744158731177613,Bmw,1 Series,-0.023693413948307464,1,1.35,600,"('nct_remaining', 'tax')"
1775,9.543234787249512,9.62607525324429,Bmw,1 Series,-0.023693413948307464,1,1.35,600,"('nct_remaining', 'tax')"
2073,9.648272670221848,9.700199254844252,Bmw,1 Series,-0.023693413948307464,1,1.35,600,"('nct_remaining', 'tax')"
4055,9.996522418503318,10.209935836487936,Bmw,1 Series,-0.023693413948307464,1,1.35,600,"('nct_remaining', 'tax')"
3729,9.543234787249512,9.54010397004753,Bmw,1 Series,-0.023693413948307464,1,1.35,600,"('nct_remaining', 'tax')"
12817,9.67721410821299,9.777523938316222,Bmw,1 Series,-0.023693413948307464,1,1.35,600,"('nct_remaining', 'tax')"
1337,9.205327830152639,9.076032551083296,Bmw,1 Series,-0.023693413948307464,1,1.35,600,"('nct_remaining', 'tax')"
6759,8.817297783866575,9.297200490902682,Bmw,1 Series,-0.023693413948307464,1,1.35,600,"('nct_remaining', 'tax')"
16782,10.126231023828998,10.211860370360277,Bmw,1 Series,-0.023693413948307464,1,1.35,600,"('nct_remaining', 'tax')"
9632,9.740674462130217,9.850708535824522,Bmw,1 Series,-0.023693413948307464,1,1.35,600,"('nct_remaining', 'tax')"
7515,8.00469951054955,8.60312572350146,Bmw,1 Series,-0.023693413948307464,1,1.35,600,"('nct_remaining', 'tax')"
9808,9.851931065621725,9.905813197777485,Bmw,1 Series,-0.023693413948307464,1,1.35,600,"('nct_remaining', 'tax')"
4534,9.543234787249512,9.574171974596668,Bmw,1 Series,-0.023693413948307464,1,1.35,600,"('nct_remaining', 'tax')"
76,9.605755144230846,9.563858487620914,Bmw,1 Series,-0.023693413948307464,1,1.35,600,"('nct_remaining', 'tax')"
