,true,predict,make,model,score,alpha,epsilon,max_iter,features
164,10.75683848463641,10.794721908108716,Audi,Q5,-0.008851142764697591,1,1.35,600,"('mpg', 'nct_remaining', 'fuel')"
6815,11.14836234818249,11.238833566883804,Audi,Q5,-0.008851142764697591,1,1.35,600,"('mpg', 'nct_remaining', 'fuel')"
4120,9.254357257392957,9.275890451720521,Audi,Q5,-0.008851142764697591,1,1.35,600,"('mpg', 'nct_remaining', 'fuel')"
11898,10.307284603543595,10.352776442451775,Audi,Q5,-0.008851142764697591,1,1.35,600,"('mpg', 'nct_remaining', 'fuel')"
5998,9.952230096524119,9.99989510798628,Audi,Q5,-0.008851142764697591,1,1.35,600,"('mpg', 'nct_remaining', 'fuel')"
11135,10.305613759378778,10.319665884984165,Audi,Q5,-0.008851142764697591,1,1.35,600,"('mpg', 'nct_remaining', 'fuel')"
9803,10.432644132986843,10.546230447966925,Audi,Q5,-0.008851142764697591,1,1.35,600,"('mpg', 'nct_remaining', 'fuel')"
16843,11.12652741957929,11.16778891252968,Audi,Q5,-0.008851142764697591,1,1.35,600,"('mpg', 'nct_remaining', 'fuel')"
1227,10.967335848767897,11.074357108252027,Audi,Q5,-0.008851142764697591,1,1.35,600,"('mpg', 'nct_remaining', 'fuel')"
1761,10.75683848463641,10.655813981275394,Audi,Q5,-0.008851142764697591,1,1.35,600,"('mpg', 'nct_remaining', 'fuel')"
2174,10.46310334047155,10.460237008687999,Audi,Q5,-0.008851142764697591,1,1.35,600,"('mpg', 'nct_remaining', 'fuel')"
16793,10.644233711895351,10.690749984572438,Audi,Q5,-0.008851142764697591,1,1.35,600,"('mpg', 'nct_remaining', 'fuel')"
10923,10.621205387030278,10.564264114972506,Audi,Q5,-0.008851142764697591,1,1.35,600,"('mpg', 'nct_remaining', 'fuel')"
4467,10.04107321548869,10.166680205766601,Audi,Q5,-0.008851142764697591,1,1.35,600,"('mpg', 'nct_remaining', 'fuel')"
9613,10.75577295443437,10.803870609621118,Audi,Q5,-0.008851142764697591,1,1.35,600,"('mpg', 'nct_remaining', 'fuel')"
6893,9.851931065621725,9.839993160580992,Audi,Q5,-0.008851142764697591,1,1.35,600,"('mpg', 'nct_remaining', 'fuel')"
14891,10.489884363149192,10.424541178099938,Audi,Q5,-0.008851142764697591,1,1.35,600,"('mpg', 'nct_remaining', 'fuel')"
5118,10.667791927412402,10.69678982970454,Audi,Q5,-0.008851142764697591,1,1.35,600,"('mpg', 'nct_remaining', 'fuel')"
15942,10.667791927412402,10.690119661908875,Audi,Q5,-0.008851142764697591,1,1.35,600,"('mpg', 'nct_remaining', 'fuel')"
1420,11.212927866795798,11.238847646119524,Audi,Q5,-0.008851142764697591,1,1.35,600,"('mpg', 'nct_remaining', 'fuel')"
7225,10.04107321548869,10.113637159994669,Audi,Q5,-0.008851142764697591,1,1.35,600,"('mpg', 'nct_remaining', 'fuel')"
7867,9.612466578818832,9.94207950536138,Audi,Q5,-0.008851142764697591,1,1.35,600,"('mpg', 'nct_remaining', 'fuel')"
6520,9.903487552536127,9.847753339741635,Bmw,1 Series,-0.021424754538293487,1,1.35,600,"('mpg', 'nct_remaining', 'fuel')"
13473,10.085600754292345,9.91637703841073,Bmw,1 Series,-0.021424754538293487,1,1.35,600,"('mpg', 'nct_remaining', 'fuel')"
13915,9.612466578818832,9.63504099257423,Bmw,1 Series,-0.021424754538293487,1,1.35,600,"('mpg', 'nct_remaining', 'fuel')"
17130,10.16199824768763,10.226410298249519,Bmw,1 Series,-0.021424754538293487,1,1.35,600,"('mpg', 'nct_remaining', 'fuel')"
15009,10.043032079974024,10.025034795561279,Bmw,1 Series,-0.021424754538293487,1,1.35,600,"('mpg', 'nct_remaining', 'fuel')"
5727,9.67721410821299,9.535635317405102,Bmw,1 Series,-0.021424754538293487,1,1.35,600,"('mpg', 'nct_remaining', 'fuel')"
3655,9.612466578818832,9.545167087307751,Bmw,1 Series,-0.021424754538293487,1,1.35,600,"('mpg', 'nct_remaining', 'fuel')"
