,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_epsilon,param_max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,make,model
0,0.007779645919799805,0.0015820411181367477,0.0,0.0,1,1.35,600,"{'alpha': 1, 'epsilon': 1.35, 'max_iter': 600}",-0.01811140351406246,-0.010442932008047478,-0.008957358719024372,-0.8389519167246107,-0.009944890183540639,-0.17728170022985712,0.33085118264141394,1,-0.005252444640609502,-0.0064212818628937764,-0.007186620527736966,-0.005864426611188754,-0.007252370714456258,-0.006395428871377051,0.0007680336306168191,Audi,Q5
0,0.007579946517944336,0.0013524446635772927,0.00019941329956054687,0.00039882659912109374,1,1.35,600,"{'alpha': 1, 'epsilon': 1.35, 'max_iter': 600}",-1.6528973159835965,-0.014844401326339301,-0.00559733008214636,-0.827606426876317,-0.01818752658644669,-0.5038266001709693,0.6554964824118726,1,-0.009889111589380646,-0.011683038473877106,-0.013382445026933075,-0.009103107324729309,-0.010634720167566303,-0.010938484516497286,0.0014892527876709466,Bmw,1 Series
0,0.007779216766357422,0.0007464421058918746,0.0,0.0,1,1.35,600,"{'alpha': 1, 'epsilon': 1.35, 'max_iter': 600}",-0.4894493014194773,-0.022549322490846416,-0.018874827660463327,-0.025812179318621717,-6.0198228539019984,-1.3153016969582816,2.3592060546115645,1,-0.016997377068427168,-0.12054626116442077,-0.11046113363358671,-0.10394176438461586,-0.10823560879297903,-0.0920364290088059,0.03791382339530817,Bmw,3 Series
0,0.008776664733886719,0.0007464166156979454,0.0,0.0,1,1.35,600,"{'alpha': 1, 'epsilon': 1.35, 'max_iter': 600}",-4.611067546708574,-0.025754537831855967,-0.15894333160175186,-0.11292481119099394,-0.03215777455509037,-0.9881696003776531,1.8121402009272256,1,-0.015575885366229057,-0.032219299163431914,-0.02099399576326552,-0.021465638578735867,-0.03459980788384693,-0.024970925351101857,0.0072335894599177535,Bmw,7 Series
0,0.009175395965576172,0.0014656420608612972,0.0001994609832763672,0.00039892196655273444,1,1.35,600,"{'alpha': 1, 'epsilon': 1.35, 'max_iter': 600}",-0.05681293025640495,-0.021827031254810694,-0.10535326724923336,-4.854709336056613,-0.14106643974756086,-1.0359538009129245,1.9098117461753357,1,-0.017065651201447554,-0.02033132238144315,-0.024646488846411206,-0.012029012072498589,-0.025281337939707393,-0.01987076248830158,0.004932660606477016,Bmw,X5
0,0.009276485443115235,0.001659674816534031,0.0001994609832763672,0.0003989219665527344,1,1.35,600,"{'alpha': 1, 'epsilon': 1.35, 'max_iter': 600}",-0.03972826929750369,-0.2985652170157804,-0.03606864013689461,-0.02567362924625509,-0.19766480141086887,-0.11954011142146052,0.10981966013112245,1,-0.010922073508410114,-0.007082681531108268,-0.016607577275753647,-0.011472724830391603,-0.011740251033190402,-0.011565061635770807,0.0030322053533581397,Citroen,Grand C4 Picasso
0,0.009780597686767579,0.0013251946033275242,0.0,0.0,1,1.35,600,"{'alpha': 1, 'epsilon': 1.35, 'max_iter': 600}",-0.11170386216246346,-0.07554826441181521,-0.9597699725622076,-3.3169339394478374,-0.055073216371116694,-0.9038058509910881,1.2538024110443795,1,-0.11663029616998394,-0.09267122430211171,-0.01911163670086012,-0.012502985175173875,-0.10418529770475721,-0.06902028801057739,0.04415367836667832,Fiat,500
0,0.009760522842407226,0.0027989295073981143,0.0003071308135986328,0.0004031848761973164,1,1.35,600,"{'alpha': 1, 'epsilon': 1.35, 'max_iter': 600}",-0.009648541533541654,-0.01421678968634762,-0.015414248849584467,-0.01714377837160199,-0.018468573244161655,-0.014978386337047478,0.0030347183898198427,1,-0.01480702684510257,-0.013753761322259903,-0.013320151499995925,-0.013248377642475708,-0.012957646118851272,-0.013617392685737075,0.0006470882158296409,Ford,Focus
0,0.010650253295898438,0.0016412537613479368,0.00040755271911621096,0.00020377693837856763,1,1.35,600,"{'alpha': 1, 'epsilon': 1.35, 'max_iter': 600}",-1.2548110834087332,-0.015925135376493423,-1.929842829791165,-0.025290337121746463,-0.040913223247431595,-0.6533565217891139,0.7958690322967606,1,-0.011860446260115407,-0.06218135843523194,-0.04666982496917301,-0.0531055168895553,-0.043520577808553465,-0.04346754487252583,0.017043259169918702,Ford,Mondeo
0,0.010279321670532226,0.0016318826746728006,0.00020413398742675782,0.0002500180678490643,1,1.35,600,"{'alpha': 1, 'epsilon': 1.35, 'max_iter': 600}",-0.4113347068170293,-0.2156501491322485,-0.4636775974135271,-0.013794649426555347,-0.009937033871534353,-0.22287882733217895,0.1911085141098234,1,-0.009700108138176297,-0.005016193635767885,-0.007709336627265623,-0.008735637197540336,-0.007523659137948326,-0.007736986947339694,0.0015684474279293737,Ford,Ranger
0,0.009386968612670899,0.001154695194703503,0.0005084037780761719,0.0004474531911846304,1,1.35,600,"{'alpha': 1, 'epsilon': 1.35, 'max_iter': 600}",-1.1445727502885625,-0.025647158362326148,-0.5259087644533803,-0.060846616281218326,-0.01849825860794983,-0.35509470959868744,0.43837605279567615,1,-0.011855896209727287,-0.01484413602153211,-0.011293595489624395,-0.006892714820915282,-0.014269277259742768,-0.011831123960308368,0.002817810090896861,Ford,S-Max
0,0.008478307723999023,0.0008779741770838103,0.0003997802734375,0.0004896288395761052,1,1.35,600,"{'alpha': 1, 'epsilon': 1.35, 'max_iter': 600}",-0.031183437779351245,-0.23496005470154924,-0.10875392914409762,-0.08415767060526032,-0.014173363048003821,-0.09464569105565243,0.07810302781090764,1,-0.04651888425723958,-0.040438100359343164,-0.03246161952940215,-0.03598122215137924,-0.05276130223397745,-0.041632225706268323,0.0072827957588566345,Ford,Transit
0,0.007379293441772461,0.001017271925822184,0.00020046234130859374,0.0004009246826171875,1,1.35,600,"{'alpha': 1, 'epsilon': 1.35, 'max_iter': 600}",-0.028409622868984862,-0.08256655196782728,-0.08564261194447338,-0.05529120560398002,-0.01229888334978691,-0.052841775147010495,0.02900383802686363,1,-0.029231859975324796,-0.013109714851620848,-0.017580027274064755,-0.02474363303972925,-0.030038854253169957,-0.02294081787878192,0.006612081913821564,Ford,Transit Connect
0,0.008536195755004883,0.0017359180257728543,0.00017061233520507813,0.00020544636175941225,1,1.35,600,"{'alpha': 1, 'epsilon': 1.35, 'max_iter': 600}",-0.04575275954788803,-0.04265859517625667,-1.1843495568452598,-0.047094299808929437,-0.13700467071762687,-0.29137197641919216,0.44790555995857634,1,-0.030125431724433722,-0.026085036115363055,-0.028866849376590207,-0.02766181051887094,-0.0188808956399472,-0.026324004675041025,0.003953823702307592,Ford,Transit Custom
