,true,predict,make,model,score,alpha,epsilon,max_iter,features
164,10.75683848463641,10.798779553642364,Audi,Q5,-0.007818507793615617,1,1.35,600,"('mpg', 'nct_remaining', 'tax', 'body', 'fuel')"
6815,11.14836234818249,11.231987515872099,Audi,Q5,-0.007818507793615617,1,1.35,600,"('mpg', 'nct_remaining', 'tax', 'body', 'fuel')"
4120,9.254357257392957,9.281075547098027,Audi,Q5,-0.007818507793615617,1,1.35,600,"('mpg', 'nct_remaining', 'tax', 'body', 'fuel')"
11898,10.307284603543595,10.356824427062792,Audi,Q5,-0.007818507793615617,1,1.35,600,"('mpg', 'nct_remaining', 'tax', 'body', 'fuel')"
5998,9.952230096524119,10.015712585244493,Audi,Q5,-0.007818507793615617,1,1.35,600,"('mpg', 'nct_remaining', 'tax', 'body', 'fuel')"
11135,10.305613759378778,10.282871028468533,Audi,Q5,-0.007818507793615617,1,1.35,600,"('mpg', 'nct_remaining', 'tax', 'body', 'fuel')"
9803,10.432644132986843,10.518074424367063,Audi,Q5,-0.007818507793615617,1,1.35,600,"('mpg', 'nct_remaining', 'tax', 'body', 'fuel')"
16843,11.12652741957929,11.162346241334191,Audi,Q5,-0.007818507793615617,1,1.35,600,"('mpg', 'nct_remaining', 'tax', 'body', 'fuel')"
1227,10.967335848767897,11.058700498831737,Audi,Q5,-0.007818507793615617,1,1.35,600,"('mpg', 'nct_remaining', 'tax', 'body', 'fuel')"
1761,10.75683848463641,10.655602640757367,Audi,Q5,-0.007818507793615617,1,1.35,600,"('mpg', 'nct_remaining', 'tax', 'body', 'fuel')"
2174,10.46310334047155,10.431058365946354,Audi,Q5,-0.007818507793615617,1,1.35,600,"('mpg', 'nct_remaining', 'tax', 'body', 'fuel')"
16793,10.644233711895351,10.697950041110586,Audi,Q5,-0.007818507793615617,1,1.35,600,"('mpg', 'nct_remaining', 'tax', 'body', 'fuel')"
10923,10.621205387030278,10.570971535450884,Audi,Q5,-0.007818507793615617,1,1.35,600,"('mpg', 'nct_remaining', 'tax', 'body', 'fuel')"
4467,10.04107321548869,10.141940666667063,Audi,Q5,-0.007818507793615617,1,1.35,600,"('mpg', 'nct_remaining', 'tax', 'body', 'fuel')"
9613,10.75577295443437,10.80595521814891,Audi,Q5,-0.007818507793615617,1,1.35,600,"('mpg', 'nct_remaining', 'tax', 'body', 'fuel')"
6893,9.851931065621725,9.864058677935109,Audi,Q5,-0.007818507793615617,1,1.35,600,"('mpg', 'nct_remaining', 'tax', 'body', 'fuel')"
