,true,predict,make,model,score,alpha,epsilon,max_iter,features
164,10.75683848463641,10.818502099850345,Audi,Q5,-0.033622536681086904,1,1.35,600,"('mpg', 'owners', 'nct_remaining', 'color', 'fuel')"
6815,11.14836234818249,11.173220985474765,Audi,Q5,-0.033622536681086904,1,1.35,600,"('mpg', 'owners', 'nct_remaining', 'color', 'fuel')"
4120,9.254357257392957,9.353713933665148,Audi,Q5,-0.033622536681086904,1,1.35,600,"('mpg', 'owners', 'nct_remaining', 'color', 'fuel')"
11898,10.307284603543595,10.260875319452595,Audi,Q5,-0.033622536681086904,1,1.35,600,"('mpg', 'owners', 'nct_remaining', 'color', 'fuel')"
5998,9.952230096524119,10.066735445769844,Audi,Q5,-0.033622536681086904,1,1.35,600,"('mpg', 'owners', 'nct_remaining', 'color', 'fuel')"
11135,10.305613759378778,10.545935201592307,Audi,Q5,-0.033622536681086904,1,1.35,600,"('mpg', 'owners', 'nct_remaining', 'color', 'fuel')"
9803,10.432644132986843,10.125666251623134,Audi,Q5,-0.033622536681086904,1,1.35,600,"('mpg', 'owners', 'nct_remaining', 'color', 'fuel')"
16843,11.12652741957929,11.206645389106125,Audi,Q5,-0.033622536681086904,1,1.35,600,"('mpg', 'owners', 'nct_remaining', 'color', 'fuel')"
1227,10.967335848767897,10.884751153578197,Audi,Q5,-0.033622536681086904,1,1.35,600,"('mpg', 'owners', 'nct_remaining', 'color', 'fuel')"
1761,10.75683848463641,10.788851289795506,Audi,Q5,-0.033622536681086904,1,1.35,600,"('mpg', 'owners', 'nct_remaining', 'color', 'fuel')"
2174,10.46310334047155,10.39386306961234,Audi,Q5,-0.033622536681086904,1,1.35,600,"('mpg', 'owners', 'nct_remaining', 'color', 'fuel')"
16793,10.644233711895351,10.641850595117784,Audi,Q5,-0.033622536681086904,1,1.35,600,"('mpg', 'owners', 'nct_remaining', 'color', 'fuel')"
10923,10.621205387030278,10.635541445560014,Audi,Q5,-0.033622536681086904,1,1.35,600,"('mpg', 'owners', 'nct_remaining', 'color', 'fuel')"
4467,10.04107321548869,10.067457273160276,Audi,Q5,-0.033622536681086904,1,1.35,600,"('mpg', 'owners', 'nct_remaining', 'color', 'fuel')"
9613,10.75577295443437,10.852457868127553,Audi,Q5,-0.033622536681086904,1,1.35,600,"('mpg', 'owners', 'nct_remaining', 'color', 'fuel')"
6893,9.851931065621725,9.79482696089223,Audi,Q5,-0.033622536681086904,1,1.35,600,"('mpg', 'owners', 'nct_remaining', 'color', 'fuel')"
14891,10.489884363149192,10.191683331478957,Audi,Q5,-0.033622536681086904,1,1.35,600,"('mpg', 'owners', 'nct_remaining', 'color', 'fuel')"
5118,10.667791927412402,10.829845444542027,Audi,Q5,-0.033622536681086904,1,1.35,600,"('mpg', 'owners', 'nct_remaining', 'color', 'fuel')"
15942,10.667791927412402,10.763072088591734,Audi,Q5,-0.033622536681086904,1,1.35,600,"('mpg', 'owners', 'nct_remaining', 'color', 'fuel')"
1420,11.212927866795798,11.170978759950854,Audi,Q5,-0.033622536681086904,1,1.35,600,"('mpg', 'owners', 'nct_remaining', 'color', 'fuel')"
