,true,predict,make,model,score,alpha,epsilon,max_iter,features
164,10.75683848463641,10.8073342000947,Audi,Q5,-0.009371647530477574,1,1.35,600,"('owners',)"
6815,11.14836234818249,11.205913205806608,Audi,Q5,-0.009371647530477574,1,1.35,600,"('owners',)"
4120,9.254357257392957,9.272657291472031,Audi,Q5,-0.009371647530477574,1,1.35,600,"('owners',)"
11898,10.307284603543595,10.300395456796089,Audi,Q5,-0.009371647530477574,1,1.35,600,"('owners',)"
5998,9.952230096524119,9.982535083864008,Audi,Q5,-0.009371647530477574,1,1.35,600,"('owners',)"
11135,10.305613759378778,10.319552202230941,Audi,Q5,-0.009371647530477574,1,1.35,600,"('owners',)"
9803,10.432644132986843,10.401592770422724,Audi,Q5,-0.009371647530477574,1,1.35,600,"('owners',)"
16843,11.12652741957929,11.202394874089457,Audi,Q5,-0.009371647530477574,1,1.35,600,"('owners',)"
1227,10.967335848767897,11.015806363263362,Audi,Q5,-0.009371647530477574,1,1.35,600,"('owners',)"
1761,10.75683848463641,10.661456441999835,Audi,Q5,-0.009371647530477574,1,1.35,600,"('owners',)"
2174,10.46310334047155,10.43038260949443,Audi,Q5,-0.009371647530477574,1,1.35,600,"('owners',)"
16793,10.644233711895351,10.673728043758175,Audi,Q5,-0.009371647530477574,1,1.35,600,"('owners',)"
10923,10.621205387030278,10.557536743211054,Audi,Q5,-0.009371647530477574,1,1.35,600,"('owners',)"
4467,10.04107321548869,10.094838455747885,Audi,Q5,-0.009371647530477574,1,1.35,600,"('owners',)"
9613,10.75577295443437,10.821178127540616,Audi,Q5,-0.009371647530477574,1,1.35,600,"('owners',)"
6893,9.851931065621725,9.816927914032963,Audi,Q5,-0.009371647530477574,1,1.35,600,"('owners',)"
14891,10.489884363149192,10.358123551656846,Audi,Q5,-0.009371647530477574,1,1.35,600,"('owners',)"
5118,10.667791927412402,10.715251262047698,Audi,Q5,-0.009371647530477574,1,1.35,600,"('owners',)"
15942,10.667791927412402,10.662875220959192,Audi,Q5,-0.009371647530477574,1,1.35,600,"('owners',)"
1420,11.212927866795798,11.205931557760422,Audi,Q5,-0.009371647530477574,1,1.35,600,"('owners',)"
7225,10.04107321548869,10.106783567902609,Audi,Q5,-0.009371647530477574,1,1.35,600,"('owners',)"
7867,9.612466578818832,9.989640055466985,Audi,Q5,-0.009371647530477574,1,1.35,600,"('owners',)"
6520,9.903487552536127,9.8393540510367,Bmw,1 Series,-0.023747113606966595,1,1.35,600,"('owners',)"
13473,10.085600754292345,9.93231408619207,Bmw,1 Series,-0.023747113606966595,1,1.35,600,"('owners',)"
13915,9.612466578818832,9.614139499086152,Bmw,1 Series,-0.023747113606966595,1,1.35,600,"('owners',)"
17130,10.16199824768763,10.231361595030979,Bmw,1 Series,-0.023747113606966595,1,1.35,600,"('owners',)"
15009,10.043032079974024,10.001841328053803,Bmw,1 Series,-0.023747113606966595,1,1.35,600,"('owners',)"
5727,9.67721410821299,9.541135297560544,Bmw,1 Series,-0.023747113606966595,1,1.35,600,"('owners',)"
3655,9.612466578818832,9.514573741563364,Bmw,1 Series,-0.023747113606966595,1,1.35,600,"('owners',)"
1023,9.578449693540579,9.555315770167779,Bmw,1 Series,-0.023747113606966595,1,1.35,600,"('owners',)"
12729,9.67721410821299,9.72603231007645,Bmw,1 Series,-0.023747113606966595,1,1.35,600,"('owners',)"
1775,9.543234787249512,9.652616808071597,Bmw,1 Series,-0.023747113606966595,1,1.35,600,"('owners',)"
2073,9.648272670221848,9.688005789825809,Bmw,1 Series,-0.023747113606966595,1,1.35,600,"('owners',)"
4055,9.996522418503318,10.19784092630277,Bmw,1 Series,-0.023747113606966595,1,1.35,600,"('owners',)"
3729,9.543234787249512,9.561136059968408,Bmw,1 Series,-0.023747113606966595,1,1.35,600,"('owners',)"
12817,9.67721410821299,9.759013952280023,Bmw,1 Series,-0.023747113606966595,1,1.35,600,"('owners',)"
1337,9.205327830152639,9.069636148018002,Bmw,1 Series,-0.023747113606966595,1,1.35,600,"('owners',)"
6759,8.817297783866575,9.314051922378736,Bmw,1 Series,-0.023747113606966595,1,1.35,600,"('owners',)"
16782,10.126231023828998,10.199193480189415,Bmw,1 Series,-0.023747113606966595,1,1.35,600,"('owners',)"
9632,9.740674462130217,9.8308454142347,Bmw,1 Series,-0.023747113606966595,1,1.35,600,"('owners',)"
7515,8.00469951054955,8.59013995572464,Bmw,1 Series,-0.023747113606966595,1,1.35,600,"('owners',)"
9808,9.851931065621725,9.914616218448655,Bmw,1 Series,-0.023747113606966595,1,1.35,600,"('owners',)"
4534,9.543234787249512,9.600240020155724,Bmw,1 Series,-0.023747113606966595,1,1.35,600,"('owners',)"
76,9.605755144230846,9.58247712257072,Bmw,1 Series,-0.023747113606966595,1,1.35,600,"('owners',)"
10067,9.235032984566555,9.386953298784533,Bmw,1 Series,-0.023747113606966595,1,1.35,600,"('owners',)"
3207,9.85214162518454,9.572122611148027,Bmw,1 Series,-0.023747113606966595,1,1.35,600,"('owners',)"
8722,9.578103612900335,9.69189374341263,Bmw,1 Series,-0.023747113606966595,1,1.35,600,"('owners',)"
6027,9.350102314351341,9.449846723483626,Bmw,1 Series,-0.023747113606966595,1,1.35,600,"('owners',)"
1890,9.468851067127684,9.559991096417987,Bmw,1 Series,-0.023747113606966595,1,1.35,600,"('owners',)"
8398,9.90098442231801,9.903017359981927,Bmw,1 Series,-0.023747113606966595,1,1.35,600,"('owners',)"
12833,9.67721410821299,9.768714435281074,Bmw,1 Series,-0.023747113606966595,1,1.35,600,"('owners',)"
15010,9.851931065621725,9.734008059418331,Bmw,1 Series,-0.023747113606966595,1,1.35,600,"('owners',)"
14312,9.099408811268901,9.284342216485937,Bmw,1 Series,-0.023747113606966595,1,1.35,600,"('owners',)"
5405,9.612466578818832,9.402811909925134,Bmw,1 Series,-0.023747113606966595,1,1.35,600,"('owners',)"
15011,10.775429243836092,10.672110466465982,Bmw,1 Series,-0.023747113606966595,1,1.35,600,"('owners',)"
13605,10.714306651468048,10.672261794000798,Bmw,1 Series,-0.023747113606966595,1,1.35,600,"('owners',)"
14369,9.811920359010637,9.871434175207698,Bmw,1 Series,-0.023747113606966595,1,1.35,600,"('owners',)"
5419,9.795345393916424,9.800993546648,Bmw,1 Series,-0.023747113606966595,1,1.35,600,"('owners',)"
813,9.539644119118783,9.662021083179338,Bmw,1 Series,-0.023747113606966595,1,1.35,600,"('owners',)"
17398,9.60911649193355,9.702350864087762,Bmw,1 Series,-0.023747113606966595,1,1.35,600,"('owners',)"
8581,9.849559210510572,9.862325768002588,Bmw,1 Series,-0.023747113606966595,1,1.35,600,"('owners',)"
8099,9.413281215972873,9.370758234780329,Bmw,1 Series,-0.023747113606966595,1,1.35,600,"('owners',)"
6876,9.792555991828847,10.029974120437439,Bmw,1 Series,-0.023747113606966595,1,1.35,600,"('owners',)"
9770,9.735068900911164,9.749976982316245,Bmw,1 Series,-0.023747113606966595,1,1.35,600,"('owners',)"
2523,9.735068900911164,9.713448216640966,Bmw,1 Series,-0.023747113606966595,1,1.35,600,"('owners',)"
5899,10.1226230824528,10.04957937100123,Bmw,1 Series,-0.023747113606966595,1,1.35,600,"('owners',)"
1221,9.90323752128092,9.978554694894358,Bmw,1 Series,-0.023747113606966595,1,1.35,600,"('owners',)"
4512,9.546455401949554,9.419795835893597,Bmw,1 Series,-0.023747113606966595,1,1.35,600,"('owners',)"
474,9.539644119118783,9.583260294710684,Bmw,1 Series,-0.023747113606966595,1,1.35,600,"('owners',)"
1383,9.82822506803558,9.902862592676946,Bmw,3 Series,-0.07418071018811025,1,1.35,600,"('owners',)"
4024,9.612466578818832,7.510633277701892,Bmw,3 Series,-0.07418071018811025,1,1.35,600,"('owners',)"
12700,10.083723602839061,9.78922735897153,Bmw,3 Series,-0.07418071018811025,1,1.35,600,"('owners',)"
6001,10.630432112679363,10.549820811027626,Bmw,3 Series,-0.07418071018811025,1,1.35,600,"('owners',)"
12660,9.90098442231801,9.75033116342209,Bmw,3 Series,-0.07418071018811025,1,1.35,600,"('owners',)"
12954,9.90098442231801,9.959967595063816,Bmw,3 Series,-0.07418071018811025,1,1.35,600,"('owners',)"
11654,10.163926888594034,10.070543634410418,Bmw,3 Series,-0.07418071018811025,1,1.35,600,"('owners',)"
11671,10.798554647958657,10.695422417075438,Bmw,3 Series,-0.07418071018811025,1,1.35,600,"('owners',)"
6551,10.083723602839061,10.03807050098615,Bmw,3 Series,-0.07418071018811025,1,1.35,600,"('owners',)"
3841,10.203406942652387,10.16330237509264,Bmw,3 Series,-0.07418071018811025,1,1.35,600,"('owners',)"
16487,8.83927669058535,8.795128373666623,Bmw,3 Series,-0.07418071018811025,1,1.35,600,"('owners',)"
5430,11.050096039472493,10.997329943163926,Bmw,3 Series,-0.07418071018811025,1,1.35,600,"('owners',)"
11444,9.878169744551839,9.971434981269805,Bmw,3 Series,-0.07418071018811025,1,1.35,600,"('owners',)"
10147,10.238172478583245,10.34623527619057,Bmw,3 Series,-0.07418071018811025,1,1.35,600,"('owners',)"
8036,10.262908722142885,10.375422688854366,Bmw,3 Series,-0.07418071018811025,1,1.35,600,"('owners',)"
826,9.392245175273795,9.623874725254215,Bmw,3 Series,-0.07418071018811025,1,1.35,600,"('owners',)"
6845,10.461673747661957,10.35311553553612,Bmw,3 Series,-0.07418071018811025,1,1.35,600,"('owners',)"
7937,9.38429367909962,9.5318871826657,Bmw,3 Series,-0.07418071018811025,1,1.35,600,"('owners',)"
16005,10.667791927412402,10.669697053417734,Bmw,3 Series,-0.07418071018811025,1,1.35,600,"('owners',)"
10894,9.798071479779479,10.153073743904537,Bmw,3 Series,-0.07418071018811025,1,1.35,600,"('owners',)"
16051,9.67721410821299,9.610655159763187,Bmw,3 Series,-0.07418071018811025,1,1.35,600,"('owners',)"
2175,10.238172478583245,10.323001052821153,Bmw,3 Series,-0.07418071018811025,1,1.35,600,"('owners',)"
10229,10.124629101179664,10.00623021200085,Bmw,3 Series,-0.07418071018811025,1,1.35,600,"('owners',)"
8826,9.98736903651683,10.05602056601566,Bmw,3 Series,-0.07418071018811025,1,1.35,600,"('owners',)"
8506,9.849559210510572,9.880345442479992,Bmw,3 Series,-0.07418071018811025,1,1.35,600,"('owners',)"
8751,9.468851067127684,9.345312903325556,Bmw,3 Series,-0.07418071018811025,1,1.35,600,"('owners',)"
7076,11.002016504398489,10.969947925673248,Bmw,3 Series,-0.07418071018811025,1,1.35,600,"('owners',)"
4589,10.712193073730345,10.590838754529225,Bmw,3 Series,-0.07418071018811025,1,1.35,600,"('owners',)"
13190,10.165659490817816,10.18178152531417,Bmw,3 Series,-0.07418071018811025,1,1.35,600,"('owners',)"
2634,9.461099090323366,9.571747017434737,Bmw,3 Series,-0.07418071018811025,1,1.35,600,"('owners',)"
16044,10.691922185369403,10.528737135430966,Bmw,3 Series,-0.07418071018811025,1,1.35,600,"('owners',)"
10576,10.271596874100524,10.309742517475971,Bmw,3 Series,-0.07418071018811025,1,1.35,600,"('owners',)"
1088,9.949893925350283,9.73104093621954,Bmw,3 Series,-0.07418071018811025,1,1.35,600,"('owners',)"
11526,10.083723602839061,9.939802863637741,Bmw,3 Series,-0.07418071018811025,1,1.35,600,"('owners',)"
5737,9.104424146384634,8.942565004970353,Bmw,3 Series,-0.07418071018811025,1,1.35,600,"('owners',)"
4917,10.081633737919603,10.110253770026132,Bmw,3 Series,-0.07418071018811025,1,1.35,600,"('owners',)"
7946,10.307284603543595,10.210543899077086,Bmw,3 Series,-0.07418071018811025,1,1.35,600,"('owners',)"
15307,10.126591103050316,10.314040968563733,Bmw,3 Series,-0.07418071018811025,1,1.35,600,"('owners',)"
12086,10.305613759378778,10.31723792662678,Bmw,3 Series,-0.07418071018811025,1,1.35,600,"('owners',)"
12697,10.596509725282923,10.420440413968477,Bmw,3 Series,-0.07418071018811025,1,1.35,600,"('owners',)"
8361,9.996522418503318,10.111616927078305,Bmw,3 Series,-0.07418071018811025,1,1.35,600,"('owners',)"
10885,9.735068900911164,9.837300457546023,Bmw,3 Series,-0.07418071018811025,1,1.35,600,"('owners',)"
14367,10.12643108384767,10.215762113267711,Bmw,3 Series,-0.07418071018811025,1,1.35,600,"('owners',)"
12393,10.124629101179664,10.330417740781469,Bmw,3 Series,-0.07418071018811025,1,1.35,600,"('owners',)"
16932,9.528794103094718,9.672886750558005,Bmw,3 Series,-0.07418071018811025,1,1.35,600,"('owners',)"
4060,9.632334782035558,9.852088435706419,Bmw,3 Series,-0.07418071018811025,1,1.35,600,"('owners',)"
10891,9.07680897935166,9.037623008645307,Bmw,3 Series,-0.07418071018811025,1,1.35,600,"('owners',)"
5429,10.858036996527373,11.003229262639012,Bmw,3 Series,-0.07418071018811025,1,1.35,600,"('owners',)"
12414,9.205327830152639,9.307198718504669,Bmw,3 Series,-0.07418071018811025,1,1.35,600,"('owners',)"
961,9.259130536145614,9.284312522150064,Bmw,3 Series,-0.07418071018811025,1,1.35,600,"('owners',)"
11241,9.795345393916424,10.007151902059988,Bmw,3 Series,-0.07418071018811025,1,1.35,600,"('owners',)"
15779,8.698681067461614,9.069452792748496,Bmw,3 Series,-0.07418071018811025,1,1.35,600,"('owners',)"
5279,8.846496938558838,9.034443733886048,Bmw,3 Series,-0.07418071018811025,1,1.35,600,"('owners',)"
6855,10.04107321548869,10.073106849355609,Bmw,3 Series,-0.07418071018811025,1,1.35,600,"('owners',)"
3271,10.949050620114422,10.874458278860338,Bmw,3 Series,-0.07418071018811025,1,1.35,600,"('owners',)"
9836,10.75577295443437,10.700736344379038,Bmw,3 Series,-0.07418071018811025,1,1.35,600,"('owners',)"
15146,10.165659490817816,10.221300640016699,Bmw,3 Series,-0.07418071018811025,1,1.35,600,"('owners',)"
13832,8.986571625268054,9.002611293019537,Bmw,3 Series,-0.07418071018811025,1,1.35,600,"('owners',)"
10118,10.273325483001141,10.281516227124994,Bmw,3 Series,-0.07418071018811025,1,1.35,600,"('owners',)"
14252,9.38429367909962,9.445089054447216,Bmw,3 Series,-0.07418071018811025,1,1.35,600,"('owners',)"
4357,9.996522418503318,9.916570465793795,Bmw,3 Series,-0.07418071018811025,1,1.35,600,"('owners',)"
1524,10.667791927412402,10.512640045393034,Bmw,3 Series,-0.07418071018811025,1,1.35,600,"('owners',)"
297,8.465899897028686,8.664776492729413,Bmw,3 Series,-0.07418071018811025,1,1.35,600,"('owners',)"
10475,9.612466578818832,9.728392316100175,Bmw,3 Series,-0.07418071018811025,1,1.35,600,"('owners',)"
17491,9.947504437952903,9.991266367994362,Bmw,3 Series,-0.07418071018811025,1,1.35,600,"('owners',)"
3984,10.273152756513104,10.249698006172244,Bmw,3 Series,-0.07418071018811025,1,1.35,600,"('owners',)"
3330,10.819678279409949,10.750696215104817,Bmw,3 Series,-0.07418071018811025,1,1.35,600,"('owners',)"
8925,9.90098442231801,9.740208281821385,Bmw,3 Series,-0.07418071018811025,1,1.35,600,"('owners',)"
13502,9.598998361767967,9.548246144028674,Bmw,3 Series,-0.07418071018811025,1,1.35,600,"('owners',)"
3085,9.996294602122335,10.136485549562883,Bmw,3 Series,-0.07418071018811025,1,1.35,600,"('owners',)"
14629,10.184711314926863,10.154622319193502,Bmw,3 Series,-0.07418071018811025,1,1.35,600,"('owners',)"
8198,10.644233711895351,10.608669085336766,Bmw,3 Series,-0.07418071018811025,1,1.35,600,"('owners',)"
9667,10.062625773874425,10.164655580738762,Bmw,3 Series,-0.07418071018811025,1,1.35,600,"('owners',)"
17315,8.691146498539675,8.906516820106068,Bmw,3 Series,-0.07418071018811025,1,1.35,600,"('owners',)"
