,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,8.610437154769897,0.13219534476432526,0.11348929405212402,0.0047562660587792726,8,1,2,600,"{'max_depth': 8, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 600}",-0.057952060616976504,-0.0611037047814854,-0.05656232197205378,-0.05698357690811744,-0.05903604239389564,-0.05832754133450576,0.0016292503049999026,1,-0.047895504540600875,-0.04861292284682625,-0.04892363458953768,-0.04870516919673978,-0.04882304467599473,-0.04859205516993986,0.0003637895231142218
