,true,predict,make,model,score,alpha,epsilon,max_iter,features
164,10.75683848463641,10.798736328985536,Audi,Q5,-0.007807503186153119,1,1.35,600,"('mpg', 'nct_remaining', 'body')"
6815,11.14836234818249,11.23219022159384,Audi,Q5,-0.007807503186153119,1,1.35,600,"('mpg', 'nct_remaining', 'body')"
4120,9.254357257392957,9.282655976650336,Audi,Q5,-0.007807503186153119,1,1.35,600,"('mpg', 'nct_remaining', 'body')"
11898,10.307284603543595,10.357422315431771,Audi,Q5,-0.007807503186153119,1,1.35,600,"('mpg', 'nct_remaining', 'body')"
5998,9.952230096524119,10.01569573985113,Audi,Q5,-0.007807503186153119,1,1.35,600,"('mpg', 'nct_remaining', 'body')"
11135,10.305613759378778,10.284413403921617,Audi,Q5,-0.007807503186153119,1,1.35,600,"('mpg', 'nct_remaining', 'body')"
9803,10.432644132986843,10.517792230338205,Audi,Q5,-0.007807503186153119,1,1.35,600,"('mpg', 'nct_remaining', 'body')"
16843,11.12652741957929,11.162075968325984,Audi,Q5,-0.007807503186153119,1,1.35,600,"('mpg', 'nct_remaining', 'body')"
1227,10.967335848767897,11.058822195859726,Audi,Q5,-0.007807503186153119,1,1.35,600,"('mpg', 'nct_remaining', 'body')"
1761,10.75683848463641,10.6558820294515,Audi,Q5,-0.007807503186153119,1,1.35,600,"('mpg', 'nct_remaining', 'body')"
2174,10.46310334047155,10.430424541801347,Audi,Q5,-0.007807503186153119,1,1.35,600,"('mpg', 'nct_remaining', 'body')"
16793,10.644233711895351,10.698434172939956,Audi,Q5,-0.007807503186153119,1,1.35,600,"('mpg', 'nct_remaining', 'body')"
10923,10.621205387030278,10.570972287599663,Audi,Q5,-0.007807503186153119,1,1.35,600,"('mpg', 'nct_remaining', 'body')"
4467,10.04107321548869,10.141562004188643,Audi,Q5,-0.007807503186153119,1,1.35,600,"('mpg', 'nct_remaining', 'body')"
9613,10.75577295443437,10.80593273481896,Audi,Q5,-0.007807503186153119,1,1.35,600,"('mpg', 'nct_remaining', 'body')"
6893,9.851931065621725,9.865355302120177,Audi,Q5,-0.007807503186153119,1,1.35,600,"('mpg', 'nct_remaining', 'body')"
