,true,predict,make,model,score,alpha,epsilon,max_iter,features
164,10.75683848463641,10.80007615143218,Audi,Q5,-0.008487550377156665,1,1.35,600,"('body',)"
6815,11.14836234818249,11.205088246689687,Audi,Q5,-0.008487550377156665,1,1.35,600,"('body',)"
4120,9.254357257392957,9.280766190408462,Audi,Q5,-0.008487550377156665,1,1.35,600,"('body',)"
11898,10.307284603543595,10.346436011722805,Audi,Q5,-0.008487550377156665,1,1.35,600,"('body',)"
5998,9.952230096524119,10.023721478103255,Audi,Q5,-0.008487550377156665,1,1.35,600,"('body',)"
11135,10.305613759378778,10.253361379636408,Audi,Q5,-0.008487550377156665,1,1.35,600,"('body',)"
9803,10.432644132986843,10.489652932382883,Audi,Q5,-0.008487550377156665,1,1.35,600,"('body',)"
16843,11.12652741957929,11.20228428180938,Audi,Q5,-0.008487550377156665,1,1.35,600,"('body',)"
1227,10.967335848767897,11.052309752018568,Audi,Q5,-0.008487550377156665,1,1.35,600,"('body',)"
1761,10.75683848463641,10.654697240683275,Audi,Q5,-0.008487550377156665,1,1.35,600,"('body',)"
2174,10.46310334047155,10.409810389298404,Audi,Q5,-0.008487550377156665,1,1.35,600,"('body',)"
16793,10.644233711895351,10.693597570025437,Audi,Q5,-0.008487550377156665,1,1.35,600,"('body',)"
10923,10.621205387030278,10.552638185994978,Audi,Q5,-0.008487550377156665,1,1.35,600,"('body',)"
4467,10.04107321548869,10.112004001836569,Audi,Q5,-0.008487550377156665,1,1.35,600,"('body',)"
9613,10.75577295443437,10.81110918910019,Audi,Q5,-0.008487550377156665,1,1.35,600,"('body',)"
6893,9.851931065621725,9.87250006003849,Audi,Q5,-0.008487550377156665,1,1.35,600,"('body',)"
14891,10.489884363149192,10.371462260710441,Audi,Q5,-0.008487550377156665,1,1.35,600,"('body',)"
5118,10.667791927412402,10.697569487612524,Audi,Q5,-0.008487550377156665,1,1.35,600,"('body',)"
15942,10.667791927412402,10.683677116160085,Audi,Q5,-0.008487550377156665,1,1.35,600,"('body',)"
1420,11.212927866795798,11.205102872437946,Audi,Q5,-0.008487550377156665,1,1.35,600,"('body',)"
7225,10.04107321548869,10.092403392017067,Audi,Q5,-0.008487550377156665,1,1.35,600,"('body',)"
7867,9.612466578818832,9.941967845854123,Audi,Q5,-0.008487550377156665,1,1.35,600,"('body',)"
6520,9.903487552536127,9.843350307237998,Bmw,1 Series,-0.02525754166209824,1,1.35,600,"('body',)"
13473,10.085600754292345,9.947763791212525,Bmw,1 Series,-0.02525754166209824,1,1.35,600,"('body',)"
13915,9.612466578818832,9.623859061451538,Bmw,1 Series,-0.02525754166209824,1,1.35,600,"('body',)"
17130,10.16199824768763,10.214103415947815,Bmw,1 Series,-0.02525754166209824,1,1.35,600,"('body',)"
15009,10.043032079974024,10.026587539136903,Bmw,1 Series,-0.02525754166209824,1,1.35,600,"('body',)"
5727,9.67721410821299,9.542069710946611,Bmw,1 Series,-0.02525754166209824,1,1.35,600,"('body',)"
3655,9.612466578818832,9.510980339921302,Bmw,1 Series,-0.02525754166209824,1,1.35,600,"('body',)"
1023,9.578449693540579,9.557169996042404,Bmw,1 Series,-0.02525754166209824,1,1.35,600,"('body',)"
12729,9.67721410821299,9.733452385433933,Bmw,1 Series,-0.02525754166209824,1,1.35,600,"('body',)"
1775,9.543234787249512,9.651196739352928,Bmw,1 Series,-0.02525754166209824,1,1.35,600,"('body',)"
2073,9.648272670221848,9.674056886677064,Bmw,1 Series,-0.02525754166209824,1,1.35,600,"('body',)"
4055,9.996522418503318,10.193361394282947,Bmw,1 Series,-0.02525754166209824,1,1.35,600,"('body',)"
3729,9.543234787249512,9.563768518345418,Bmw,1 Series,-0.02525754166209824,1,1.35,600,"('body',)"
12817,9.67721410821299,9.770844011817683,Bmw,1 Series,-0.02525754166209824,1,1.35,600,"('body',)"
1337,9.205327830152639,9.044722219074828,Bmw,1 Series,-0.02525754166209824,1,1.35,600,"('body',)"
6759,8.817297783866575,9.298687868850692,Bmw,1 Series,-0.02525754166209824,1,1.35,600,"('body',)"
16782,10.126231023828998,10.193918536222894,Bmw,1 Series,-0.02525754166209824,1,1.35,600,"('body',)"
9632,9.740674462130217,9.84998842067483,Bmw,1 Series,-0.02525754166209824,1,1.35,600,"('body',)"
7515,8.00469951054955,8.639198099948285,Bmw,1 Series,-0.02525754166209824,1,1.35,600,"('body',)"
9808,9.851931065621725,9.92867579913828,Bmw,1 Series,-0.02525754166209824,1,1.35,600,"('body',)"
4534,9.543234787249512,9.5918166371481,Bmw,1 Series,-0.02525754166209824,1,1.35,600,"('body',)"
76,9.605755144230846,9.587963100123138,Bmw,1 Series,-0.02525754166209824,1,1.35,600,"('body',)"
10067,9.235032984566555,9.387458882031888,Bmw,1 Series,-0.02525754166209824,1,1.35,600,"('body',)"
3207,9.85214162518454,9.53948314440948,Bmw,1 Series,-0.02525754166209824,1,1.35,600,"('body',)"
8722,9.578103612900335,9.678464699575478,Bmw,1 Series,-0.02525754166209824,1,1.35,600,"('body',)"
6027,9.350102314351341,9.442477360994424,Bmw,1 Series,-0.02525754166209824,1,1.35,600,"('body',)"
1890,9.468851067127684,9.563446723700945,Bmw,1 Series,-0.02525754166209824,1,1.35,600,"('body',)"
8398,9.90098442231801,9.863743940338924,Bmw,1 Series,-0.02525754166209824,1,1.35,600,"('body',)"
12833,9.67721410821299,9.781841548989373,Bmw,1 Series,-0.02525754166209824,1,1.35,600,"('body',)"
15010,9.851931065621725,9.756487359641113,Bmw,1 Series,-0.02525754166209824,1,1.35,600,"('body',)"
14312,9.099408811268901,9.28741208687358,Bmw,1 Series,-0.02525754166209824,1,1.35,600,"('body',)"
5405,9.612466578818832,9.367990361614975,Bmw,1 Series,-0.02525754166209824,1,1.35,600,"('body',)"
15011,10.775429243836092,10.678287265060295,Bmw,1 Series,-0.02525754166209824,1,1.35,600,"('body',)"
13605,10.714306651468048,10.678458826640174,Bmw,1 Series,-0.02525754166209824,1,1.35,600,"('body',)"
14369,9.811920359010637,9.89600431570862,Bmw,1 Series,-0.02525754166209824,1,1.35,600,"('body',)"
5419,9.795345393916424,9.781695769145298,Bmw,1 Series,-0.02525754166209824,1,1.35,600,"('body',)"
813,9.539644119118783,9.678142904931004,Bmw,1 Series,-0.02525754166209824,1,1.35,600,"('body',)"
17398,9.60911649193355,9.69032004464656,Bmw,1 Series,-0.02525754166209824,1,1.35,600,"('body',)"
8581,9.849559210510572,9.863790266218459,Bmw,1 Series,-0.02525754166209824,1,1.35,600,"('body',)"
8099,9.413281215972873,9.394181919270538,Bmw,1 Series,-0.02525754166209824,1,1.35,600,"('body',)"
6876,9.792555991828847,9.990487544975405,Bmw,1 Series,-0.02525754166209824,1,1.35,600,"('body',)"
9770,9.735068900911164,9.760598706188535,Bmw,1 Series,-0.02525754166209824,1,1.35,600,"('body',)"
2523,9.735068900911164,9.702901227170976,Bmw,1 Series,-0.02525754166209824,1,1.35,600,"('body',)"
5899,10.1226230824528,10.04156018919466,Bmw,1 Series,-0.02525754166209824,1,1.35,600,"('body',)"
1221,9.90323752128092,9.9782994893166,Bmw,1 Series,-0.02525754166209824,1,1.35,600,"('body',)"
4512,9.546455401949554,9.404505917480797,Bmw,1 Series,-0.02525754166209824,1,1.35,600,"('body',)"
474,9.539644119118783,9.57256654808277,Bmw,1 Series,-0.02525754166209824,1,1.35,600,"('body',)"
1383,9.82822506803558,9.899027230553287,Bmw,3 Series,-0.0825369918103844,1,1.35,600,"('body',)"
4024,9.612466578818832,7.320537618683167,Bmw,3 Series,-0.0825369918103844,1,1.35,600,"('body',)"
12700,10.083723602839061,9.80467443401217,Bmw,3 Series,-0.0825369918103844,1,1.35,600,"('body',)"
6001,10.630432112679363,10.552854445293343,Bmw,3 Series,-0.0825369918103844,1,1.35,600,"('body',)"
12660,9.90098442231801,9.766788967271244,Bmw,3 Series,-0.0825369918103844,1,1.35,600,"('body',)"
12954,9.90098442231801,9.970723386494202,Bmw,3 Series,-0.0825369918103844,1,1.35,600,"('body',)"
