,true,predict,make,model,score,alpha,epsilon,max_iter,features
164,10.75683848463641,10.79445910716773,Audi,Q5,-0.009145921483756746,1,1.35,600,"('mpg',)"
6815,11.14836234818249,11.233635284369868,Audi,Q5,-0.009145921483756746,1,1.35,600,"('mpg',)"
4120,9.254357257392957,9.271443012088866,Audi,Q5,-0.009145921483756746,1,1.35,600,"('mpg',)"
11898,10.307284603543595,10.35552383692602,Audi,Q5,-0.009145921483756746,1,1.35,600,"('mpg',)"
5998,9.952230096524119,10.002739870555496,Audi,Q5,-0.009145921483756746,1,1.35,600,"('mpg',)"
11135,10.305613759378778,10.321243092979731,Audi,Q5,-0.009145921483756746,1,1.35,600,"('mpg',)"
9803,10.432644132986843,10.545122949677696,Audi,Q5,-0.009145921483756746,1,1.35,600,"('mpg',)"
16843,11.12652741957929,11.17717513390628,Audi,Q5,-0.009145921483756746,1,1.35,600,"('mpg',)"
1227,10.967335848767897,11.08105907925219,Audi,Q5,-0.009145921483756746,1,1.35,600,"('mpg',)"
1761,10.75683848463641,10.659188780254508,Audi,Q5,-0.009145921483756746,1,1.35,600,"('mpg',)"
2174,10.46310334047155,10.46126224205775,Audi,Q5,-0.009145921483756746,1,1.35,600,"('mpg',)"
16793,10.644233711895351,10.69036977398046,Audi,Q5,-0.009145921483756746,1,1.35,600,"('mpg',)"
10923,10.621205387030278,10.560324960075256,Audi,Q5,-0.009145921483756746,1,1.35,600,"('mpg',)"
4467,10.04107321548869,10.167043963686698,Audi,Q5,-0.009145921483756746,1,1.35,600,"('mpg',)"
9613,10.75577295443437,10.805244577059616,Audi,Q5,-0.009145921483756746,1,1.35,600,"('mpg',)"
6893,9.851931065621725,9.8390296101625,Audi,Q5,-0.009145921483756746,1,1.35,600,"('mpg',)"
14891,10.489884363149192,10.426226887160917,Audi,Q5,-0.009145921483756746,1,1.35,600,"('mpg',)"
5118,10.667791927412402,10.701099026767457,Audi,Q5,-0.009145921483756746,1,1.35,600,"('mpg',)"
15942,10.667791927412402,10.694233270907189,Audi,Q5,-0.009145921483756746,1,1.35,600,"('mpg',)"
1420,11.212927866795798,11.23364958193435,Audi,Q5,-0.009145921483756746,1,1.35,600,"('mpg',)"
7225,10.04107321548869,10.114440300222142,Audi,Q5,-0.009145921483756746,1,1.35,600,"('mpg',)"
7867,9.612466578818832,9.949260497497894,Audi,Q5,-0.009145921483756746,1,1.35,600,"('mpg',)"
6520,9.903487552536127,9.818187987074356,Bmw,1 Series,-0.024697695315816212,1,1.35,600,"('mpg',)"
13473,10.085600754292345,9.931311224483384,Bmw,1 Series,-0.024697695315816212,1,1.35,600,"('mpg',)"
13915,9.612466578818832,9.61947442679903,Bmw,1 Series,-0.024697695315816212,1,1.35,600,"('mpg',)"
17130,10.16199824768763,10.215076472826091,Bmw,1 Series,-0.024697695315816212,1,1.35,600,"('mpg',)"
15009,10.043032079974024,10.013208812864349,Bmw,1 Series,-0.024697695315816212,1,1.35,600,"('mpg',)"
