,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_epsilon,param_max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,make,model
0,0.007426643371582031,0.0051987429832282125,0.0,0.0,1,1.35,600,"{'alpha': 1, 'epsilon': 1.35, 'max_iter': 600}",-0.013279392446202793,-0.016816551650881334,-0.017668283998884676,-0.9007176766932707,-0.019012807845274766,-0.19349894252690286,0.35361445759679244,1,-0.00853265305394512,-0.008827278189510726,-0.0076515818288569746,-0.005714792130826572,-0.008158116630387287,-0.007776884366705336,0.0011034288962805583,Audi,Q5
0,0.005806922912597656,0.003766519909517095,0.0,0.0,1,1.35,600,"{'alpha': 1, 'epsilon': 1.35, 'max_iter': 600}",-0.01476795942951323,-0.014185832845599244,-0.004981126440948633,-0.20021586956025073,-0.01408901501272008,-0.049647960657806384,0.07537166162458711,1,-0.010905004787594312,-0.01020281559078018,-0.012809021272167348,-0.008123948249612491,-0.009942217842250425,-0.01039660154848095,0.0015157317271548812,Bmw,1 Series
0,0.008708047866821288,0.005551894966804255,0.0,0.0,1,1.35,600,"{'alpha': 1, 'epsilon': 1.35, 'max_iter': 600}",-0.465545542250646,-0.013455640115025341,-0.010845866557331954,-0.021292624175833084,-0.20375533706151738,-0.14297900203207076,0.17707963016487466,1,-0.01237370399928882,-0.11712628402013862,-0.11713269178180694,-0.11586836204336186,-0.1181692349393668,-0.09613405535679262,0.041886524933760015,Bmw,3 Series
0,0.006561803817749024,0.0022401370425442386,0.00010151863098144532,0.00020303726196289066,1,1.35,600,"{'alpha': 1, 'epsilon': 1.35, 'max_iter': 600}",-10.119492601614988,-0.02359919709032108,-0.09498886425175258,-0.14192526045601195,-0.047317215949293716,-2.085464627872473,4.017219895612386,1,-0.008519842589018941,-0.05782076738602536,-0.03790850932619037,-0.025903525535676788,-0.0498881256209121,-0.036008154091564715,0.017491517063539117,Bmw,7 Series
0,0.01001272201538086,0.001265368236197126,0.0,0.0,1,1.35,600,"{'alpha': 1, 'epsilon': 1.35, 'max_iter': 600}",-0.06695901886160988,-0.015682487598236476,-0.06344648696316249,-4.603579537791506,-5.100142532313583,-1.9699620127056199,2.3583639100233422,1,-0.018311899836171784,-0.028118032917412893,-0.02556474835818336,-0.01779342231863339,-0.02053834593121841,-0.022065289872323965,0.004087792925850463,Bmw,X5
0,0.010035228729248048,0.002552888216962695,0.0,0.0,1,1.35,600,"{'alpha': 1, 'epsilon': 1.35, 'max_iter': 600}",-0.039201981685701465,-0.1703917155587898,-0.024252192497605955,-0.02722548007255832,-0.14857736512792058,-0.08192974698851523,0.06389419993335958,1,-0.011347649419464168,-0.008856254150657803,-0.014987355867067538,-0.011946509748835214,-0.012201038529760308,-0.011867761543157006,0.001959022050501798,Citroen,Grand C4 Picasso
0,0.009673833847045898,0.003015456321161288,0.0,0.0,1,1.35,600,"{'alpha': 1, 'epsilon': 1.35, 'max_iter': 600}",-0.08634258287422178,-0.05357426216686846,-0.7051204365270034,-3.4124254395097755,-0.025660181692870362,-0.8566245805541479,1.3025972162017154,1,-0.13955573027019028,-0.137555323071438,-0.015014837184930623,-0.012377646499703665,-0.16215749479407612,-0.09333220636406774,0.06559949636858743,Fiat,500
0,0.007394266128540039,0.005193490232717184,0.00040693283081054686,0.0005881436855198729,1,1.35,600,"{'alpha': 1, 'epsilon': 1.35, 'max_iter': 600}",-0.009685410951719781,-0.01438627740974418,-0.01408197947347367,-0.01762411056068985,-0.01814342555834658,-0.014784240790794814,0.0030331038277916,1,-0.01447990308734529,-0.013407758105517361,-0.01343403530232652,-0.01291876166672244,-0.012773251199821863,-0.013402741872346696,0.0005986277759483323,Ford,Focus
0,0.005645084381103516,0.0032296806225477676,0.0,0.0,1,1.35,600,"{'alpha': 1, 'epsilon': 1.35, 'max_iter': 600}",-0.3198120425171926,-0.015036421543943758,-0.01732821563938824,-0.037947378208006116,-0.05505144579382571,-0.08903510074047127,0.1163103804022956,1,-0.01910957288896407,-0.0740665618222459,-0.07016356873292369,-0.06306925104947629,-0.05192421991495089,-0.055666634881712175,0.01976836654838073,Ford,Mondeo
0,0.011733913421630859,0.004193724004019866,0.0,0.0,1,1.35,600,"{'alpha': 1, 'epsilon': 1.35, 'max_iter': 600}",-0.4050074137801638,-0.044330572540909906,-0.2161139101972251,-0.010460518461618934,-0.008885442695071341,-0.13695957153499777,0.15433740921925462,1,-0.007573755040138813,-0.004530022147038195,-0.007561278449618135,-0.007022527296064068,-0.0066058089590215726,-0.006658678378376156,0.0011241361792174648,Ford,Ranger
0,0.00892939567565918,0.0054631577817221754,0.0011026859283447266,0.002205371856689453,1,1.35,600,"{'alpha': 1, 'epsilon': 1.35, 'max_iter': 600}",-1.120316116807027,-0.032866000930064566,-0.4849701595558274,-0.06892600642731349,-0.026114495219430604,-0.34663855578793257,0.42332629275375305,1,-0.01410934427996231,-0.015885691585540165,-0.013591805261592028,-0.009082020834454514,-0.0166224383685599,-0.013858260066021783,0.0026342992577539576,Ford,S-Max
