,id,make,model,true,predict,score,max_depth,min_samples_leaf,min_samples_split,n_estimators,alpha_value,trainScore
3529,3105904,Skoda,Octavia,9.674074388208323,9.727698853015044,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
14717,3165248,Ford,Transit Connect,9.849559210510572,9.767462424755898,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
14105,3164221,Audi,A3,8.098642843759418,8.472270464738413,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
10601,3157023,Renault,Megane,10.274878680310541,9.938188080813461,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
15480,3166534,Hyundai,i10,9.543234787249512,9.729896056018696,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
17080,3169146,Skoda,Octavia,9.973479924356162,10.054002369298894,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
7932,3151040,Renault,Kadjar,9.67721410821299,9.908923181611021,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
17299,3169482,Toyota,Yaris,9.392661928770137,9.438474664865765,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
593,3088327,Volkswagen,T-Roc,10.659609532257463,10.429386380125528,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
7663,3150378,Bmw,5 Series,10.778852117797637,10.647705471248923,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
170,3085382,Volkswagen,Passat,10.032320424379096,9.805820460516626,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
628,3088493,Volkswagen,Passat,10.032320424379096,9.964660583283779,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
1476,3094293,Renault,Kadjar,10.161612072745584,10.110914382883758,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
17223,3169373,Renault,Clio,9.099408811268901,9.21323667610244,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
6958,3140141,Toyota,Prius,9.811920359010637,9.992408557296658,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
10736,3157347,Hyundai,Tucson,10.43396873396056,10.265652592456917,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
523,3087908,Renault,Megane,9.90323752128092,9.717677436047806,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
5902,3137081,Hyundai,Tucson,9.903337541285003,10.086099974344515,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
2514,3100548,Peugeot,3008,10.203592144986466,10.266978980572695,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
12432,3160888,Suzuki,Swift,9.734477009801846,9.691335275575096,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
8818,3153100,Peugeot,3008,10.475878531960273,10.264401574588996,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
11879,3159854,Ford,Mondeo,9.795345393916424,9.693673861532918,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
2621,3101133,Bmw,5 Series,9.047821442478408,9.124343339108986,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
3789,3107440,Mercedes-benz,C Class,10.303940118820748,10.157027365286226,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
15178,3166028,Hyundai,i30,9.769670404801788,9.62851395959326,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
13949,3163922,Dacia,Duster,10.286707051696972,10.303626049886553,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
14036,3164095,Volkswagen,Golf,10.124629101179664,9.968704001692275,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
16447,3168123,Volkswagen,Passat,10.404111313817522,10.117592378822351,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
15703,3166957,Volkswagen,Passat,9.388486557359657,9.723251151950446,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
4204,3109701,Kia,Sorento,10.981897133886719,10.6207597158009,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
15863,3167196,Nissan,Note,9.612466578818832,9.543910495332538,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
16267,3167839,Audi,A3,9.878169744551839,9.669979085827903,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
12209,3160495,Mazda,Mazda3,9.47231994707559,9.520245273898636,-0.0584451355257666,8,1,2,600,1,0.04844479508910672
