,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_epsilon,param_max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,make,model
0,0.008576917648315429,0.0004886555075578522,0.0001995086669921875,0.000399017333984375,0,1.35,600,"{'alpha': 0, 'epsilon': 1.35, 'max_iter': 600}",-0.007283207325930948,-6.979714131938633,-6.9688282403032105,-0.007917907130130162,-0.020786373188931843,-2.7969059719773672,3.410809556034776,10,-0.006865917417931325,-0.006573082251049411,-0.007035381240573792,-0.007143806016739424,-0.005495050468495392,-0.006622647478957869,0.0005958300718342302,Seat,Leon
1,0.009572792053222656,0.001349759389715134,0.00020127296447753907,0.00040254592895507815,1,1.35,600,"{'alpha': 1, 'epsilon': 1.35, 'max_iter': 600}",-0.007264546347950933,-0.01082774376971243,-0.010127054418335932,-0.008053360265414703,-0.020853649255976162,-0.01142527081147803,0.00489117845214805,1,-0.0068524718503578256,-0.006574365100285078,-0.00703837560104954,-0.007118741874702494,-0.005461808947084722,-0.006609152674695933,0.000603444363489766,Seat,Leon
2,0.009186649322509765,0.0011713618065014395,0.000399017333984375,0.0004886944566570864,2,1.35,600,"{'alpha': 2, 'epsilon': 1.35, 'max_iter': 600}",-0.00725057704831661,-0.010700381334556435,-0.010267894084573877,-0.008187234212761288,-0.02098013914092805,-0.011477245164227252,0.004920567788354256,2,-0.006839758223161329,-0.00658241655833432,-0.007041696930935123,-0.007096152505750388,-0.00542265351750192,-0.006596535547136616,0.0006140262858276627,Seat,Leon
3,0.009375333786010742,0.0010167939088220764,0.0007977008819580079,0.00039885079371121884,3,1.35,600,"{'alpha': 3, 'epsilon': 1.35, 'max_iter': 600}",-0.007242284156055331,-0.010643490955774998,-0.010437962713329923,-0.008321823539353953,-0.021115255751667582,-0.011552163423236356,0.004950353902909502,3,-0.006830365209915278,-0.006596313829724902,-0.007045871208466177,-0.0070756013297301945,-0.0053891132992126885,-0.006587452975409848,0.0006234643438375728,Seat,Leon
4,0.00870361328125,0.0013118759165941043,0.0003983020782470703,0.00048783129769944993,4,1.35,600,"{'alpha': 4, 'epsilon': 1.35, 'max_iter': 600}",-0.007240957158958341,-0.010691724094256231,-0.010609249267324868,-0.008459355720168303,-0.021375905673886034,-0.011675438382918757,0.005024168192136033,4,-0.00682722471458049,-0.00662593021736269,-0.00705250944259134,-0.007056858147988196,-0.005350531349122729,-0.00658261077432909,0.0006364664317596158,Seat,Leon
5,0.009572505950927734,0.0008118176075121451,0.00040035247802734376,0.0004903319627871577,5,1.35,600,"{'alpha': 5, 'epsilon': 1.35, 'max_iter': 600}",-0.007243951519288687,-0.01081644394632199,-0.01078260528405146,-0.008599905250853144,-0.021769542371251505,-0.011842489674353357,0.0051455496676433244,5,-0.006824554504167907,-0.0066634072458386165,-0.007060195972813767,-0.007040547042699659,-0.005320651768482258,-0.006581871306800442,0.0006473632495429925,Seat,Leon
6,0.009282875061035156,0.0014513881144050562,0.0003989696502685547,0.000488636038823848,6,1.35,600,"{'alpha': 6, 'epsilon': 1.35, 'max_iter': 600}",-0.007251345793472951,-0.01101675935686933,-0.010934119689520743,-0.008744916726310423,-0.022149874971955162,-0.012019403307625721,0.005258635305760987,6,-0.0068221358719054576,-0.00670780086963509,-0.007067919662332172,-0.007027745189952786,-0.005309729370446131,-0.006587066192854327,0.0006522027310060896,Seat,Leon
7,0.00937495231628418,0.0010117696808726233,0.00039887428283691406,0.0004885192380524391,7,1.35,600,"{'alpha': 7, 'epsilon': 1.35, 'max_iter': 600}",-0.0072611008362301515,-0.011287274980047012,-0.011119649955214991,-0.008914365489137611,-0.022520896240713482,-0.01222065750026865,0.005361102644422294,7,-0.006820719744081291,-0.006759013214147148,-0.007077544409766028,-0.0070210096096808535,-0.005313285037537718,-0.006598314403042607,0.0006534403340599545,Seat,Leon
8,0.00907444953918457,0.0006608873046053474,0.000598287582397461,0.0004884999826503881,8,1.35,600,"{'alpha': 8, 'epsilon': 1.35, 'max_iter': 600}",-0.007265943072144648,-0.01161200729120816,-0.011310766270425049,-0.009103377113350727,-0.022881765805058914,-0.0124347719104375,0.005457013736198895,8,-0.006823147790183346,-0.006816833142952288,-0.007088354253615358,-0.007030791022143199,-0.005328196635368013,-0.006617464568852441,0.0006537340548560872,Seat,Leon
9,0.009181022644042969,0.0003826200605049733,0.0,0.0,9,1.35,600,"{'alpha': 9, 'epsilon': 1.35, 'max_iter': 600}",-0.007272828923462568,-0.012026963007663599,-0.011503035871777107,-0.009286265285598741,-0.02323884331315575,-0.012665587280331552,0.005550761564226861,9,-0.006826514334203395,-0.0068853324794596405,-0.007100022295142171,-0.007043742793881512,-0.005352855428189168,-0.006641693466175177,0.0006521244034053515,Seat,Leon
