,id,make,model,true,predict,score,ccp_alpha,max_depth,max_features,max_leaf_nodes,min_impurity_decrease,min_samples_leaf,min_samples_split,min_weight_fraction_leaf,n_estimators,alpha_value,trainScore
3529,3105904,Skoda,Octavia,9.674074388208323,9.739916139874941,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
14717,3165248,Ford,Transit Connect,9.849559210510572,9.767978258937996,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
14105,3164221,Audi,A3,8.098642843759418,8.064233701675887,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
10601,3157023,Renault,Megane,10.274878680310541,9.972866290024042,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
15480,3166534,Hyundai,i10,9.543234787249512,9.406946598973725,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
17080,3169146,Skoda,Octavia,9.973479924356162,10.131180539511162,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
7932,3151040,Renault,Kadjar,9.67721410821299,9.759450823926448,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
17299,3169482,Toyota,Yaris,9.392661928770137,9.25094774211068,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
593,3088327,Volkswagen,T-Roc,10.659609532257463,10.736421512447516,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
7663,3150378,Bmw,5 Series,10.778852117797637,10.834210452172476,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
170,3085382,Volkswagen,Passat,10.032320424379096,9.985703341175936,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
628,3088493,Volkswagen,Passat,10.032320424379096,10.061430222255591,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
1476,3094293,Renault,Kadjar,10.161612072745584,10.076647552808279,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
17223,3169373,Renault,Clio,9.099408811268901,8.937912881450414,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
6958,3140141,Toyota,Prius,9.811920359010637,9.87520939575925,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
10736,3157347,Hyundai,Tucson,10.43396873396056,10.40389597801717,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
523,3087908,Renault,Megane,9.90323752128092,9.812330698898155,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
5902,3137081,Hyundai,Tucson,9.903337541285003,10.038541769549385,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
2514,3100548,Peugeot,3008,10.203592144986466,10.084558844723594,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
12432,3160888,Suzuki,Swift,9.734477009801846,9.73827845646002,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
8818,3153100,Peugeot,3008,10.475878531960273,10.327152100207794,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
11879,3159854,Ford,Mondeo,9.795345393916424,9.655415364744524,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
2621,3101133,Bmw,5 Series,9.047821442478408,8.961445578907076,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
3789,3107440,Mercedes-benz,C Class,10.303940118820748,10.368050399049904,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
15178,3166028,Hyundai,i30,9.769670404801788,9.706065948804271,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
13949,3163922,Dacia,Duster,10.286707051696972,10.263898391407869,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
14036,3164095,Volkswagen,Golf,10.124629101179664,9.974952065800277,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
16447,3168123,Volkswagen,Passat,10.404111313817522,10.21785813360845,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
15703,3166957,Volkswagen,Passat,9.388486557359657,9.312452583640605,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
4204,3109701,Kia,Sorento,10.981897133886719,10.853828203196283,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
15863,3167196,Nissan,Note,9.612466578818832,9.468869071488346,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
16267,3167839,Audi,A3,9.878169744551839,9.770598711945986,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
12209,3160495,Mazda,Mazda3,9.47231994707559,9.750111633427805,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
15329,3166430,Kia,Rio,9.993785190516908,9.950584968376237,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
15289,3166235,Nissan,Qashqai,9.996522418503318,9.982050600482351,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
12289,3160603,Nissan,Micra,9.79784922051313,9.864192781916817,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
4590,3133067,Kia,Ceed,8.400659375160286,8.685949005012649,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
15193,3166050,Volkswagen,Tiguan,10.75683848463641,10.725070717731427,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
3788,3107439,Hyundai,Tucson,10.12643108384767,10.11270621193669,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
236,3085795,Audi,A3,9.964112174352563,9.973750794705454,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
7234,3140938,Nissan,Micra,9.952039593118293,9.96909480349423,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
7851,3150856,Volkswagen,Passat,10.643041105910228,10.444292511249989,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
17133,3169229,Renault,Megane,8.354674261918463,8.275497686796275,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
10248,3156297,Toyota,Rav4,10.644233711895351,10.597323052237002,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
6959,3140145,Volkswagen,Tiguan,10.402746539930654,10.469643442057862,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
6203,3137845,Volkswagen,up!,9.205327830152639,9.130886922618707,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
3892,3107881,Kia,Sportage,10.201738576337144,10.040825172580908,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
10283,3156429,Hyundai,Tucson,9.996522418503318,9.872116535660181,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
2853,3102429,Honda,HR-V,9.996522418503318,10.06915396919145,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
841,3089986,Hyundai,Tucson,9.903437551286085,9.838551415447888,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
17097,3169168,Volkswagen,Passat,10.238172478583245,10.12842825394411,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
7863,3150886,Nissan,Qashqai,10.18282238350008,10.174094308694055,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
9847,3155499,Peugeot,2008,10.595383951194421,10.52857620140816,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
9965,3155721,Hyundai,Tucson,9.998797732340453,10.135056592261632,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
8871,3153217,Toyota,Rav4,9.61547209118311,9.397669905158038,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
11971,3160035,Skoda,Octavia,10.06475570013225,10.172589043879851,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
10790,3157450,Audi,A5,10.404111313817522,10.274621949003365,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
2978,3103040,Kia,Ceed,9.433083843269053,9.271154381402468,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
1038,3091331,Ford,Focus,10.04107321548869,10.07045418364792,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
3083,3103537,Mercedes-benz,C Class,10.232755327808727,10.376173996937036,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
16318,3167921,Volkswagen,Tiguan,10.461673747661957,10.386853208463949,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
15705,3166961,Opel,Astra,8.852950887099581,8.923828857238108,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
11699,3159526,Renault,Clio,9.209840246934501,9.210093001851453,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
4653,3133222,Ford,Mondeo,9.612466578818832,9.655728267897112,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
16482,3168166,Opel,Corsa,10.021270588192511,10.074674802956002,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
7024,3140310,Skoda,Octavia,9.877913301416697,9.952498380937373,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
17348,3169558,Volkswagen,Polo,9.205327830152639,9.091326127682567,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
14434,3164773,Skoda,Fabia,9.539644119118783,9.51736760442043,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
2712,3101678,Ford,Focus,10.363030408174957,10.245701370129495,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
3827,3107655,Hyundai,Tucson,9.740733301234702,9.721037879276492,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
15381,3166358,Toyota,C-HR,10.275051108968611,10.255180012522882,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
15895,3167241,Skoda,Fabia,9.708080756193517,9.57527828753526,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
13599,3163239,Volkswagen,Passat,10.236381967809457,10.028755119089189,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
9752,3155286,Ford,Kuga,10.146433731146518,10.21721098136519,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
10193,3156178,Volkswagen,Golf,9.79784922051313,9.93399045809367,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
15713,3166972,Nissan,Note,8.955448122347393,9.029498567359608,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
15564,3166734,Ford,Fiesta,9.849559210510572,9.783843530533177,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
3870,3107823,Ford,Fiesta,9.099408811268901,9.073667619509118,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
1967,3097562,Peugeot,208,9.164296433474776,9.37390420392026,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
14901,3165540,Peugeot,3008,10.221941283654663,10.325113397418308,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
15351,3166311,Peugeot,3008,10.595383951194421,10.532282475730758,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
12923,3161884,Peugeot,Partner,9.543234787249512,9.617008427536382,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
65,3084780,Audi,A3,9.738023112808596,9.773596071721649,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
632,3088501,Skoda,Superb,9.67721410821299,9.695434817648522,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
13473,3162992,Bmw,1 Series,10.085600754292345,9.81546766151794,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
4596,3133078,Nissan,Qashqai,10.621205387030278,10.495355613359402,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
4230,3109773,Nissan,X-Trail,10.271596874100524,10.068183657360438,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
3442,3105356,Hyundai,ix35,9.093806555720231,8.876256057077471,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
5148,3134789,Nissan,Serena,9.53892443574839,9.6578844285672,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
13915,3163787,Bmw,1 Series,9.612466578818832,9.409464104960218,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
10796,3157465,Nissan,Qashqai,10.201738576337144,10.113305423655081,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
5415,3135641,Audi,A6,10.868092144688834,10.895316377409403,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
7806,3150745,Renault,Megane,9.795345393916424,9.76228230730072,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
14680,3165187,Volkswagen,Golf,11.111701351119319,11.209693663818506,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
147,3085282,Volkswagen,Golf,9.875602349046593,10.084790713655819,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
8514,3152349,Kia,Ceed,9.898475010712584,9.859196033036806,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
8650,3152695,Mercedes-benz,C Class,10.308919326755392,10.086458651746979,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
11024,3157930,Nissan,Note,9.615138591096644,9.66326612217091,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
8867,3153204,Volkswagen,Passat,9.612466578818832,9.486200295716646,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
4716,3133394,Bmw,5 Series,10.126591103050316,10.102918688788517,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
6573,3138911,Honda,Fit,9.388486557359657,9.358898139850085,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
1570,3094956,Citroen,Grand C4 Picasso,9.740674462130217,9.561217524444755,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
5489,3135785,Renault,Kadjar,10.221577581159291,10.11411396793708,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
4714,3133391,Ford,Focus,9.158520623246385,9.117676881154365,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
6848,3139802,Seat,Leon,9.994241915804592,10.142215732463379,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
12347,3160735,Skoda,Karoq,10.477287975463508,10.713497076231198,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
5362,3135503,Mazda,Mazda6,9.453286550586572,9.633459637027295,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
2504,3100497,Audi,A4,9.388486557359657,9.180776632751602,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
4144,3109308,Renault,Clio,9.898475010712584,9.89607783179342,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
5225,3135056,Bmw,2 Series,9.711115659888671,9.652859135754237,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
4521,3114917,Honda,Fit,9.429475901892854,9.364337301521942,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
5995,3137339,Nissan,Qashqai,10.12643108384767,10.065524697928755,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
13154,3162314,Hyundai,Tucson,10.274878680310541,10.284571492145044,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
15990,3167380,Suzuki,Swift,9.791997176502765,9.776099451867077,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
10813,3157489,Audi,A5,10.201738576337144,9.973791167575994,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
3465,3105457,Volkswagen,Golf,10.201738576337144,10.027152375187622,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
8680,3152756,Volkswagen,Passat,9.946930110378965,9.908003159226501,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
9209,3154026,Nissan,Qashqai,9.99857043378282,9.982833460885006,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
4874,3133857,Volkswagen,Passat,9.740674462130217,9.629919318487907,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
274,3086105,Audi,A3,10.165659490817816,9.91587224693889,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
4499,3114833,Audi,Q3,10.87297776087786,10.951409321898264,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
6510,3138733,Land,ROVER Discovery Sport,10.713306039899766,10.575143110233933,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
1903,3097210,Mercedes-benz,C Class,11.007220043898808,10.973484989507329,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
1107,3091740,Kia,Sportage,10.515966830028619,10.492335622461614,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
16365,3167985,Hyundai,i20,9.79784922051313,9.949123589149629,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
5970,3137280,Ford,S-Max,9.90323752128092,9.553426338412232,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
1482,3100990,Skoda,Kodiaq,10.932660441466956,11.054810757019661,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
12016,3160113,Renault,Clio,9.825255704266555,9.805638540756918,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
7791,3150716,Mercedes-benz,E Class,10.544024782823776,10.388642409630467,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
10761,3157398,Mercedes-benz,CLA Class,10.04107321548869,10.037049412668019,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
3380,3105036,Toyota,Yaris,8.293799608846818,8.20841505043659,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
11305,3158700,Toyota,Corolla,10.163926888594034,10.286456309715673,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
12813,3161647,Toyota,C-HR,10.2396025825095,10.410039345493114,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
12070,3160198,Volkswagen,Golf,9.047821442478408,8.81161121144552,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
10712,3157310,Seat,Ateca,10.04107321548869,10.10750803144876,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
15559,3166710,Peugeot,3008,10.633328217032549,10.571719915997287,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
4024,3108778,Bmw,3 Series,9.612466578818832,7.894421759887178,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
11665,3159432,Volkswagen,Polo,9.79784922051313,9.51176064865888,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
16917,3168821,Toyota,Avensis,7.24422751560335,7.758484492378615,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
7226,3140918,Volkswagen,Passat,9.836278802842678,9.921132402711732,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
12835,3161689,Volkswagen,Passat,9.305650551780507,9.017272014195635,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
3944,3108158,Mercedes-benz,CLA Class,10.201738576337144,10.167281883539479,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
3527,3105892,Audi,A3,10.126631103850338,9.902744244492828,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
2418,3100105,Citroen,Grand C4 Picasso,9.581903928408666,9.759142850576135,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
15266,3166193,Peugeot,5008,9.468851067127684,10.013812598807815,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
8621,3152636,Skoda,Superb,8.45531778769815,8.5268001211925,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
935,3090730,Mazda,Mazda6,9.546455401949554,9.745494291017486,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
14946,3165617,Citroen,Grand C4 Picasso,10.221759448941915,10.051368837828903,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
5084,3134560,Mercedes-benz,C Class,10.595383951194421,10.648649521152308,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
3943,3108143,Audi,A5,10.271596874100524,9.913494372711563,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
10522,3156879,Toyota,C-HR,10.292145542327912,10.420391657228881,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
1159,3092175,Skoda,Karoq,10.323841273138044,10.39036573565201,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
4834,3133775,Ford,Kuga,10.146237633489257,10.09070826394988,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
6422,3138489,Ford,Mondeo,9.925444719888171,9.774961788666094,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
4985,3134230,Bmw,5 Series,10.274878680310541,10.269286928851443,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
8832,3153123,Kia,Sorento,10.404111313817522,10.386362047473511,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
15987,3167376,Volkswagen,Polo,9.412464556066316,9.266171928042937,-0.027944134434099262,0,6,0.7,12,0,9,6,0,600,58,0.009790575029833267
