,true,predict,make,model,score,alpha,epsilon,max_iter
1492,10.30521234102857,10.282771224341113,Opel,Mokka,-0.004730466223775853,7.0,1.35,600
16342,9.949893925350283,10.004492696757962,Opel,Mokka,-0.004730466223775853,7.0,1.35,600
1299,10.291976036437175,10.387458210650113,Opel,Mokka,-0.004730466223775853,7.0,1.35,600
7615,10.351373376528244,10.320578833672414,Opel,Mokka,-0.004730466223775853,7.0,1.35,600
7476,10.349774655164548,10.382268022575833,Opel,Mokka,-0.004730466223775853,7.0,1.35,600
9602,9.898475010712584,9.994987264942159,Opel,Mokka,-0.004730466223775853,7.0,1.35,600
9024,9.846917201047734,9.953229940098243,Opel,Mokka,-0.004730466223775853,7.0,1.35,600
12495,10.519888668850758,10.459242499212989,Opel,Mokka,-0.004730466223775853,7.0,1.35,600
17349,9.506734385029985,9.567521621115496,Opel,Mokka,-0.004730466223775853,7.0,1.35,600
7444,9.67721410821299,9.643889736760112,Opel,Mokka,-0.004730466223775853,7.0,1.35,600
13650,9.47231994707559,9.477697019109511,Opel,Mokka,-0.004730466223775853,7.0,1.35,600
908,9.54287630006159,9.499718438080626,Opel,Mokka,-0.004730466223775853,7.0,1.35,600
12630,10.509168707314798,10.478334546942513,Opel,Mokka,-0.004730466223775853,7.0,1.35,600
8359,9.099408811268901,9.074575646497125,Opel,Mokka,-0.004730466223775853,7.0,1.35,600
15005,9.73477299914839,9.734237699772757,Opel,Mokka,-0.004730466223775853,7.0,1.35,600
8055,9.738023112808596,9.786486124099014,Opel,Mokka,-0.004730466223775853,7.0,1.35,600
10242,9.531336323457896,9.378235724357857,Opel,Mokka,-0.004730466223775853,7.0,1.35,600
10132,9.259130536145614,9.338453179680593,Opel,Mokka,-0.004730466223775853,7.0,1.35,600
10981,10.292145542327912,10.268923239454061,Opel,Mokka,-0.004730466223775853,7.0,1.35,600
13425,9.90323752128092,9.892495710164614,Opel,Mokka,-0.004730466223775853,7.0,1.35,600
2143,9.648272670221848,9.705656051923414,Opel,Mokka,-0.004730466223775853,7.0,1.35,600
13450,9.740674462130217,9.786297913631348,Opel,Mokka,-0.004730466223775853,7.0,1.35,600
10026,10.271596874100524,10.39881327495258,Opel,Insignia,-0.03580044649739687,3.0,1.35,600
11686,10.03889218954233,10.075125370860828,Opel,Insignia,-0.03580044649739687,3.0,1.35,600
13234,8.60337088765729,8.647693070073661,Opel,Insignia,-0.03580044649739687,3.0,1.35,600
13738,9.90098442231801,9.879334971346173,Opel,Insignia,-0.03580044649739687,3.0,1.35,600
5029,9.695848187757884,9.722739332495172,Opel,Insignia,-0.03580044649739687,3.0,1.35,600
1750,9.949893925350283,9.923620033257372,Opel,Insignia,-0.03580044649739687,3.0,1.35,600
8843,10.03889218954233,9.985068752529989,Opel,Insignia,-0.03580044649739687,3.0,1.35,600
12461,8.691146498539675,8.769507995057356,Opel,Insignia,-0.03580044649739687,3.0,1.35,600
17292,9.301094735244646,9.44617672041649,Opel,Insignia,-0.03580044649739687,3.0,1.35,600
9604,10.1226230824528,10.075279935732892,Opel,Insignia,-0.03580044649739687,3.0,1.35,600
10818,8.915969311373605,8.975743492861238,Opel,Insignia,-0.03580044649739687,3.0,1.35,600
15711,9.74090979777877,9.829145562096729,Opel,Insignia,-0.03580044649739687,3.0,1.35,600
9795,9.543234787249512,9.750527923703444,Opel,Insignia,-0.03580044649739687,3.0,1.35,600
8455,8.656955133791396,8.662964608529904,Opel,Insignia,-0.03580044649739687,3.0,1.35,600
13504,10.106428396532818,10.109611709557905,Opel,Insignia,-0.03580044649739687,3.0,1.35,600
6138,8.516192691082654,8.464376399039063,Opel,Insignia,-0.03580044649739687,3.0,1.35,600
16262,8.507142855562735,8.015272011831946,Opel,Insignia,-0.03580044649739687,3.0,1.35,600
363,7.600902459542082,8.220457557007249,Opel,Insignia,-0.03580044649739687,3.0,1.35,600
7885,9.90098442231801,9.639282928862997,Opel,Insignia,-0.03580044649739687,3.0,1.35,600
16957,8.202482446576537,8.630368677425261,Opel,Insignia,-0.03580044649739687,3.0,1.35,600
2244,10.12643108384767,10.077866505135646,Opel,Insignia,-0.03580044649739687,3.0,1.35,600
2648,9.838949031398556,9.867448931736938,Opel,Insignia,-0.03580044649739687,3.0,1.35,600
1813,9.90098442231801,9.734269654726104,Opel,Insignia,-0.03580044649739687,3.0,1.35,600
12420,9.645364282325891,9.68229370724814,Opel,Insignia,-0.03580044649739687,3.0,1.35,600
15695,8.690978417187905,8.778778450725765,Opel,Insignia,-0.03580044649739687,3.0,1.35,600
6332,9.846282078765348,9.944067228084084,Opel,Insignia,-0.03580044649739687,3.0,1.35,600
16444,10.122422259076282,9.996497218894204,Opel,Insignia,-0.03580044649739687,3.0,1.35,600
9089,9.581559041355757,9.710558125483368,Opel,Insignia,-0.03580044649739687,3.0,1.35,600
14708,9.301094735244646,9.362314842638645,Opel,Insignia,-0.03580044649739687,3.0,1.35,600
16266,9.795345393916424,9.804148972888775,Opel,Insignia,-0.03580044649739687,3.0,1.35,600
15705,8.852950887099581,8.893018065926539,Opel,Astra,-0.020648803253141484,2.0,1.35,600
6324,9.67721410821299,9.690464856960585,Opel,Astra,-0.020648803253141484,2.0,1.35,600
2382,9.543234787249512,9.60117236535361,Opel,Astra,-0.020648803253141484,2.0,1.35,600
5329,9.769956159911606,9.771774469776608,Opel,Astra,-0.020648803253141484,2.0,1.35,600
11356,9.849559210510572,9.722882279586093,Opel,Astra,-0.020648803253141484,2.0,1.35,600
13305,9.47231994707559,9.503877279507737,Opel,Astra,-0.020648803253141484,2.0,1.35,600
3560,9.43747594455993,9.321747466388432,Opel,Astra,-0.020648803253141484,2.0,1.35,600
11103,9.041921720351219,8.998451165305829,Opel,Astra,-0.020648803253141484,2.0,1.35,600
15195,9.673445259530762,9.65068760116899,Opel,Astra,-0.020648803253141484,2.0,1.35,600
11700,9.39182824802156,9.413529765992282,Opel,Astra,-0.020648803253141484,2.0,1.35,600
8715,9.67721410821299,9.59977268497898,Opel,Astra,-0.020648803253141484,2.0,1.35,600
17262,8.846496938558838,9.063720885561182,Opel,Astra,-0.020648803253141484,2.0,1.35,600
17397,10.273325483001141,10.439021887922006,Opel,Astra,-0.020648803253141484,2.0,1.35,600
12658,9.38429367909962,9.363017033112497,Opel,Astra,-0.020648803253141484,2.0,1.35,600
14221,9.468851067127684,9.39644272418247,Opel,Astra,-0.020648803253141484,2.0,1.35,600
8971,9.769956159911606,9.815539556700454,Opel,Astra,-0.020648803253141484,2.0,1.35,600
17429,9.543234787249512,9.40545719138871,Opel,Astra,-0.020648803253141484,2.0,1.35,600
13285,9.099408811268901,9.054442927021183,Opel,Astra,-0.020648803253141484,2.0,1.35,600
1864,8.817297783866575,8.627496620003472,Opel,Astra,-0.020648803253141484,2.0,1.35,600
578,9.795345393916424,9.698320893525322,Opel,Astra,-0.020648803253141484,2.0,1.35,600
1849,8.846496938558838,8.850574704754901,Opel,Astra,-0.020648803253141484,2.0,1.35,600
4396,7.4673710669175595,8.083655463238436,Opel,Astra,-0.020648803253141484,2.0,1.35,600
12550,9.849559210510572,9.85297434162598,Opel,Astra,-0.020648803253141484,2.0,1.35,600
12401,8.292798858200374,8.393129151078234,Opel,Astra,-0.020648803253141484,2.0,1.35,600
17308,9.099408811268901,8.885823431927053,Opel,Astra,-0.020648803253141484,2.0,1.35,600
4823,10.475737478289117,10.347214598248675,Opel,Astra,-0.020648803253141484,2.0,1.35,600
752,8.656955133791396,8.594051881494014,Opel,Astra,-0.020648803253141484,2.0,1.35,600
17263,8.146129510025405,8.31374483183757,Opel,Astra,-0.020648803253141484,2.0,1.35,600
576,9.468851067127684,9.343784152374436,Opel,Astra,-0.020648803253141484,2.0,1.35,600
5064,10.367221568768269,10.426212774929162,Opel,Astra,-0.020648803253141484,2.0,1.35,600
5751,9.612466578818832,9.682396463079911,Opel,Astra,-0.020648803253141484,2.0,1.35,600
4322,8.987071812848821,9.03352088670432,Opel,Astra,-0.020648803253141484,2.0,1.35,600
10186,9.851931065621725,9.8913105201683,Opel,Astra,-0.020648803253141484,2.0,1.35,600
11453,9.099408811268901,9.284605414551333,Opel,Astra,-0.020648803253141484,2.0,1.35,600
17478,10.1226230824528,10.170836756035682,Opel,Astra,-0.020648803253141484,2.0,1.35,600
2457,8.787220328629298,8.82216340091991,Opel,Astra,-0.020648803253141484,2.0,1.35,600
2298,8.980927207648378,8.845283581000665,Opel,Astra,-0.020648803253141484,2.0,1.35,600
6813,9.47231994707559,9.319703702096012,Opel,Astra,-0.020648803253141484,2.0,1.35,600
16482,10.021270588192511,10.103196563452437,Opel,Corsa,-0.008198383655862215,8.0,1.35,600
14400,8.698681067461614,8.655785361750256,Opel,Corsa,-0.008198383655862215,8.0,1.35,600
3482,10.448714603019452,10.479338920259748,Opel,Corsa,-0.008198383655862215,8.0,1.35,600
16484,10.021270588192511,10.083345649431703,Opel,Corsa,-0.008198383655862215,8.0,1.35,600
16477,9.195226734166134,9.239036781373574,Opel,Corsa,-0.008198383655862215,8.0,1.35,600
3156,10.286877452992435,10.092652162821816,Opel,Corsa,-0.008198383655862215,8.0,1.35,600
11200,9.846917201047734,9.86841011702837,Opel,Corsa,-0.008198383655862215,8.0,1.35,600
9954,9.581903928408666,9.504088478267224,Opel,Corsa,-0.008198383655862215,8.0,1.35,600
15908,10.03889218954233,10.120755514193709,Opel,Corsa,-0.008198383655862215,8.0,1.35,600
13176,9.157993891603974,9.163099840670492,Opel,Corsa,-0.008198383655862215,8.0,1.35,600
3155,10.286877452992435,10.097385023644149,Opel,Corsa,-0.008198383655862215,8.0,1.35,600
14366,9.2093398716426,9.163127448218768,Opel,Corsa,-0.008198383655862215,8.0,1.35,600
16689,10.043249494911286,10.120718055466556,Opel,Corsa,-0.008198383655862215,8.0,1.35,600
1187,9.846917201047734,9.859893924763586,Opel,Corsa,-0.008198383655862215,8.0,1.35,600
16486,10.021270588192511,10.103196563452437,Opel,Corsa,-0.008198383655862215,8.0,1.35,600
16835,10.184711314926863,10.107901823107396,Opel,Corsa,-0.008198383655862215,8.0,1.35,600
13764,9.546098067659527,9.616438925742642,Opel,Corsa,-0.008198383655862215,8.0,1.35,600
7727,10.307284603543595,10.294766175194873,Opel,Corsa,-0.008198383655862215,8.0,1.35,600
12236,9.286838342948908,9.185256238182026,Opel,Corsa,-0.008198383655862215,8.0,1.35,600
2595,8.986571625268054,8.750444069729229,Opel,Corsa,-0.008198383655862215,8.0,1.35,600
12790,8.15908865466791,8.294942646576667,Opel,Corsa,-0.008198383655862215,8.0,1.35,600
5098,9.846917201047734,9.867858093680852,Opel,Corsa,-0.008198383655862215,8.0,1.35,600
4744,9.543234787249512,9.53144814292895,Opel,Corsa,-0.008198383655862215,8.0,1.35,600
1860,9.769956159911606,9.848195951075711,Opel,Corsa,-0.008198383655862215,8.0,1.35,600
3352,10.245124997898127,10.121444921941166,Opel,Corsa,-0.008198383655862215,8.0,1.35,600
16363,9.849559210510572,9.659518123589795,Opel,Corsa,-0.008198383655862215,8.0,1.35,600
9205,9.38429367909962,9.310203531341154,Opel,Corsa,-0.008198383655862215,8.0,1.35,600
5739,9.205327830152639,9.073108063916806,Opel,Corsa,-0.008198383655862215,8.0,1.35,600
7205,9.205327830152639,9.142596113178747,Opel,Corsa,-0.008198383655862215,8.0,1.35,600
12396,9.099408811268901,9.085422266471596,Opel,Corsa,-0.008198383655862215,8.0,1.35,600
3305,8.465689348549121,8.535158434868816,Opel,Corsa,-0.008198383655862215,8.0,1.35,600
12419,9.90098442231801,9.95528079944042,Opel,Corsa,-0.008198383655862215,8.0,1.35,600
11687,9.820105943597078,9.84563813968555,Opel,Corsa,-0.008198383655862215,8.0,1.35,600
11096,9.468851067127684,9.461546673854196,Opel,Corsa,-0.008198383655862215,8.0,1.35,600
16126,9.849559210510572,9.907587322569064,Opel,Corsa,-0.008198383655862215,8.0,1.35,600
1395,9.615805480084347,9.52878619359618,Opel,Corsa,-0.008198383655862215,8.0,1.35,600
13565,9.388486557359657,9.335369908707381,Opel,Corsa,-0.008198383655862215,8.0,1.35,600
2797,8.771680359010377,8.728897614214814,Opel,Corsa,-0.008198383655862215,8.0,1.35,600
16485,10.021270588192511,10.10792942427477,Opel,Corsa,-0.008198383655862215,8.0,1.35,600
11601,9.70747266861017,9.706399211801333,Opel,Corsa,-0.008198383655862215,8.0,1.35,600
16834,10.184711314926863,10.103178819844839,Opel,Corsa,-0.008198383655862215,8.0,1.35,600
14651,9.506734385029985,9.58540499643427,Opel,Crossland X,-0.006074115821849989,47.7,1.35,600
3658,10.239781201782993,10.137317829677688,Opel,Crossland X,-0.006074115821849989,47.7,1.35,600
14598,9.89822372286103,9.830806440577,Opel,Crossland X,-0.006074115821849989,47.7,1.35,600
762,9.996522418503318,9.99379811241673,Opel,Crossland X,-0.006074115821849989,47.7,1.35,600
13097,9.851931065621725,9.728951549422096,Opel,Crossland X,-0.006074115821849989,47.7,1.35,600
8107,10.1226230824528,10.09045959630744,Opel,Crossland X,-0.006074115821849989,47.7,1.35,600
9703,9.90098442231801,9.800280460914237,Opel,Crossland X,-0.006074115821849989,47.7,1.35,600
1503,9.740674462130217,9.767602541536018,Opel,Crossland X,-0.006074115821849989,47.7,1.35,600
3791,10.302263672493496,10.271614092010466,Opel,Crossland X,-0.006074115821849989,47.7,1.35,600
601,9.740674462130217,9.783659500446268,Opel,Crossland X,-0.006074115821849989,47.7,1.35,600
11412,9.947504437952903,9.838783665466387,Opel,Crossland X,-0.006074115821849989,47.7,1.35,600
14890,9.949893925350283,9.940263416343189,Opel,Crossland X,-0.006074115821849989,47.7,1.35,600
14094,10.401227936753463,10.270334097314155,Opel,Crossland X,-0.006074115821849989,47.7,1.35,600
9886,9.795345393916424,9.867875760961756,Opel,Crossland X,-0.006074115821849989,47.7,1.35,600
3325,10.273325483001141,10.286306283222125,Opel,Crossland X,-0.006074115821849989,47.7,1.35,600
16688,10.239959789157341,10.282797943781578,Opel,Crossland X,-0.006074115821849989,47.7,1.35,600
16684,10.239959789157341,10.270322665389768,Opel,Crossland X,-0.006074115821849989,47.7,1.35,600
6494,9.949893925350283,9.992631837267197,Opel,Crossland X,-0.006074115821849989,47.7,1.35,600
16188,10.238172478583245,10.207995072103026,Opel,Crossland X,-0.006074115821849989,47.7,1.35,600
11389,9.851931065621725,9.66199511104329,Opel,Crossland X,-0.006074115821849989,47.7,1.35,600
6364,9.825526011066415,9.804102828926844,Opel,Crossland X,-0.006074115821849989,47.7,1.35,600
9103,10.517320926376348,10.477685225352994,Mercedes-benz,GLC Class,-0.006080033536645279,27.0,1.35,600
5840,10.645305842559727,10.697791595988498,Mercedes-benz,GLC Class,-0.006080033536645279,27.0,1.35,600
1,10.689555697360309,10.716792825228246,Mercedes-benz,GLC Class,-0.006080033536645279,27.0,1.35,600
8853,10.689669599063263,10.642191060925285,Mercedes-benz,GLC Class,-0.006080033536645279,27.0,1.35,600
458,10.432644132986843,10.47184493390768,Mercedes-benz,GLC Class,-0.006080033536645279,27.0,1.35,600
7665,10.570034051298894,10.698668380957894,Mercedes-benz,GLC Class,-0.006080033536645279,27.0,1.35,600
3451,10.877952848461355,10.853135023930243,Mercedes-benz,GLC Class,-0.006080033536645279,27.0,1.35,600
3210,10.432644132986843,10.425556423443949,Mercedes-benz,GLC Class,-0.006080033536645279,27.0,1.35,600
4949,11.156107653683586,11.165033629487704,Mercedes-benz,GLC Class,-0.006080033536645279,27.0,1.35,600
17172,10.338511462885837,10.513739981021832,Mercedes-benz,GLC Class,-0.006080033536645279,27.0,1.35,600
12326,11.002016504398489,11.066000869230733,Mercedes-benz,GLC Class,-0.006080033536645279,27.0,1.35,600
4603,10.735309127783832,10.655079562742598,Mercedes-benz,GLC Class,-0.006080033536645279,27.0,1.35,600
5071,10.75683848463641,10.737277097933044,Mercedes-benz,GLC Class,-0.006080033536645279,27.0,1.35,600
17228,10.517320926376348,10.366128113602604,Mercedes-benz,GLC Class,-0.006080033536645279,27.0,1.35,600
7253,11.00126616045566,11.025174955408799,Mercedes-benz,GLC Class,-0.006080033536645279,27.0,1.35,600
13892,10.489884363149192,9.975650226087408,Mercedes-benz,A Class,-0.04821368146198186,2.0,1.35,600
15901,10.784751962486604,10.691809125758725,Mercedes-benz,A Class,-0.04821368146198186,2.0,1.35,600
10297,9.952039593118293,9.801967774374832,Mercedes-benz,A Class,-0.04821368146198186,2.0,1.35,600
2026,9.949893925350283,9.988301450359222,Mercedes-benz,A Class,-0.04821368146198186,2.0,1.35,600
1786,10.667791927412402,10.717695371855735,Mercedes-benz,A Class,-0.04821368146198186,2.0,1.35,600
8088,9.890908770329268,9.931765273162846,Mercedes-benz,A Class,-0.04821368146198186,2.0,1.35,600
15757,9.851931065621725,9.92631828903494,Mercedes-benz,A Class,-0.04821368146198186,2.0,1.35,600
6824,9.738023112808596,9.874371859855748,Mercedes-benz,A Class,-0.04821368146198186,2.0,1.35,600
10997,10.489884363149192,10.377469745036441,Mercedes-benz,A Class,-0.04821368146198186,2.0,1.35,600
13147,10.340128278112742,10.350067353943441,Mercedes-benz,A Class,-0.04821368146198186,2.0,1.35,600
23,10.34158118013602,10.300068865292099,Mercedes-benz,A Class,-0.04821368146198186,2.0,1.35,600
3605,10.968112078915977,10.357666545614254,Mercedes-benz,A Class,-0.04821368146198186,2.0,1.35,600
320,10.396658241063397,10.186580829816526,Mercedes-benz,A Class,-0.04821368146198186,2.0,1.35,600
5672,10.12643108384767,10.235197191801667,Mercedes-benz,A Class,-0.04821368146198186,2.0,1.35,600
14698,8.507142855562735,9.4030171837984,Mercedes-benz,A Class,-0.04821368146198186,2.0,1.35,600
4928,9.769670404801788,9.798151796352029,Mercedes-benz,A Class,-0.04821368146198186,2.0,1.35,600
6987,9.975808214115753,10.085002620798157,Mercedes-benz,A Class,-0.04821368146198186,2.0,1.35,600
7849,10.42969427834042,10.564144227654056,Mercedes-benz,A Class,-0.04821368146198186,2.0,1.35,600
15574,10.798963144696364,10.81563087125131,Mercedes-benz,A Class,-0.04821368146198186,2.0,1.35,600
15421,9.612466578818832,9.578275362755955,Mercedes-benz,A Class,-0.04821368146198186,2.0,1.35,600
1754,10.307284603543595,10.212637891858277,Mercedes-benz,A Class,-0.04821368146198186,2.0,1.35,600
12579,10.461673747661957,10.407312815062348,Mercedes-benz,A Class,-0.04821368146198186,2.0,1.35,600
12569,9.949893925350283,10.016853089923169,Mercedes-benz,A Class,-0.04821368146198186,2.0,1.35,600
9688,9.680031452383618,9.66420148886463,Mercedes-benz,A Class,-0.04821368146198186,2.0,1.35,600
26,9.90098442231801,10.017402020352835,Mercedes-benz,A Class,-0.04821368146198186,2.0,1.35,600
14483,10.643041105910228,10.731292752623972,Mercedes-benz,A Class,-0.04821368146198186,2.0,1.35,600
5259,9.564512185696797,9.641859588236873,Mercedes-benz,A Class,-0.04821368146198186,2.0,1.35,600
12006,10.461673747661957,10.336554562285562,Mercedes-benz,A Class,-0.04821368146198186,2.0,1.35,600
2286,9.949893925350283,10.169792401465564,Mercedes-benz,A Class,-0.04821368146198186,2.0,1.35,600
5799,10.183011437286446,10.180649541545693,Mercedes-benz,A Class,-0.04821368146198186,2.0,1.35,600
8755,9.975808214115753,10.012604293146428,Mercedes-benz,A Class,-0.04821368146198186,2.0,1.35,600
9444,10.570034051298894,10.48524924414856,Mercedes-benz,A Class,-0.04821368146198186,2.0,1.35,600
2818,10.400863128577715,10.500315488558147,Mercedes-benz,A Class,-0.04821368146198186,2.0,1.35,600
16906,9.738023112808596,9.743434422680227,Mercedes-benz,A Class,-0.04821368146198186,2.0,1.35,600
11961,9.67721410821299,9.530791462295362,Mercedes-benz,A Class,-0.04821368146198186,2.0,1.35,600
12583,10.201738576337144,10.367226261815203,Mercedes-benz,A Class,-0.04821368146198186,2.0,1.35,600
5985,10.570034051298894,10.496817678634192,Mercedes-benz,A Class,-0.04821368146198186,2.0,1.35,600
7791,10.544024782823776,10.789149916399667,Mercedes-benz,E Class,-0.03467158159914181,33.0,1.35,600
9256,10.402746539930654,10.412895167704136,Mercedes-benz,E Class,-0.03467158159914181,33.0,1.35,600
14328,11.154820928221902,11.173392333815706,Mercedes-benz,E Class,-0.03467158159914181,33.0,1.35,600
11805,9.710812583662682,9.753099275870515,Mercedes-benz,E Class,-0.03467158159914181,33.0,1.35,600
17255,10.307284603543595,10.212137935424249,Mercedes-benz,E Class,-0.03467158159914181,33.0,1.35,600
3383,8.973984926689743,9.118839885384874,Mercedes-benz,E Class,-0.03467158159914181,33.0,1.35,600
12576,11.155535980093628,10.840605945385922,Mercedes-benz,E Class,-0.03467158159914181,33.0,1.35,600
4991,10.116580767996837,10.269687644042156,Mercedes-benz,E Class,-0.03467158159914181,33.0,1.35,600
4164,10.640627694781701,10.577788496787944,Mercedes-benz,E Class,-0.03467158159914181,33.0,1.35,600
14842,10.798554647958657,10.680057916484238,Mercedes-benz,E Class,-0.03467158159914181,33.0,1.35,600
9408,10.645305842559727,10.611419143259033,Mercedes-benz,E Class,-0.03467158159914181,33.0,1.35,600
12589,10.595383951194421,10.480942872441092,Mercedes-benz,E Class,-0.03467158159914181,33.0,1.35,600
816,10.543893021838013,10.54459954732979,Mercedes-benz,E Class,-0.03467158159914181,33.0,1.35,600
11225,10.163926888594034,10.042572243808099,Mercedes-benz,E Class,-0.03467158159914181,33.0,1.35,600
3981,10.756731982692648,10.209717057096015,Mercedes-benz,E Class,-0.03467158159914181,33.0,1.35,600
10350,10.271596874100524,10.205170713027327,Mercedes-benz,E Class,-0.03467158159914181,33.0,1.35,600
17430,10.914178959831768,10.835363725534776,Mercedes-benz,E Class,-0.03467158159914181,33.0,1.35,600
10488,9.429475901892854,9.384394440753878,Mercedes-benz,E Class,-0.03467158159914181,33.0,1.35,600
15198,10.518538047359652,10.532667912403806,Mercedes-benz,E Class,-0.03467158159914181,33.0,1.35,600
9495,9.388486557359657,9.223150318344574,Mercedes-benz,E Class,-0.03467158159914181,33.0,1.35,600
8549,9.61547209118311,9.628912117066353,Mercedes-benz,E Class,-0.03467158159914181,33.0,1.35,600
13006,10.544024782823776,10.54860479302677,Mercedes-benz,E Class,-0.03467158159914181,33.0,1.35,600
8540,10.594131602877955,10.651597709091565,Mercedes-benz,E Class,-0.03467158159914181,33.0,1.35,600
13110,11.155535980093628,11.140708656096217,Mercedes-benz,E Class,-0.03467158159914181,33.0,1.35,600
17355,9.996522418503318,10.061527778113954,Mercedes-benz,E Class,-0.03467158159914181,33.0,1.35,600
9184,10.713306039899766,10.729203547487035,Mercedes-benz,E Class,-0.03467158159914181,33.0,1.35,600
14332,10.949050620114422,11.00985931876748,Mercedes-benz,E Class,-0.03467158159914181,33.0,1.35,600
8762,9.464982590349763,9.457919075157482,Mercedes-benz,E Class,-0.03467158159914181,33.0,1.35,600
14681,9.468851067127684,9.646565753562808,Mercedes-benz,E Class,-0.03467158159914181,33.0,1.35,600
206,10.620107089281216,10.637114243201841,Mercedes-benz,E Class,-0.03467158159914181,33.0,1.35,600
10575,10.542706391070517,10.67235234887096,Mercedes-benz,E Class,-0.03467158159914181,33.0,1.35,600
7893,7.90100705199242,8.429376520848038,Mercedes-benz,E Class,-0.03467158159914181,33.0,1.35,600
17190,10.690807903113322,10.673082068419152,Mercedes-benz,E Class,-0.03467158159914181,33.0,1.35,600
2528,9.612466578818832,9.760474432771442,Mercedes-benz,E Class,-0.03467158159914181,33.0,1.35,600
3038,9.996522418503318,10.101333070622848,Mercedes-benz,E Class,-0.03467158159914181,33.0,1.35,600
9146,10.307284603543595,10.397677724579014,Mercedes-benz,E Class,-0.03467158159914181,33.0,1.35,600
7697,9.301094735244646,9.452882398325611,Mercedes-benz,E Class,-0.03467158159914181,33.0,1.35,600
16844,10.582789326274021,10.614098928659532,Mercedes-benz,E Class,-0.03467158159914181,33.0,1.35,600
1500,9.90098442231801,10.089729019753051,Mercedes-benz,E Class,-0.03467158159914181,33.0,1.35,600
13932,10.083723602839061,10.084870480360268,Mercedes-benz,E Class,-0.03467158159914181,33.0,1.35,600
13497,9.755567422459507,9.791917876303206,Mercedes-benz,E Class,-0.03467158159914181,33.0,1.35,600
4805,10.695914297187898,10.677440863105788,Mercedes-benz,E Class,-0.03467158159914181,33.0,1.35,600
17509,11.034082887057288,11.132884804771077,Mercedes-benz,E Class,-0.03467158159914181,33.0,1.35,600
5182,10.48849257447637,10.530964007620597,Mercedes-benz,E Class,-0.03467158159914181,33.0,1.35,600
926,10.19988156558993,9.954856064440087,Mercedes-benz,E Class,-0.03467158159914181,33.0,1.35,600
17489,10.515966830028619,10.437129971580624,Mercedes-benz,E Class,-0.03467158159914181,33.0,1.35,600
13453,11.097334260563056,11.05588963731308,Mercedes-benz,E Class,-0.03467158159914181,33.0,1.35,600
2151,10.402746539930654,10.25339471422875,Mercedes-benz,E Class,-0.03467158159914181,33.0,1.35,600
9983,9.796737182589247,9.800253163667907,Mercedes-benz,E Class,-0.03467158159914181,33.0,1.35,600
16325,10.941995917134532,10.84165462985397,Mercedes-benz,E Class,-0.03467158159914181,33.0,1.35,600
3223,10.967335848767897,11.004378105613934,Mercedes-benz,E Class,-0.03467158159914181,33.0,1.35,600
13767,9.838949031398556,9.945185596144054,Mercedes-benz,E Class,-0.03467158159914181,33.0,1.35,600
3448,10.542389718243678,10.528120336597105,Mercedes-benz,E Class,-0.03467158159914181,33.0,1.35,600
