,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_epsilon,param_max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,make,model
0,0.004926633834838867,0.0063869218340762085,0.0,0.0,16.0,1.35,600,"{'alpha': 16.0, 'epsilon': 1.35, 'max_iter': 600}",-0.016253973830268387,-0.010308518800583371,-0.008279630321723446,-0.012462674089049802,-0.00957380559319654,-0.011375720526964308,0.0027910720108819,21,-0.0045148396296267445,-0.005342274237859725,-0.006091798787294879,-0.006518930303960415,-0.006140670004040413,-0.005721702592556435,0.0007139413136547251,Audi,Q5
1,0.0062485218048095705,0.007652845034590424,0.0,0.0,16.1,1.35,600,"{'alpha': 16.1, 'epsilon': 1.35, 'max_iter': 600}",-0.016252940673183433,-0.010312113363160421,-0.008280204320265284,-0.012362331152359969,-0.009566949628070922,-0.011354907827408006,0.0027836538573619406,20,-0.004515389349885537,-0.005343617141350483,-0.006094896393417135,-0.006522001622052726,-0.00613948974771317,-0.00572307885088381,0.0007144828946936918,Audi,Q5
2,0.006342887878417969,0.00667485333502213,0.0,0.0,16.2,1.35,600,"{'alpha': 16.2, 'epsilon': 1.35, 'max_iter': 600}",-0.01625225534854545,-0.010317095646125688,-0.008280724510595472,-0.012255523599247581,-0.009560722410661531,-0.011333264303035145,0.002776311862856659,19,-0.004516025322934533,-0.005345051934075382,-0.006097921948622329,-0.0065250811342654905,-0.006138422361280661,-0.005724500540235679,0.0007149961825441913,Audi,Q5
3,0.006248998641967774,0.007653429083017494,0.0,0.0,16.3,1.35,600,"{'alpha': 16.3, 'epsilon': 1.35, 'max_iter': 600}",-0.016251404028438415,-0.010321153701392607,-0.0082812500154751,-0.012166720011783417,-0.009554314612625238,-0.011314968473942954,0.002770736153900669,18,-0.004516589356404139,-0.00534646744070167,-0.006100942245438918,-0.006528064054190031,-0.006137338342303977,-0.005725880287807747,0.0007155147326286664,Audi,Q5
4,0.009372711181640625,0.007652787089899947,0.0,0.0,16.4,1.35,600,"{'alpha': 16.4, 'epsilon': 1.35, 'max_iter': 600}",-0.01624991259080959,-0.010325449898703256,-0.008281801722892519,-0.012072304639548774,-0.009547390497415079,-0.011295371869873843,0.0027651000279702207,17,-0.004517164857191667,-0.005347809328464579,-0.006103963576291606,-0.006531063410634593,-0.0061361945929325834,-0.005727239153103005,0.0007160371601026953,Audi,Q5
5,0.005646276473999024,0.006920238048104678,0.0,0.0,16.5,1.35,600,"{'alpha': 16.5, 'epsilon': 1.35, 'max_iter': 600}",-0.016249230824668122,-0.010329937165722855,-0.008282378376087324,-0.011980675316319741,-0.009542483797029388,-0.011276941095965488,0.002760125774238237,16,-0.0045177497912541114,-0.005349237848415295,-0.006107046391135979,-0.006533990335214285,-0.0061353396116460394,-0.005728672795533142,0.0007165732646814819,Audi,Q5
6,0.006253099441528321,0.007658454820631131,0.0,0.0,16.6,1.35,600,"{'alpha': 16.6, 'epsilon': 1.35, 'max_iter': 600}",-0.01624808042998528,-0.010334159928368645,-0.008283250685631486,-0.011891725977190987,-0.009534900785198423,-0.011258423561274964,0.0027558735558877,15,-0.004518339445100048,-0.005350613074551453,-0.006110116604115177,-0.006536914101546831,-0.006134101318371018,-0.005730016908736905,0.0007170707933782569,Audi,Q5
7,0.009450483322143554,0.005901642420729111,0.0,0.0,16.7,1.35,600,"{'alpha': 16.7, 'epsilon': 1.35, 'max_iter': 600}",-0.016247183514191316,-0.01033876769195748,-0.008283733558816835,-0.011801002443454183,-0.00952870846696197,-0.011239879135076356,0.002751976019833105,14,-0.0045189452108283425,-0.0053520518988490005,-0.006113141635336827,-0.006539932614205539,-0.006133066544023345,-0.0057314275806486115,0.0007175986720723544,Audi,Q5
8,0.0062544822692871095,0.007660146698741055,0.0,0.0,16.8,1.35,600,"{'alpha': 16.8, 'epsilon': 1.35, 'max_iter': 600}",-0.016246236160478676,-0.01034269764914175,-0.008284247364531759,-0.011713967406263907,-0.009521810127033249,-0.01122179174148987,0.0027487884416154567,13,-0.0045195542114093695,-0.005353415671626091,-0.006116139777941601,-0.006542787266143356,-0.006131948978038527,-0.005732769181031788,0.000718087246890722,Audi,Q5
9,0.009372806549072266,0.00765286450745187,0.0,0.0,16.9,1.35,600,"{'alpha': 16.9, 'epsilon': 1.35, 'max_iter': 600}",-0.016245178274691865,-0.010347275870633601,-0.008284858067843594,-0.011630114234423332,-0.00951558495370752,-0.011204602280259981,0.002745948329694321,12,-0.004520152850478071,-0.005354864409531528,-0.00611916654033383,-0.0065456948558292195,-0.006130932494031104,-0.0057341622300407505,0.0007185994397937643,Audi,Q5
