,true,predict,make,model,score,alpha,epsilon,max_iter
12660,9.90098442231801,9.651385811652165,Bmw,3 Series,-0.06575862638739989,263.0,1.35,600
12954,9.90098442231801,10.154229272867665,Bmw,3 Series,-0.06575862638739989,263.0,1.35,600
11654,10.163926888594034,10.182061947670002,Bmw,3 Series,-0.06575862638739989,263.0,1.35,600
11671,10.798554647958657,10.527962230504,Bmw,3 Series,-0.06575862638739989,263.0,1.35,600
6551,10.083723602839061,9.981669416105365,Bmw,3 Series,-0.06575862638739989,263.0,1.35,600
3841,10.203406942652387,10.25568231307484,Bmw,3 Series,-0.06575862638739989,263.0,1.35,600
16487,8.83927669058535,9.032909107066313,Bmw,3 Series,-0.06575862638739989,263.0,1.35,600
5430,11.050096039472493,10.800787349205402,Bmw,3 Series,-0.06575862638739989,263.0,1.35,600
11444,9.878169744551839,9.857902014078254,Bmw,3 Series,-0.06575862638739989,263.0,1.35,600
10147,10.238172478583245,10.855043719642689,Bmw,3 Series,-0.06575862638739989,263.0,1.35,600
8036,10.262908722142885,10.354152773780099,Bmw,3 Series,-0.06575862638739989,263.0,1.35,600
826,9.392245175273795,10.318736077969941,Bmw,3 Series,-0.06575862638739989,263.0,1.35,600
6845,10.461673747661957,10.277078374621517,Bmw,3 Series,-0.06575862638739989,263.0,1.35,600
7937,9.38429367909962,9.663908611336826,Bmw,3 Series,-0.06575862638739989,263.0,1.35,600
16005,10.667791927412402,10.566011016262172,Bmw,3 Series,-0.06575862638739989,263.0,1.35,600
10894,9.798071479779479,10.211138501773792,Bmw,3 Series,-0.06575862638739989,263.0,1.35,600
16051,9.67721410821299,9.601755853720393,Bmw,3 Series,-0.06575862638739989,263.0,1.35,600
2175,10.238172478583245,10.307849544171738,Bmw,3 Series,-0.06575862638739989,263.0,1.35,600
10229,10.124629101179664,9.93482962899406,Bmw,3 Series,-0.06575862638739989,263.0,1.35,600
8826,9.98736903651683,10.042158329744217,Bmw,3 Series,-0.06575862638739989,263.0,1.35,600
8506,9.849559210510572,9.76521677237477,Bmw,3 Series,-0.06575862638739989,263.0,1.35,600
8751,9.468851067127684,9.446541734483807,Bmw,3 Series,-0.06575862638739989,263.0,1.35,600
7076,11.002016504398489,10.691813792070613,Bmw,3 Series,-0.06575862638739989,263.0,1.35,600
4589,10.712193073730345,10.504934430577478,Bmw,3 Series,-0.06575862638739989,263.0,1.35,600
13190,10.165659490817816,10.231309276379594,Bmw,3 Series,-0.06575862638739989,263.0,1.35,600
2634,9.461099090323366,9.558651666677845,Bmw,3 Series,-0.06575862638739989,263.0,1.35,600
16044,10.691922185369403,10.420730331328706,Bmw,3 Series,-0.06575862638739989,263.0,1.35,600
10576,10.271596874100524,10.350808716427517,Bmw,3 Series,-0.06575862638739989,263.0,1.35,600
1088,9.949893925350283,9.514704530288844,Bmw,3 Series,-0.06575862638739989,263.0,1.35,600
11526,10.083723602839061,10.042728763947327,Bmw,3 Series,-0.06575862638739989,263.0,1.35,600
5737,9.104424146384634,8.922297359608525,Bmw,3 Series,-0.06575862638739989,263.0,1.35,600
4917,10.081633737919603,10.132785222349789,Bmw,3 Series,-0.06575862638739989,263.0,1.35,600
7946,10.307284603543595,10.103171427444686,Bmw,3 Series,-0.06575862638739989,263.0,1.35,600
15307,10.126591103050316,10.327892207637921,Bmw,3 Series,-0.06575862638739989,263.0,1.35,600
12086,10.305613759378778,10.291857542804799,Bmw,3 Series,-0.06575862638739989,263.0,1.35,600
12697,10.596509725282923,10.384099015097235,Bmw,3 Series,-0.06575862638739989,263.0,1.35,600
8361,9.996522418503318,10.169096333277524,Bmw,3 Series,-0.06575862638739989,263.0,1.35,600
10885,9.735068900911164,9.776618516901433,Bmw,3 Series,-0.06575862638739989,263.0,1.35,600
14367,10.12643108384767,10.266126737035414,Bmw,3 Series,-0.06575862638739989,263.0,1.35,600
12393,10.124629101179664,10.282766657049029,Bmw,3 Series,-0.06575862638739989,263.0,1.35,600
16932,9.528794103094718,9.776547908372251,Bmw,3 Series,-0.06575862638739989,263.0,1.35,600
4060,9.632334782035558,10.024631242217744,Bmw,3 Series,-0.06575862638739989,263.0,1.35,600
10891,9.07680897935166,9.282987515000418,Bmw,3 Series,-0.06575862638739989,263.0,1.35,600
5429,10.858036996527373,10.726537315402908,Bmw,3 Series,-0.06575862638739989,263.0,1.35,600
12414,9.205327830152639,9.401898665840497,Bmw,3 Series,-0.06575862638739989,263.0,1.35,600
961,9.259130536145614,9.433373944488498,Bmw,3 Series,-0.06575862638739989,263.0,1.35,600
11241,9.795345393916424,10.091816401310943,Bmw,3 Series,-0.06575862638739989,263.0,1.35,600
15779,8.698681067461614,9.544861239922684,Bmw,3 Series,-0.06575862638739989,263.0,1.35,600
5279,8.846496938558838,9.431318917630017,Bmw,3 Series,-0.06575862638739989,263.0,1.35,600
6855,10.04107321548869,10.073038686260173,Bmw,3 Series,-0.06575862638739989,263.0,1.35,600
3271,10.949050620114422,10.673402166736778,Bmw,3 Series,-0.06575862638739989,263.0,1.35,600
9836,10.75577295443437,10.534903994771469,Bmw,3 Series,-0.06575862638739989,263.0,1.35,600
15146,10.165659490817816,10.254579632665864,Bmw,3 Series,-0.06575862638739989,263.0,1.35,600
13832,8.986571625268054,9.255889091198835,Bmw,3 Series,-0.06575862638739989,263.0,1.35,600
10118,10.273325483001141,10.249972246570637,Bmw,3 Series,-0.06575862638739989,263.0,1.35,600
14252,9.38429367909962,9.354638972881203,Bmw,3 Series,-0.06575862638739989,263.0,1.35,600
4357,9.996522418503318,9.871725043464458,Bmw,3 Series,-0.06575862638739989,263.0,1.35,600
1524,10.667791927412402,10.399605625007744,Bmw,3 Series,-0.06575862638739989,263.0,1.35,600
297,8.465899897028686,8.976590906499286,Bmw,3 Series,-0.06575862638739989,263.0,1.35,600
10475,9.612466578818832,9.903560361066344,Bmw,3 Series,-0.06575862638739989,263.0,1.35,600
17491,9.947504437952903,9.835566644465443,Bmw,3 Series,-0.06575862638739989,263.0,1.35,600
3984,10.273152756513104,10.203627843817134,Bmw,3 Series,-0.06575862638739989,263.0,1.35,600
3330,10.819678279409949,10.694689819020503,Bmw,3 Series,-0.06575862638739989,263.0,1.35,600
8925,9.90098442231801,9.875080035910184,Bmw,3 Series,-0.06575862638739989,263.0,1.35,600
13502,9.598998361767967,9.641062430365176,Bmw,3 Series,-0.06575862638739989,263.0,1.35,600
3085,9.996294602122335,10.055831084134862,Bmw,3 Series,-0.06575862638739989,263.0,1.35,600
14629,10.184711314926863,9.951260837951235,Bmw,3 Series,-0.06575862638739989,263.0,1.35,600
8198,10.644233711895351,10.610916682727282,Bmw,3 Series,-0.06575862638739989,263.0,1.35,600
9667,10.062625773874425,10.10239539539526,Bmw,3 Series,-0.06575862638739989,263.0,1.35,600
17315,8.691146498539675,8.759146621872075,Bmw,3 Series,-0.06575862638739989,263.0,1.35,600
14107,10.203555107263542,10.183098554208744,Bmw,3 Series,-0.06575862638739989,263.0,1.35,600
8726,10.038673825091196,10.023092903684121,Bmw,3 Series,-0.06575862638739989,263.0,1.35,600
4922,10.081633737919603,10.129213641166618,Bmw,3 Series,-0.06575862638739989,263.0,1.35,600
16425,9.60911649193355,9.376041158271459,Bmw,3 Series,-0.06575862638739989,263.0,1.35,600
15510,11.2891567182621,11.162134011753981,Bmw,7 Series,-0.12591651565618941,20.0,1.35,600
12731,11.289719411702812,10.730453799466735,Bmw,7 Series,-0.12591651565618941,20.0,1.35,600
9037,11.37308851978243,11.089620188500632,Bmw,7 Series,-0.12591651565618941,20.0,1.35,600
3546,10.778852117797637,10.57045644768759,Bmw,7 Series,-0.12591651565618941,20.0,1.35,600
2033,10.8187777840767,10.893333713686774,Bmw,7 Series,-0.12591651565618941,20.0,1.35,600
17068,11.384523750165704,11.511687511840687,Bmw,7 Series,-0.12591651565618941,20.0,1.35,600
9036,11.37308851978243,11.089620188500632,Bmw,7 Series,-0.12591651565618941,20.0,1.35,600
6974,10.340128278112742,10.887381158183938,Bmw,7 Series,-0.12591651565618941,20.0,1.35,600
16971,10.69183127007966,10.846198048404895,Bmw,7 Series,-0.12591651565618941,20.0,1.35,600
15165,11.56123932524878,11.309268471893043,Bmw,7 Series,-0.12591651565618941,20.0,1.35,600
12194,11.250911139267025,11.081024622916548,Bmw,7 Series,-0.12591651565618941,20.0,1.35,600
16175,9.38429367909962,10.241888708871814,Bmw,7 Series,-0.12591651565618941,20.0,1.35,600
8972,10.645305842559727,10.428427720005912,Bmw,7 Series,-0.12591651565618941,20.0,1.35,600
9775,10.874171768240615,10.973574790112076,Bmw,7 Series,-0.12591651565618941,20.0,1.35,600
6673,11.12652741957929,11.206378708342973,Bmw,X5,-0.08931965288171491,2.0,1.35,600
14706,11.00126616045566,11.204587421630164,Bmw,X5,-0.08931965288171491,2.0,1.35,600
9747,11.5520981000447,11.427542359439123,Bmw,X5,-0.08931965288171491,2.0,1.35,600
10212,11.337976662505687,11.181419923771942,Bmw,X5,-0.08931965288171491,2.0,1.35,600
9837,11.511924964636645,11.257514790320597,Bmw,X5,-0.08931965288171491,2.0,1.35,600
318,10.713306039899766,10.744959909700755,Bmw,X5,-0.08931965288171491,2.0,1.35,600
3533,11.407553838139561,11.401356475063258,Bmw,X5,-0.08931965288171491,2.0,1.35,600
3391,8.987196820661973,10.201863219434337,Bmw,X5,-0.08931965288171491,2.0,1.35,600
3807,11.002016504398489,10.878088878878406,Bmw,X5,-0.08931965288171491,2.0,1.35,600
15208,10.371927459805681,10.562477582272377,Bmw,X5,-0.08931965288171491,2.0,1.35,600
11788,11.461105716240432,11.563432419193683,Bmw,X5,-0.08931965288171491,2.0,1.35,600
1643,11.580116714510552,11.680418714462057,Bmw,X5,-0.08931965288171491,2.0,1.35,600
13946,10.966472663561087,10.950127271386366,Bmw,X5,-0.08931965288171491,2.0,1.35,600
10824,10.967335848767897,10.957652316089172,Bmw,X5,-0.08931965288171491,2.0,1.35,600
2948,11.407287132947232,11.49599359978762,Bmw,X5,-0.08931965288171491,2.0,1.35,600
6405,10.943304794693733,10.616932518122692,Bmw,X5,-0.08931965288171491,2.0,1.35,600
5785,10.714306651468048,10.580069631476665,Bmw,X5,-0.08931965288171491,2.0,1.35,600
9378,10.984444905965518,11.102544528376274,Bmw,X5,-0.08931965288171491,2.0,1.35,600
4751,9.388486557359657,10.051142135043921,Bmw,X5,-0.08931965288171491,2.0,1.35,600
10211,11.652252530191328,11.339019108137007,Bmw,X5,-0.08931965288171491,2.0,1.35,600
14980,10.966472663561087,11.107075265710346,Bmw,X5,-0.08931965288171491,2.0,1.35,600
4915,10.895812970686281,10.90378487033623,Bmw,X5,-0.08931965288171491,2.0,1.35,600
3297,10.239781201782993,10.762107502505879,Bmw,X5,-0.08931965288171491,2.0,1.35,600
3591,10.817756241458644,10.957373813608875,Bmw,X5,-0.08931965288171491,2.0,1.35,600
11496,10.432644132986843,10.685069959589521,Bmw,X5,-0.08931965288171491,2.0,1.35,600
10695,11.511924964636645,11.469826808603685,Bmw,X5,-0.08931965288171491,2.0,1.35,600
17040,10.89664672866686,10.889520112225732,Bmw,X5,-0.08931965288171491,2.0,1.35,600
7074,11.46157953761864,11.48436559845278,Bmw,X5,-0.08931965288171491,2.0,1.35,600
9935,11.034002173549839,10.866980988891513,Bmw,X5,-0.08931965288171491,2.0,1.35,600
15975,10.768484990022733,11.07533584604713,Bmw,X5,-0.08931965288171491,2.0,1.35,600
768,11.360939107972346,11.397382336315882,Bmw,X5,-0.08931965288171491,2.0,1.35,600
2757,10.667791927412402,11.06943233423449,Bmw,X5,-0.08931965288171491,2.0,1.35,600
5815,11.00126616045566,10.81279013180321,Bmw,X5,-0.08931965288171491,2.0,1.35,600
13868,10.667791927412402,10.782376160828138,Bmw,X5,-0.08931965288171491,2.0,1.35,600
9745,11.695205354229437,11.523258681680105,Bmw,X5,-0.08931965288171491,2.0,1.35,600
1570,9.740674462130217,9.641867878357965,Citroen,Grand C4 Picasso,-0.04014879154771739,61.6,1.35,600
2418,9.581903928408666,9.095822088010378,Citroen,Grand C4 Picasso,-0.04014879154771739,61.6,1.35,600
14946,10.221759448941915,10.315498737644852,Citroen,Grand C4 Picasso,-0.04014879154771739,61.6,1.35,600
12106,8.986571625268054,8.782862544067832,Citroen,Grand C4 Picasso,-0.04014879154771739,61.6,1.35,600
9503,10.177134086023445,10.288854077626988,Citroen,Grand C4 Picasso,-0.04014879154771739,61.6,1.35,600
15144,9.796737182589247,9.776068763729397,Citroen,Grand C4 Picasso,-0.04014879154771739,61.6,1.35,600
15238,9.708080756193517,9.66388131538897,Citroen,Grand C4 Picasso,-0.04014879154771739,61.6,1.35,600
13045,10.292145542327912,10.20124902170427,Citroen,Grand C4 Picasso,-0.04014879154771739,61.6,1.35,600
3324,9.792555991828847,9.734180290998761,Citroen,Grand C4 Picasso,-0.04014879154771739,61.6,1.35,600
9956,9.875602349046593,9.754897905173802,Citroen,Grand C4 Picasso,-0.04014879154771739,61.6,1.35,600
1050,8.68270762989381,8.81646834537286,Citroen,Grand C4 Picasso,-0.04014879154771739,61.6,1.35,600
12682,8.852950887099581,8.96329462514103,Citroen,Grand C4 Picasso,-0.04014879154771739,61.6,1.35,600
4980,9.61547209118311,9.111317184698555,Citroen,Grand C4 Picasso,-0.04014879154771739,61.6,1.35,600
16874,10.307284603543595,10.177452042194366,Citroen,Grand C4 Picasso,-0.04014879154771739,61.6,1.35,600
16310,10.238172478583245,10.360301857914825,Citroen,Grand C4 Picasso,-0.04014879154771739,61.6,1.35,600
10464,8.852950887099581,9.011542511826228,Citroen,Grand C4 Picasso,-0.04014879154771739,61.6,1.35,600
3258,8.433594167539924,8.496378723377624,Citroen,Grand C4 Picasso,-0.04014879154771739,61.6,1.35,600
13232,8.846496938558838,9.290639140662744,Fiat,500,-0.10889591311368346,77.0,1.35,600
2451,9.546741177474825,9.497256353600186,Fiat,500,-0.10889591311368346,77.0,1.35,600
15507,9.468851067127684,9.25909508089346,Fiat,500,-0.10889591311368346,77.0,1.35,600
10343,9.468851067127684,9.267517305246358,Fiat,500,-0.10889591311368346,77.0,1.35,600
12983,9.159047077588632,9.166886797367765,Fiat,500,-0.10889591311368346,77.0,1.35,600
7033,9.099297073182859,9.455688940801378,Fiat,500,-0.10889591311368346,77.0,1.35,600
218,9.944869390314897,9.571393285418152,Fiat,500,-0.10889591311368346,77.0,1.35,600
16466,9.153770020487789,9.3218697812023,Fiat,500,-0.10889591311368346,77.0,1.35,600
7422,9.795345393916424,9.603687886892269,Fiat,500,-0.10889591311368346,77.0,1.35,600
185,9.543234787249512,9.549182148315808,Fiat,500,-0.10889591311368346,77.0,1.35,600
482,9.305195902988862,9.366432199578899,Fiat,500,-0.10889591311368346,77.0,1.35,600
14010,8.77940359789435,9.634871098941133,Fiat,500,-0.10889591311368346,77.0,1.35,600
7595,9.468851067127684,9.406643643653391,Fiat,500,-0.10889591311368346,77.0,1.35,600
12717,9.185022563991893,9.323169006567516,Fiat,500,-0.10889591311368346,77.0,1.35,600
10103,9.468464892185638,9.536600849481566,Fiat,500,-0.10889591311368346,77.0,1.35,600
8241,9.539644119118783,9.580390209838228,Fiat,500,-0.10889591311368346,77.0,1.35,600
9075,9.104424146384634,9.840464095671157,Fiat,500,-0.10889591311368346,77.0,1.35,600
8615,9.259035293514941,9.318041070863622,Fiat,500,-0.10889591311368346,77.0,1.35,600
13315,9.21024036697585,9.588557625843318,Fiat,500,-0.10889591311368346,77.0,1.35,600
1038,10.04107321548869,10.16254982582868,Ford,Focus,-0.04608975314778036,2.0,1.35,600
2712,10.363030408174957,10.351928261400554,Ford,Focus,-0.04608975314778036,2.0,1.35,600
4714,9.158520623246385,9.19568369119688,Ford,Focus,-0.04608975314778036,2.0,1.35,600
7813,9.51044496442652,9.53653598718427,Ford,Focus,-0.04608975314778036,2.0,1.35,600
12623,9.578449693540579,9.697304881330274,Ford,Focus,-0.04608975314778036,2.0,1.35,600
8875,9.137662146478197,9.21291184605551,Ford,Focus,-0.04608975314778036,2.0,1.35,600
1315,10.043206015705211,10.079041749950909,Ford,Focus,-0.04608975314778036,2.0,1.35,600
15209,10.083723602839061,10.0344680843964,Ford,Focus,-0.04608975314778036,2.0,1.35,600
7741,9.67721410821299,9.554062187817498,Ford,Focus,-0.04608975314778036,2.0,1.35,600
7684,10.302632731899473,10.387261719550647,Ford,Focus,-0.04608975314778036,2.0,1.35,600
9182,10.273325483001141,10.333919526393153,Ford,Focus,-0.04608975314778036,2.0,1.35,600
16721,9.674074388208323,9.84860849260828,Ford,Focus,-0.04608975314778036,2.0,1.35,600
967,9.61547209118311,9.762478776899556,Ford,Focus,-0.04608975314778036,2.0,1.35,600
14230,9.350015354048665,9.549180346925704,Ford,Focus,-0.04608975314778036,2.0,1.35,600
7549,9.767094927630573,9.883462149564538,Ford,Focus,-0.04608975314778036,2.0,1.35,600
17498,8.507142855562735,8.930053794272123,Ford,Focus,-0.04608975314778036,2.0,1.35,600
8172,9.769956159911606,9.69268453831162,Ford,Focus,-0.04608975314778036,2.0,1.35,600
7377,10.352969546061066,10.382970115288723,Ford,Focus,-0.04608975314778036,2.0,1.35,600
3169,9.66459564425378,9.66134761571997,Ford,Focus,-0.04608975314778036,2.0,1.35,600
14794,9.259130536145614,9.305889696995242,Ford,Focus,-0.04608975314778036,2.0,1.35,600
7496,9.769670404801788,9.718651559681842,Ford,Focus,-0.04608975314778036,2.0,1.35,600
3208,9.658226195968298,9.717372501235868,Ford,Focus,-0.04608975314778036,2.0,1.35,600
15873,9.79784922051313,9.788557541144408,Ford,Focus,-0.04608975314778036,2.0,1.35,600
13961,9.60911649193355,9.561422207211267,Ford,Focus,-0.04608975314778036,2.0,1.35,600
8073,9.849559210510572,9.957204252051438,Ford,Focus,-0.04608975314778036,2.0,1.35,600
16983,8.517193191416238,8.509231243088529,Ford,Focus,-0.04608975314778036,2.0,1.35,600
15416,9.711115659888671,9.678129413228643,Ford,Focus,-0.04608975314778036,2.0,1.35,600
6097,9.949893925350283,9.962272946619214,Ford,Focus,-0.04608975314778036,2.0,1.35,600
4453,9.851931065621725,9.85270232933717,Ford,Focus,-0.04608975314778036,2.0,1.35,600
16023,9.20029003612268,9.095193471292719,Ford,Focus,-0.04608975314778036,2.0,1.35,600
16600,9.578449693540579,9.509380629141456,Ford,Focus,-0.04608975314778036,2.0,1.35,600
12800,8.824677891164198,8.884983934620502,Ford,Focus,-0.04608975314778036,2.0,1.35,600
3897,9.795345393916424,9.809699479860424,Ford,Focus,-0.04608975314778036,2.0,1.35,600
13956,9.710812583662682,9.709842469023307,Ford,Focus,-0.04608975314778036,2.0,1.35,600
12958,8.852235835227855,8.90493646249768,Ford,Focus,-0.04608975314778036,2.0,1.35,600
12325,8.00603417874901,8.787348887850031,Ford,Focus,-0.04608975314778036,2.0,1.35,600
16572,9.61547209118311,9.701066012567342,Ford,Focus,-0.04608975314778036,2.0,1.35,600
2476,9.902236770634476,9.827623976960984,Ford,Focus,-0.04608975314778036,2.0,1.35,600
16141,10.077440859659566,10.209106973924507,Ford,Focus,-0.04608975314778036,2.0,1.35,600
2260,9.849559210510572,9.67992199436139,Ford,Focus,-0.04608975314778036,2.0,1.35,600
7043,9.46877384406884,9.424085056691808,Ford,Focus,-0.04608975314778036,2.0,1.35,600
12597,9.543234787249512,9.56896613775422,Ford,Focus,-0.04608975314778036,2.0,1.35,600
2626,9.90323752128092,9.797031374498342,Ford,Focus,-0.04608975314778036,2.0,1.35,600
3429,9.259130536145614,9.188153920761271,Ford,Focus,-0.04608975314778036,2.0,1.35,600
8946,10.238172478583245,10.18900180729811,Ford,Focus,-0.04608975314778036,2.0,1.35,600
9505,9.758172721371269,9.821304833136235,Ford,Focus,-0.04608975314778036,2.0,1.35,600
6248,9.849559210510572,9.784904681506395,Ford,Focus,-0.04608975314778036,2.0,1.35,600
16248,9.301094735244646,9.183235745429494,Ford,Focus,-0.04608975314778036,2.0,1.35,600
17366,9.543234787249512,9.430394104823375,Ford,Focus,-0.04608975314778036,2.0,1.35,600
11452,9.710812583662682,9.789339459554446,Ford,Focus,-0.04608975314778036,2.0,1.35,600
15797,9.388486557359657,9.394237307644254,Ford,Focus,-0.04608975314778036,2.0,1.35,600
9000,10.419300717813158,10.331013092789327,Ford,Focus,-0.04608975314778036,2.0,1.35,600
9078,8.846496938558838,8.88720719877365,Ford,Focus,-0.04608975314778036,2.0,1.35,600
11919,9.468851067127684,9.349366625633014,Ford,Focus,-0.04608975314778036,2.0,1.35,600
9572,9.388486557359657,9.37207271372364,Ford,Focus,-0.04608975314778036,2.0,1.35,600
84,9.259130536145614,9.293894174722187,Ford,Focus,-0.04608975314778036,2.0,1.35,600
