,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,10.803502321243286,0.06680352988881855,0.0187469482421875,0.006248307474400777,8,1,2,100,"{'max_depth': 8, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",-0.04526648410310672,-0.04806848069844062,-0.04367804355765988,-0.043943689446883344,-0.04486161976015652,-0.04516366351324942,0.001564299763914501,1,-0.029135493986074172,-0.030183894970136918,-0.030083394507544013,-0.030258616671358728,-0.029840571491589415,-0.02990039432534065,0.0004076361691315088
