,true,predict,make,model,score,alpha,epsilon,max_iter
13939,9.90323752128092,9.930285322086904,Opel,Mokka,-0.004878609320489974,7.0,1.35,600
1492,10.30521234102857,10.282862662221731,Opel,Mokka,-0.004878609320489974,7.0,1.35,600
16342,9.949893925350283,10.00765365639659,Opel,Mokka,-0.004878609320489974,7.0,1.35,600
1299,10.291976036437175,10.394249259132977,Opel,Mokka,-0.004878609320489974,7.0,1.35,600
7615,10.351373376528244,10.318117279908883,Opel,Mokka,-0.004878609320489974,7.0,1.35,600
7476,10.349774655164548,10.38039444026598,Opel,Mokka,-0.004878609320489974,7.0,1.35,600
9602,9.898475010712584,9.997611051891315,Opel,Mokka,-0.004878609320489974,7.0,1.35,600
9024,9.846917201047734,9.957783007709558,Opel,Mokka,-0.004878609320489974,7.0,1.35,600
12495,10.519888668850758,10.467702131367094,Opel,Mokka,-0.004878609320489974,7.0,1.35,600
17349,9.506734385029985,9.5629069800665,Opel,Mokka,-0.004878609320489974,7.0,1.35,600
7444,9.67721410821299,9.640966514565806,Opel,Mokka,-0.004878609320489974,7.0,1.35,600
13650,9.47231994707559,9.472171077265283,Opel,Mokka,-0.004878609320489974,7.0,1.35,600
908,9.54287630006159,9.494087529063519,Opel,Mokka,-0.004878609320489974,7.0,1.35,600
12630,10.509168707314798,10.482541209432533,Opel,Mokka,-0.004878609320489974,7.0,1.35,600
8359,9.099408811268901,9.066811321420996,Opel,Mokka,-0.004878609320489974,7.0,1.35,600
15005,9.73477299914839,9.734338259302566,Opel,Mokka,-0.004878609320489974,7.0,1.35,600
8055,9.738023112808596,9.786546860951255,Opel,Mokka,-0.004878609320489974,7.0,1.35,600
10242,9.531336323457896,9.376570303623998,Opel,Mokka,-0.004878609320489974,7.0,1.35,600
10132,9.259130536145614,9.336516667580218,Opel,Mokka,-0.004878609320489974,7.0,1.35,600
10981,10.292145542327912,10.268764930993246,Opel,Mokka,-0.004878609320489974,7.0,1.35,600
13425,9.90323752128092,9.893866286862833,Opel,Mokka,-0.004878609320489974,7.0,1.35,600
2143,9.648272670221848,9.704394733741797,Opel,Mokka,-0.004878609320489974,7.0,1.35,600
13450,9.740674462130217,9.786813190455677,Opel,Mokka,-0.004878609320489974,7.0,1.35,600
10026,10.271596874100524,10.375158960238956,Opel,Insignia,-0.03238802545617811,3.0,1.35,600
11686,10.03889218954233,10.080227494001795,Opel,Insignia,-0.03238802545617811,3.0,1.35,600
13234,8.60337088765729,8.651623929366805,Opel,Insignia,-0.03238802545617811,3.0,1.35,600
13738,9.90098442231801,9.886607139980333,Opel,Insignia,-0.03238802545617811,3.0,1.35,600
5029,9.695848187757884,9.784602443415531,Opel,Insignia,-0.03238802545617811,3.0,1.35,600
1750,9.949893925350283,9.902930327855966,Opel,Insignia,-0.03238802545617811,3.0,1.35,600
8843,10.03889218954233,9.980073732879923,Opel,Insignia,-0.03238802545617811,3.0,1.35,600
12461,8.691146498539675,8.769176524104944,Opel,Insignia,-0.03238802545617811,3.0,1.35,600
17292,9.301094735244646,9.440415813187515,Opel,Insignia,-0.03238802545617811,3.0,1.35,600
9604,10.1226230824528,10.08252194601723,Opel,Insignia,-0.03238802545617811,3.0,1.35,600
10818,8.915969311373605,8.965882642133046,Opel,Insignia,-0.03238802545617811,3.0,1.35,600
15711,9.74090979777877,9.830002839658354,Opel,Insignia,-0.03238802545617811,3.0,1.35,600
9795,9.543234787249512,9.735871446250465,Opel,Insignia,-0.03238802545617811,3.0,1.35,600
8455,8.656955133791396,8.671292798025602,Opel,Insignia,-0.03238802545617811,3.0,1.35,600
13504,10.106428396532818,10.110109254281415,Opel,Insignia,-0.03238802545617811,3.0,1.35,600
6138,8.516192691082654,8.477537299130564,Opel,Insignia,-0.03238802545617811,3.0,1.35,600
16262,8.507142855562735,8.100272493269502,Opel,Insignia,-0.03238802545617811,3.0,1.35,600
363,7.600902459542082,8.222773641338485,Opel,Insignia,-0.03238802545617811,3.0,1.35,600
7885,9.90098442231801,9.654109551436846,Opel,Insignia,-0.03238802545617811,3.0,1.35,600
16957,8.202482446576537,8.643117601932683,Opel,Insignia,-0.03238802545617811,3.0,1.35,600
2244,10.12643108384767,10.050763323286965,Opel,Insignia,-0.03238802545617811,3.0,1.35,600
2648,9.838949031398556,9.873149311902,Opel,Insignia,-0.03238802545617811,3.0,1.35,600
1813,9.90098442231801,9.792617845291671,Opel,Insignia,-0.03238802545617811,3.0,1.35,600
12420,9.645364282325891,9.682418081314138,Opel,Insignia,-0.03238802545617811,3.0,1.35,600
15695,8.690978417187905,8.778450779911763,Opel,Insignia,-0.03238802545617811,3.0,1.35,600
6332,9.846282078765348,9.93299789055672,Opel,Insignia,-0.03238802545617811,3.0,1.35,600
16444,10.122422259076282,10.034329774556392,Opel,Insignia,-0.03238802545617811,3.0,1.35,600
9089,9.581559041355757,9.695727118206229,Opel,Insignia,-0.03238802545617811,3.0,1.35,600
14708,9.301094735244646,9.353440116444812,Opel,Insignia,-0.03238802545617811,3.0,1.35,600
16266,9.795345393916424,9.821423969120271,Opel,Insignia,-0.03238802545617811,3.0,1.35,600
15705,8.852950887099581,8.878932513720452,Opel,Astra,-0.02066300166277446,2.0,1.35,600
6324,9.67721410821299,9.691015890197999,Opel,Astra,-0.02066300166277446,2.0,1.35,600
2382,9.543234787249512,9.608439724983194,Opel,Astra,-0.02066300166277446,2.0,1.35,600
5329,9.769956159911606,9.761710938938732,Opel,Astra,-0.02066300166277446,2.0,1.35,600
11356,9.849559210510572,9.739302725710655,Opel,Astra,-0.02066300166277446,2.0,1.35,600
13305,9.47231994707559,9.507968194500057,Opel,Astra,-0.02066300166277446,2.0,1.35,600
3560,9.43747594455993,9.329991849619923,Opel,Astra,-0.02066300166277446,2.0,1.35,600
11103,9.041921720351219,8.992876444504345,Opel,Astra,-0.02066300166277446,2.0,1.35,600
15195,9.673445259530762,9.66368610560161,Opel,Astra,-0.02066300166277446,2.0,1.35,600
11700,9.39182824802156,9.378241466689108,Opel,Astra,-0.02066300166277446,2.0,1.35,600
8715,9.67721410821299,9.606539937040482,Opel,Astra,-0.02066300166277446,2.0,1.35,600
17262,8.846496938558838,9.053964306715356,Opel,Astra,-0.02066300166277446,2.0,1.35,600
17397,10.273325483001141,10.416445924032864,Opel,Astra,-0.02066300166277446,2.0,1.35,600
12658,9.38429367909962,9.367506280161397,Opel,Astra,-0.02066300166277446,2.0,1.35,600
14221,9.468851067127684,9.416928906787561,Opel,Astra,-0.02066300166277446,2.0,1.35,600
8971,9.769956159911606,9.825352725575872,Opel,Astra,-0.02066300166277446,2.0,1.35,600
17429,9.543234787249512,9.412930312066491,Opel,Astra,-0.02066300166277446,2.0,1.35,600
13285,9.099408811268901,9.057105413860436,Opel,Astra,-0.02066300166277446,2.0,1.35,600
1864,8.817297783866575,8.605412610339691,Opel,Astra,-0.02066300166277446,2.0,1.35,600
578,9.795345393916424,9.70696518024586,Opel,Astra,-0.02066300166277446,2.0,1.35,600
1849,8.846496938558838,8.862952420477509,Opel,Astra,-0.02066300166277446,2.0,1.35,600
4396,7.4673710669175595,8.08880200207878,Opel,Astra,-0.02066300166277446,2.0,1.35,600
12550,9.849559210510572,9.864027024942526,Opel,Astra,-0.02066300166277446,2.0,1.35,600
12401,8.292798858200374,8.36882543094339,Opel,Astra,-0.02066300166277446,2.0,1.35,600
17308,9.099408811268901,8.887839727345604,Opel,Astra,-0.02066300166277446,2.0,1.35,600
4823,10.475737478289117,10.374011779955577,Opel,Astra,-0.02066300166277446,2.0,1.35,600
752,8.656955133791396,8.602436433195878,Opel,Astra,-0.02066300166277446,2.0,1.35,600
17263,8.146129510025405,8.302989284123477,Opel,Astra,-0.02066300166277446,2.0,1.35,600
576,9.468851067127684,9.33838704586997,Opel,Astra,-0.02066300166277446,2.0,1.35,600
5064,10.367221568768269,10.458292995675695,Opel,Astra,-0.02066300166277446,2.0,1.35,600
5751,9.612466578818832,9.656247228169,Opel,Astra,-0.02066300166277446,2.0,1.35,600
4322,8.987071812848821,9.1728292255303,Opel,Astra,-0.02066300166277446,2.0,1.35,600
10186,9.851931065621725,9.901321616078365,Opel,Astra,-0.02066300166277446,2.0,1.35,600
11453,9.099408811268901,9.259991172626743,Opel,Astra,-0.02066300166277446,2.0,1.35,600
17478,10.1226230824528,10.152637629957209,Opel,Astra,-0.02066300166277446,2.0,1.35,600
2457,8.787220328629298,8.801920319241386,Opel,Astra,-0.02066300166277446,2.0,1.35,600
2298,8.980927207648378,8.851360317620669,Opel,Astra,-0.02066300166277446,2.0,1.35,600
6813,9.47231994707559,9.31964639892381,Opel,Astra,-0.02066300166277446,2.0,1.35,600
16482,10.021270588192511,10.109775012327193,Opel,Corsa,-0.007954819006696399,8.7,1.35,600
14400,8.698681067461614,8.660643458310494,Opel,Corsa,-0.007954819006696399,8.7,1.35,600
3482,10.448714603019452,10.468783400452848,Opel,Corsa,-0.007954819006696399,8.7,1.35,600
16484,10.021270588192511,10.087064558047041,Opel,Corsa,-0.007954819006696399,8.7,1.35,600
16477,9.195226734166134,9.24089606620222,Opel,Corsa,-0.007954819006696399,8.7,1.35,600
3156,10.286877452992435,10.099285118741333,Opel,Corsa,-0.007954819006696399,8.7,1.35,600
11200,9.846917201047734,9.870384358100594,Opel,Corsa,-0.007954819006696399,8.7,1.35,600
9954,9.581903928408666,9.507279251345448,Opel,Corsa,-0.007954819006696399,8.7,1.35,600
15908,10.03889218954233,10.125300811175167,Opel,Corsa,-0.007954819006696399,8.7,1.35,600
13176,9.157993891603974,9.161963829271793,Opel,Corsa,-0.007954819006696399,8.7,1.35,600
3155,10.286877452992435,10.104977366683226,Opel,Corsa,-0.007954819006696399,8.7,1.35,600
14366,9.2093398716426,9.164381783697923,Opel,Corsa,-0.007954819006696399,8.7,1.35,600
16689,10.043249494911286,10.112799820929748,Opel,Corsa,-0.007954819006696399,8.7,1.35,600
1187,9.846917201047734,9.861553138947297,Opel,Corsa,-0.007954819006696399,8.7,1.35,600
16486,10.021270588192511,10.109775012327193,Opel,Corsa,-0.007954819006696399,8.7,1.35,600
16835,10.184711314926863,10.102976099923213,Opel,Corsa,-0.007954819006696399,8.7,1.35,600
13764,9.546098067659527,9.61261595099137,Opel,Corsa,-0.007954819006696399,8.7,1.35,600
7727,10.307284603543595,10.288616451230773,Opel,Corsa,-0.007954819006696399,8.7,1.35,600
12236,9.286838342948908,9.19140036336259,Opel,Corsa,-0.007954819006696399,8.7,1.35,600
2595,8.986571625268054,8.75804811783487,Opel,Corsa,-0.007954819006696399,8.7,1.35,600
12790,8.15908865466791,8.293807674203638,Opel,Corsa,-0.007954819006696399,8.7,1.35,600
5098,9.846917201047734,9.869833883725882,Opel,Corsa,-0.007954819006696399,8.7,1.35,600
4744,9.543234787249512,9.533127052266925,Opel,Corsa,-0.007954819006696399,8.7,1.35,600
1860,9.769956159911606,9.84942184972251,Opel,Corsa,-0.007954819006696399,8.7,1.35,600
3352,10.245124997898127,10.128901640711854,Opel,Corsa,-0.007954819006696399,8.7,1.35,600
16363,9.849559210510572,9.660656720351398,Opel,Corsa,-0.007954819006696399,8.7,1.35,600
9205,9.38429367909962,9.30744242375657,Opel,Corsa,-0.007954819006696399,8.7,1.35,600
5739,9.205327830152639,9.073462208245013,Opel,Corsa,-0.007954819006696399,8.7,1.35,600
7205,9.205327830152639,9.142906994973828,Opel,Corsa,-0.007954819006696399,8.7,1.35,600
12396,9.099408811268901,9.086527321828283,Opel,Corsa,-0.007954819006696399,8.7,1.35,600
3305,8.465689348549121,8.535073070960626,Opel,Corsa,-0.007954819006696399,8.7,1.35,600
12419,9.90098442231801,9.952691945350251,Opel,Corsa,-0.007954819006696399,8.7,1.35,600
11687,9.820105943597078,9.847888881736223,Opel,Corsa,-0.007954819006696399,8.7,1.35,600
11096,9.468851067127684,9.463526733123325,Opel,Corsa,-0.007954819006696399,8.7,1.35,600
16126,9.849559210510572,9.90809364295641,Opel,Corsa,-0.007954819006696399,8.7,1.35,600
1395,9.615805480084347,9.535351714690913,Opel,Corsa,-0.007954819006696399,8.7,1.35,600
13565,9.388486557359657,9.337704018903581,Opel,Corsa,-0.007954819006696399,8.7,1.35,600
2797,8.771680359010377,8.7322500414889,Opel,Corsa,-0.007954819006696399,8.7,1.35,600
16485,10.021270588192511,10.115467260269083,Opel,Corsa,-0.007954819006696399,8.7,1.35,600
11601,9.70747266861017,9.705649785656366,Opel,Corsa,-0.007954819006696399,8.7,1.35,600
16834,10.184711314926863,10.097293681880869,Opel,Corsa,-0.007954819006696399,8.7,1.35,600
14651,9.506734385029985,9.592840993304431,Opel,Crossland X,-0.006034693472178239,49.0,1.35,600
3658,10.239781201782993,10.138595497943864,Opel,Crossland X,-0.006034693472178239,49.0,1.35,600
14598,9.89822372286103,9.837646790704687,Opel,Crossland X,-0.006034693472178239,49.0,1.35,600
762,9.996522418503318,9.990385439167849,Opel,Crossland X,-0.006034693472178239,49.0,1.35,600
13097,9.851931065621725,9.735604493167848,Opel,Crossland X,-0.006034693472178239,49.0,1.35,600
8107,10.1226230824528,10.09123243889474,Opel,Crossland X,-0.006034693472178239,49.0,1.35,600
9703,9.90098442231801,9.799902731684728,Opel,Crossland X,-0.006034693472178239,49.0,1.35,600
1503,9.740674462130217,9.770704271452152,Opel,Crossland X,-0.006034693472178239,49.0,1.35,600
3791,10.302263672493496,10.26913664241511,Opel,Crossland X,-0.006034693472178239,49.0,1.35,600
601,9.740674462130217,9.79095948714525,Opel,Crossland X,-0.006034693472178239,49.0,1.35,600
11412,9.947504437952903,9.837355760003275,Opel,Crossland X,-0.006034693472178239,49.0,1.35,600
14890,9.949893925350283,9.942342021763903,Opel,Crossland X,-0.006034693472178239,49.0,1.35,600
14094,10.401227936753463,10.26887433718476,Opel,Crossland X,-0.006034693472178239,49.0,1.35,600
9886,9.795345393916424,9.865619801733162,Opel,Crossland X,-0.006034693472178239,49.0,1.35,600
3325,10.273325483001141,10.28657992429661,Opel,Crossland X,-0.006034693472178239,49.0,1.35,600
16688,10.239959789157341,10.279547597857295,Opel,Crossland X,-0.006034693472178239,49.0,1.35,600
16684,10.239959789157341,10.268694314579752,Opel,Crossland X,-0.006034693472178239,49.0,1.35,600
6494,9.949893925350283,9.995020961138295,Opel,Crossland X,-0.006034693472178239,49.0,1.35,600
16188,10.238172478583245,10.20843653146289,Opel,Crossland X,-0.006034693472178239,49.0,1.35,600
11389,9.851931065621725,9.662852633690282,Opel,Crossland X,-0.006034693472178239,49.0,1.35,600
6364,9.825526011066415,9.810683225683153,Opel,Crossland X,-0.006034693472178239,49.0,1.35,600
9103,10.517320926376348,10.480785002613958,Mercedes-benz,GLC Class,-0.006227881200029614,27.0,1.35,600
5840,10.645305842559727,10.702371376477938,Mercedes-benz,GLC Class,-0.006227881200029614,27.0,1.35,600
1,10.689555697360309,10.712574456489154,Mercedes-benz,GLC Class,-0.006227881200029614,27.0,1.35,600
8853,10.689669599063263,10.637993606421478,Mercedes-benz,GLC Class,-0.006227881200029614,27.0,1.35,600
458,10.432644132986843,10.476927858280765,Mercedes-benz,GLC Class,-0.006227881200029614,27.0,1.35,600
7665,10.570034051298894,10.692949240424225,Mercedes-benz,GLC Class,-0.006227881200029614,27.0,1.35,600
3451,10.877952848461355,10.851746074825158,Mercedes-benz,GLC Class,-0.006227881200029614,27.0,1.35,600
3210,10.432644132986843,10.434680917470805,Mercedes-benz,GLC Class,-0.006227881200029614,27.0,1.35,600
4949,11.156107653683586,11.170530503979718,Mercedes-benz,GLC Class,-0.006227881200029614,27.0,1.35,600
17172,10.338511462885837,10.518524668802026,Mercedes-benz,GLC Class,-0.006227881200029614,27.0,1.35,600
12326,11.002016504398489,11.070128817497533,Mercedes-benz,GLC Class,-0.006227881200029614,27.0,1.35,600
4603,10.735309127783832,10.65534824474978,Mercedes-benz,GLC Class,-0.006227881200029614,27.0,1.35,600
5071,10.75683848463641,10.73344677645086,Mercedes-benz,GLC Class,-0.006227881200029614,27.0,1.35,600
17228,10.517320926376348,10.364895002652222,Mercedes-benz,GLC Class,-0.006227881200029614,27.0,1.35,600
7253,11.00126616045566,11.022238164325406,Mercedes-benz,GLC Class,-0.006227881200029614,27.0,1.35,600
13892,10.489884363149192,9.967163388597164,Mercedes-benz,A Class,-0.04802083216469937,2.0,1.35,600
15901,10.784751962486604,10.694248231842646,Mercedes-benz,A Class,-0.04802083216469937,2.0,1.35,600
10297,9.952039593118293,9.811326568850829,Mercedes-benz,A Class,-0.04802083216469937,2.0,1.35,600
2026,9.949893925350283,9.985299135499325,Mercedes-benz,A Class,-0.04802083216469937,2.0,1.35,600
1786,10.667791927412402,10.71142502369216,Mercedes-benz,A Class,-0.04802083216469937,2.0,1.35,600
8088,9.890908770329268,9.925892536626494,Mercedes-benz,A Class,-0.04802083216469937,2.0,1.35,600
15757,9.851931065621725,9.923458642106302,Mercedes-benz,A Class,-0.04802083216469937,2.0,1.35,600
6824,9.738023112808596,9.882735903331072,Mercedes-benz,A Class,-0.04802083216469937,2.0,1.35,600
10997,10.489884363149192,10.378253744177382,Mercedes-benz,A Class,-0.04802083216469937,2.0,1.35,600
13147,10.340128278112742,10.349024919602135,Mercedes-benz,A Class,-0.04802083216469937,2.0,1.35,600
23,10.34158118013602,10.298964409135346,Mercedes-benz,A Class,-0.04802083216469937,2.0,1.35,600
3605,10.968112078915977,10.357536537808462,Mercedes-benz,A Class,-0.04802083216469937,2.0,1.35,600
320,10.396658241063397,10.192510131380143,Mercedes-benz,A Class,-0.04802083216469937,2.0,1.35,600
5672,10.12643108384767,10.237843842586186,Mercedes-benz,A Class,-0.04802083216469937,2.0,1.35,600
14698,8.507142855562735,9.404195655165664,Mercedes-benz,A Class,-0.04802083216469937,2.0,1.35,600
4928,9.769670404801788,9.805589759792783,Mercedes-benz,A Class,-0.04802083216469937,2.0,1.35,600
6987,9.975808214115753,10.08347750599949,Mercedes-benz,A Class,-0.04802083216469937,2.0,1.35,600
7849,10.42969427834042,10.55742806009033,Mercedes-benz,A Class,-0.04802083216469937,2.0,1.35,600
15574,10.798963144696364,10.811273821166681,Mercedes-benz,A Class,-0.04802083216469937,2.0,1.35,600
15421,9.612466578818832,9.582834999666776,Mercedes-benz,A Class,-0.04802083216469937,2.0,1.35,600
1754,10.307284603543595,10.219869315587609,Mercedes-benz,A Class,-0.04802083216469937,2.0,1.35,600
12579,10.461673747661957,10.409208603369137,Mercedes-benz,A Class,-0.04802083216469937,2.0,1.35,600
12569,9.949893925350283,10.012586149536963,Mercedes-benz,A Class,-0.04802083216469937,2.0,1.35,600
9688,9.680031452383618,9.666982168011154,Mercedes-benz,A Class,-0.04802083216469937,2.0,1.35,600
26,9.90098442231801,10.014935064230336,Mercedes-benz,A Class,-0.04802083216469937,2.0,1.35,600
14483,10.643041105910228,10.712841829514682,Mercedes-benz,A Class,-0.04802083216469937,2.0,1.35,600
5259,9.564512185696797,9.64580668063481,Mercedes-benz,A Class,-0.04802083216469937,2.0,1.35,600
12006,10.461673747661957,10.340010272170643,Mercedes-benz,A Class,-0.04802083216469937,2.0,1.35,600
2286,9.949893925350283,10.165926013418657,Mercedes-benz,A Class,-0.04802083216469937,2.0,1.35,600
5799,10.183011437286446,10.175091394541317,Mercedes-benz,A Class,-0.04802083216469937,2.0,1.35,600
8755,9.975808214115753,10.015622586364401,Mercedes-benz,A Class,-0.04802083216469937,2.0,1.35,600
9444,10.570034051298894,10.480292905144402,Mercedes-benz,A Class,-0.04802083216469937,2.0,1.35,600
2818,10.400863128577715,10.500846188178604,Mercedes-benz,A Class,-0.04802083216469937,2.0,1.35,600
16906,9.738023112808596,9.752851961436559,Mercedes-benz,A Class,-0.04802083216469937,2.0,1.35,600
11961,9.67721410821299,9.544321660669988,Mercedes-benz,A Class,-0.04802083216469937,2.0,1.35,600
12583,10.201738576337144,10.3579781403045,Mercedes-benz,A Class,-0.04802083216469937,2.0,1.35,600
5985,10.570034051298894,10.489402693622235,Mercedes-benz,A Class,-0.04802083216469937,2.0,1.35,600
7791,10.544024782823776,10.598489894575543,Mercedes-benz,E Class,-0.0334325770737581,33.0,1.35,600
9256,10.402746539930654,10.424618576147095,Mercedes-benz,E Class,-0.0334325770737581,33.0,1.35,600
14328,11.154820928221902,11.138084463059993,Mercedes-benz,E Class,-0.0334325770737581,33.0,1.35,600
11805,9.710812583662682,9.760619695429074,Mercedes-benz,E Class,-0.0334325770737581,33.0,1.35,600
17255,10.307284603543595,10.221575208363793,Mercedes-benz,E Class,-0.0334325770737581,33.0,1.35,600
3383,8.973984926689743,9.119809259934733,Mercedes-benz,E Class,-0.0334325770737581,33.0,1.35,600
12576,11.155535980093628,10.811380005486345,Mercedes-benz,E Class,-0.0334325770737581,33.0,1.35,600
4991,10.116580767996837,10.261770928586925,Mercedes-benz,E Class,-0.0334325770737581,33.0,1.35,600
4164,10.640627694781701,10.578656790821546,Mercedes-benz,E Class,-0.0334325770737581,33.0,1.35,600
14842,10.798554647958657,10.666615696215159,Mercedes-benz,E Class,-0.0334325770737581,33.0,1.35,600
9408,10.645305842559727,10.60841714148333,Mercedes-benz,E Class,-0.0334325770737581,33.0,1.35,600
12589,10.595383951194421,10.49187186881535,Mercedes-benz,E Class,-0.0334325770737581,33.0,1.35,600
816,10.543893021838013,10.544648800600283,Mercedes-benz,E Class,-0.0334325770737581,33.0,1.35,600
11225,10.163926888594034,10.022260971024792,Mercedes-benz,E Class,-0.0334325770737581,33.0,1.35,600
3981,10.756731982692648,10.232752038779061,Mercedes-benz,E Class,-0.0334325770737581,33.0,1.35,600
10350,10.271596874100524,10.212419079556458,Mercedes-benz,E Class,-0.0334325770737581,33.0,1.35,600
17430,10.914178959831768,10.830273809638207,Mercedes-benz,E Class,-0.0334325770737581,33.0,1.35,600
10488,9.429475901892854,9.397713651970236,Mercedes-benz,E Class,-0.0334325770737581,33.0,1.35,600
15198,10.518538047359652,10.547303302679646,Mercedes-benz,E Class,-0.0334325770737581,33.0,1.35,600
9495,9.388486557359657,9.209781299070036,Mercedes-benz,E Class,-0.0334325770737581,33.0,1.35,600
8549,9.61547209118311,9.610896718098296,Mercedes-benz,E Class,-0.0334325770737581,33.0,1.35,600
13006,10.544024782823776,10.534157226842524,Mercedes-benz,E Class,-0.0334325770737581,33.0,1.35,600
8540,10.594131602877955,10.655182585981978,Mercedes-benz,E Class,-0.0334325770737581,33.0,1.35,600
13110,11.155535980093628,11.112948219241439,Mercedes-benz,E Class,-0.0334325770737581,33.0,1.35,600
17355,9.996522418503318,10.056128963854464,Mercedes-benz,E Class,-0.0334325770737581,33.0,1.35,600
9184,10.713306039899766,10.732909748336983,Mercedes-benz,E Class,-0.0334325770737581,33.0,1.35,600
14332,10.949050620114422,10.99959665226277,Mercedes-benz,E Class,-0.0334325770737581,33.0,1.35,600
8762,9.464982590349763,9.468652789776797,Mercedes-benz,E Class,-0.0334325770737581,33.0,1.35,600
14681,9.468851067127684,9.649172392235638,Mercedes-benz,E Class,-0.0334325770737581,33.0,1.35,600
206,10.620107089281216,10.61990688091715,Mercedes-benz,E Class,-0.0334325770737581,33.0,1.35,600
10575,10.542706391070517,10.679934920457622,Mercedes-benz,E Class,-0.0334325770737581,33.0,1.35,600
7893,7.90100705199242,8.45085360326188,Mercedes-benz,E Class,-0.0334325770737581,33.0,1.35,600
17190,10.690807903113322,10.67673262072003,Mercedes-benz,E Class,-0.0334325770737581,33.0,1.35,600
2528,9.612466578818832,9.752038555925443,Mercedes-benz,E Class,-0.0334325770737581,33.0,1.35,600
3038,9.996522418503318,10.095968018171806,Mercedes-benz,E Class,-0.0334325770737581,33.0,1.35,600
9146,10.307284603543595,10.404737671363868,Mercedes-benz,E Class,-0.0334325770737581,33.0,1.35,600
7697,9.301094735244646,9.44875131718571,Mercedes-benz,E Class,-0.0334325770737581,33.0,1.35,600
16844,10.582789326274021,10.615078925859823,Mercedes-benz,E Class,-0.0334325770737581,33.0,1.35,600
1500,9.90098442231801,10.079503047881643,Mercedes-benz,E Class,-0.0334325770737581,33.0,1.35,600
13932,10.083723602839061,10.076801103141745,Mercedes-benz,E Class,-0.0334325770737581,33.0,1.35,600
13497,9.755567422459507,9.77836325055822,Mercedes-benz,E Class,-0.0334325770737581,33.0,1.35,600
4805,10.695914297187898,10.679574446348456,Mercedes-benz,E Class,-0.0334325770737581,33.0,1.35,600
17509,11.034082887057288,11.111221599657977,Mercedes-benz,E Class,-0.0334325770737581,33.0,1.35,600
5182,10.48849257447637,10.54665166102987,Mercedes-benz,E Class,-0.0334325770737581,33.0,1.35,600
926,10.19988156558993,9.976136265421408,Mercedes-benz,E Class,-0.0334325770737581,33.0,1.35,600
17489,10.515966830028619,10.423607935415575,Mercedes-benz,E Class,-0.0334325770737581,33.0,1.35,600
13453,11.097334260563056,11.031265552786584,Mercedes-benz,E Class,-0.0334325770737581,33.0,1.35,600
2151,10.402746539930654,10.261004158597665,Mercedes-benz,E Class,-0.0334325770737581,33.0,1.35,600
9983,9.796737182589247,9.789845278320676,Mercedes-benz,E Class,-0.0334325770737581,33.0,1.35,600
16325,10.941995917134532,10.856003400064496,Mercedes-benz,E Class,-0.0334325770737581,33.0,1.35,600
3223,10.967335848767897,10.977292912098038,Mercedes-benz,E Class,-0.0334325770737581,33.0,1.35,600
13767,9.838949031398556,9.938385467194358,Mercedes-benz,E Class,-0.0334325770737581,33.0,1.35,600
3448,10.542389718243678,10.519926677215906,Mercedes-benz,E Class,-0.0334325770737581,33.0,1.35,600
