,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_epsilon,param_max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,make,model
0,0.011388587951660156,0.007112895254212244,0.0,0.0,3.0,1.35,600,"{'alpha': 3.0, 'epsilon': 1.35, 'max_iter': 600}",-0.010535467282513405,-0.02273696077603034,-0.031146719755001148,-0.029048764436666735,-0.14069183066307658,-0.04683194858265764,0.04747620140253336,21,-0.00656008032392411,-0.004058028753543277,-0.004685467551811039,-0.005385108126193692,-0.004985991682632253,-0.005134935287620874,0.000833973374850706,Opel,Grandland X
1,0.009372711181640625,0.0076527866382893215,0.0,0.0,3.1,1.35,600,"{'alpha': 3.1, 'epsilon': 1.35, 'max_iter': 600}",-0.010547090994647464,-0.02273404939113314,-0.03114620087153555,-0.027242431944365215,-0.13679655437495739,-0.04569326551532775,0.04607437200598775,20,-0.006563543848622603,-0.004057275185884283,-0.00468514899042034,-0.0053893579915648224,-0.004979381200719489,-0.005134941443442308,0.000835883893209592,Opel,Grandland X
2,0.0062541007995605465,0.007659683046012558,0.0,0.0,3.2,1.35,600,"{'alpha': 3.2, 'epsilon': 1.35, 'max_iter': 600}",-0.01055761714194816,-0.022731265012126307,-0.031147009569504055,-0.025613085802329558,-0.1330394872054539,-0.044617692946272394,0.04472170076117108,19,-0.00656712306325884,-0.004056545128773221,-0.004684913855617358,-0.0053933062964801656,-0.004973042458050452,-0.005134986160436008,0.0008378032349178244,Opel,Grandland X
3,0.006247282028198242,0.007651326981146843,0.0031228065490722656,0.006245613098144531,3.3,1.35,600,"{'alpha': 3.3, 'epsilon': 1.35, 'max_iter': 600}",-0.01056879430840041,-0.022728626277363186,-0.031144966646653234,-0.02408820287889384,-0.12952525728016737,-0.04361116947829561,0.043464150947914885,18,-0.006570923899198917,-0.004055958991129494,-0.004684504686593154,-0.0053970461743226795,-0.00496672434522802,-0.0051350316192944525,0.0008397782872858319,Opel,Grandland X
4,0.009371614456176758,0.007651891424711539,0.0,0.0,3.4,1.35,600,"{'alpha': 3.4, 'epsilon': 1.35, 'max_iter': 600}",-0.010580018163162638,-0.022725555269465268,-0.03114375469438772,-0.02272558906799179,-0.1261969663143845,-0.04267437670187839,0.04227277060727057,17,-0.006574482333800423,-0.004055185156735974,-0.004684168059477514,-0.005400724534996568,-0.004961164637206883,-0.005135144944443472,0.0008416872436320028,Opel,Grandland X
5,0.009375762939453126,0.0076552790019397176,0.0,0.0,3.5,1.35,600,"{'alpha': 3.5, 'epsilon': 1.35, 'max_iter': 600}",-0.010590805747297637,-0.022722747083783728,-0.03114349567561355,-0.021450194099365855,-0.12306562234680775,-0.04179457299057371,0.04115758082660633,16,-0.0065781694780833325,-0.004054553646427725,-0.0046838934394310295,-0.005404081461870987,-0.004955481735639535,-0.005135235952290522,0.000843591246564533,Opel,Grandland X
6,0.009372329711914063,0.007652494719329257,0.0,0.0,3.6,1.35,600,"{'alpha': 3.6, 'epsilon': 1.35, 'max_iter': 600}",-0.0106018459087624,-0.022720158184439322,-0.031143665005293197,-0.020339925055730085,-0.12006812179985223,-0.04097474319081544,0.040084787939096034,15,-0.006582158454365669,-0.004053842549852393,-0.004683675225342983,-0.0054071484991942455,-0.0049500655695565105,-0.00513537805966236,0.000845591853177703,Opel,Grandland X
7,0.009372758865356445,0.007652825948220507,0.0,0.0,3.7,1.35,600,"{'alpha': 3.7, 'epsilon': 1.35, 'max_iter': 600}",-0.010612959557610744,-0.022717179738729318,-0.031142599227257345,-0.019305754812861706,-0.1172557617513278,-0.04020685101755738,0.03908257448408687,14,-0.006585475282228583,-0.004053148726178864,-0.004683290591480865,-0.005410204389322477,-0.004944844756308806,-0.0051353927491039186,0.0008473745115491179,Opel,Grandland X
8,0.012497234344482421,0.006248617311424694,0.0,0.0,3.8,1.35,600,"{'alpha': 3.8, 'epsilon': 1.35, 'max_iter': 600}",-0.010623040964894873,-0.022714365482389944,-0.031139877538425162,-0.018321441824879502,-0.11456512732562794,-0.039472770627243484,0.038128280570837295,13,-0.0065892564276184016,-0.004052442534197799,-0.004682801517804901,-0.00541319449840319,-0.004939662495852134,-0.005135471494775285,0.0008493319373796061,Opel,Grandland X
9,0.009367227554321289,0.007648311866678829,0.0,0.0,3.9,1.35,600,"{'alpha': 3.9, 'epsilon': 1.35, 'max_iter': 600}",-0.010634151344002647,-0.022711237195419443,-0.03113966603774679,-0.017459388470819234,-0.11200878541734584,-0.0387906456930668,0.03721771503119167,12,-0.00659287526492341,-0.004051734562132845,-0.004682507033318545,-0.005415827925204289,-0.004934852271532756,-0.005135559411422369,0.0008511798933161723,Opel,Grandland X
